Site,Hole,Core,Core Type,Section,Interval (cm),Ca,Cl,Rh,Fe,Al,K,P,S,Ba,Ti,Si,Cr,Ar,Mn,Br,Cu,Nb,Zr,Y,Ga,Sr,Zn,Mo,Bi,Rb,Pb,Ni,ln(Al/Fe),predicted_ln(Al/Fe),predicted_Al/Fe,ln(Ba/Fe),predicted_ln(Ba/Fe),predicted_Ba/Fe,ln(Br/Fe),predicted_ln(Br/Fe),predicted_Br/Fe,ln(Ca/Fe),predicted_ln(Ca/Fe),predicted_Ca/Fe,ln(Cl/Fe),predicted_ln(Cl/Fe),predicted_Cl/Fe,ln(Cu/Fe),predicted_ln(Cu/Fe),predicted_Cu/Fe,ln(Fe/Fe),predicted_ln(Fe/Fe),predicted_Fe/Fe,ln(K/Fe),predicted_ln(K/Fe),predicted_K/Fe,ln(Mn/Fe),predicted_ln(Mn/Fe),predicted_Mn/Fe,ln(Nb/Fe),predicted_ln(Nb/Fe),predicted_Nb/Fe,ln(Ni/Fe),predicted_ln(Ni/Fe),predicted_Ni/Fe,ln(Rb/Fe),predicted_ln(Rb/Fe),predicted_Rb/Fe,ln(Si/Fe),predicted_ln(Si/Fe),predicted_Si/Fe,ln(Sr/Fe),predicted_ln(Sr/Fe),predicted_Sr/Fe,ln(Ti/Fe),predicted_ln(Ti/Fe),predicted_Ti/Fe,ln(Y/Fe),predicted_ln(Y/Fe),predicted_Y/Fe,ln(Zn/Fe),predicted_ln(Zn/Fe),predicted_Zn/Fe,ln(Zr/Fe),predicted_ln(Zr/Fe),predicted_Zr/Fe
U1456,C,4,H,2,60,633650,68566,47449,266145,6455,28738,-2080,-765,-3556,25652,110132,738,-19743,752,454,102,192,4188,-182,52,39803,246,31,33,1155,148,557,-3.7191862487450464,0.24979800450573092,1.2837660755327978,-4.315404955391994,-5.261567064806565,0.005187169715224749,-6.373699353984441,-6.936003570882566,0.0009721469606165396,0.8674554784844208,1.317876503502954,3.735480669096146,-1.3562444879975417,-1.1374168738522492,0.32064622261615255,-7.866823738741519,-6.970407717107394,0.0009392698713615344,0.0,0.0,1.0,-2.2258209842366377,-0.947159619495323,0.3878410766631437,-5.869060228075949,-4.018874857631659,0.017973175948993,-7.234301179998008,-7.646269724748443,0.00047782322084350803,-6.169231312098505,-6.591588498951087,0.00137185903524007,-5.439940929069896,-6.116934807604651,0.0022052049917936065,-0.882361626675754,1.1820916770941676,3.2611884269594893,-1.9000989867095328,-3.0397663221231936,0.04784606875573482,-2.3394197317570358,-2.6230825751831195,0.07257878807030131,-7.287789864948994,-6.358878497646328,0.0017313072886721986,-6.986465016093427,-5.534871377497536,0.0039467162398615745,-4.151817980035362,-5.917808227854908,0.002691091978290072
U1456,C,4,H,2,62,714087,69623,49924,318172,7890,31289,-2103,-714,-5218,32046,115761,1018,-26221,974,596,35,15,5657,-157,73,42260,230,229,20,1373,133,637,-3.696995982202403,0.25261440300890575,1.2873867686503853,-4.110477930345649,-5.331117637197012,0.004838659123686743,-6.280106728976973,-6.867812990709142,0.0010407507089383757,0.8084126865959396,1.2719774807918964,3.567901046724696,-1.5194971445395007,-1.2613002724703581,0.2832854386622467,-9.114999334552909,-7.341579821020234,0.0006480259468229233,0.0,0.0,1.0,-2.3193255189824598,-0.9496436309649332,0.3868788705406081,-5.788936092399788,-4.008366975513817,0.018163031707195187,-9.962297194940113,-7.543823311972795,0.0005293698018727906,-6.21357774047016,-6.609059249901195,0.0013480997780570046,-5.445593990274352,-6.118076294001012,0.0022026892164291336,-1.0110643962117265,1.1546245426454973,3.172831930782353,-2.0187511048722753,-3.140373415343623,0.043266638458394235,-2.2954197464744976,-2.615862377383964,0.07310471764920712,-7.614101590694015,-6.404053303639321,0.0016548361076958692,-7.232268087119127,-5.47836732609961,0.004176142413642246,-4.029698400699167,-5.899104817858143,0.0027418982188048458
U1456,C,4,H,2,64,793354,87547,52552,449724,10414,48948,-1056,-1911,-5695,32351,132108,1069,-34527,949,1018,95,131,5100,-23,123,54694,365,49,43,1947,142,666,-3.765483006524493,0.24392199940857212,1.2762447787594082,-4.369045464366055,-5.243361910549252,0.005282467765886157,-6.090794143136869,-6.7298818763554475,0.0011946740690618335,0.5676354668130721,1.0848007107639337,2.958850093003778,-1.6364582692540748,-1.3500555916348818,0.25922584945654953,-8.462512448646796,-7.147548683870918,0.000786790391325399,0.0,0.0,1.0,-2.2178755511417787,-0.9469485436689762,0.38792294917924214,-6.16098054163741,-4.057158755695848,0.017298097481457924,-8.141192017046185,-7.612212595439674,0.0004943767916195722,-6.515099669706948,-6.727847046914838,0.001197107502000344,-5.442344334875138,-6.117420111926044,0.002204135055924783,-1.225014291388934,1.10896437109442,3.0312175518269253,-2.1068800470674605,-3.215099402878778,0.040151342466223164,-2.631989128894972,-2.6710918848169998,0.06917665112264915,-9.880895124318188,-6.717869663973424,0.0012091112855631243,-7.116491986664846,-5.504981390372372,0.004066464255561395,-4.47939352153492,-5.967978558369326,0.0025594098910544753
U1456,C,4,H,2,66,827768,73679,68338,358337,9272,37601,-2384,-1523,-5521,30324,132902,1704,-35607,818,691,91,127,5547,68,83,58205,311,148,46,1575,124,675,-3.65447477836199,0.2580112131201857,1.2943533322823435,-4.172914881097533,-5.3099270418515445,0.004942287284655934,-6.251089339613908,-6.846671232844914,0.0010629882504893245,0.837259037487645,1.2944022217697673,3.6488141404205843,-1.5817560647486184,-1.3085451185462125,0.2702128982804817,-8.278369656864728,-7.092789828085323,0.0008310755704404789,0.0,0.0,1.0,-2.2544432386125717,-0.9479199891217716,0.38754628617762865,-6.082366826778831,-4.046848957760326,0.017477359862782562,-7.945042076922986,-7.619578756395083,0.0004907485122507486,-6.274516472509048,-6.63306671678769,0.0013161207212841336,-5.427218612121845,-6.114365871730589,0.002210877304791357,-0.9918618698845207,1.1587226547085487,3.185861231123309,-1.8175026226992366,-2.9697314991269894,0.05131708716499466,-2.4695344062053834,-2.644433802463248,0.07104556817960465,-8.569721458205471,-6.536349935086799,0.0014497706099678082,-7.049436251202343,-5.520395846779643,0.004004262553888913,-4.1682166433263435,-5.920319790084301,0.002684341613850167
U1456,C,4,H,2,68,717659,68690,60388,323679,8935,32576,-2395,-1157,-4226,26371,120966,910,-38890,578,643,81,174,4489,-48,114,52863,254,75,49,1200,100,579,-3.589776135332189,0.2662227936812578,1.3050257777977068,-4.338496364749715,-5.253730027511126,0.005227981470479676,-6.221362838688098,-6.8250128239211865,0.0010862620112361183,0.7962422419273815,1.262516351018411,3.534303856207437,-1.5501486557177901,-1.2845600065413407,0.2767723348620139,-8.293058408253279,-7.097157847116489,0.0008274533332920888,0.0,0.0,1.0,-2.296176463015523,-0.9490286605713707,0.38711686276347046,-6.32793369425334,-4.079053831781048,0.016923470529827928,-7.528452263711189,-7.635223255774358,0.00048313074093516025,-6.326205085352722,-6.653430000035223,0.0012895912129233932,-5.597430727149626,-6.148735712560713,0.0021361808100631994,-0.9842427695679511,1.1603486869495616,3.191045758162253,-1.8120486226888772,-2.9651069623217228,0.05155495451255417,-2.507487362416476,-2.650661710248834,0.0706044778929299,-8.816306552017826,-6.570487334680099,0.0014011144340762324,-7.150173295907181,-5.4972388897574005,0.004098071057510147,-4.278122324143785,-5.937152561868121,0.002639534872862203
U1456,C,4,H,2,70,875974,77393,54766,388800,9874,42850,-2390,-1576,-5107,30266,135562,634,-22566,1029,916,85,166,4760,-163,74,61611,291,27,43,1793,153,717,-3.673160032749613,0.25563967231928486,1.2912873575231445,-4.332452924920777,-5.255781122037163,0.005217269375818182,-6.050803986894291,-6.700745478533614,0.001229994626220701,0.8122713375443398,1.2749771409002664,3.578619605144126,-1.6141687353569665,-1.3331412989594815,0.26364776268776735,-8.428169095078104,-7.137335942296502,0.0007948668494572865,0.0,0.0,1.0,-2.2053594275424953,-0.9466160443451712,0.3880519547434756,-5.934477615734371,-4.027454022850367,0.017819640647091243,-7.758832563211878,-7.626571617308337,0.000487328747067894,-6.295744510968801,-6.641429730151056,0.0013051598828069002,-5.379174877963289,-6.104664708592789,0.0022324297591110177,-1.0536359723416313,1.1455391188471769,3.14413596295679,-1.8422246465602183,-2.9906937120035266,0.050252563822383724,-2.5530401023214497,-2.6581367080311153,0.07007867720503219,-7.777070150761658,-6.4266147763145804,0.0016179185908106815,-7.197497084396929,-5.4863603203155655,0.004142895579367861,-4.402817404342955,-5.956250426618571,0.00258960369985135
U1456,C,4,H,2,72,894567,83630,57100,413887,9762,43901,-2059,-1953,-4464,25114,123293,901,-34783,312,929,73,167,4503,-136,81,65309,273,106,46,1933,123,715,-3.7470956922436813,0.24625572551854769,1.279226662619082,-4.529547764629627,-5.188888729909508,0.005578202261206935,-6.099239529876936,-6.736035094320517,0.0011873455492303646,0.7707468126150973,1.24269656859276,3.4649443385169216,-1.599190682315203,-1.3217752841282366,0.2666614816114984,-8.642888827542384,-7.201187515038205,0.0007456997527082629,0.0,0.0,1.0,-2.24365589084367,-0.9476334159020077,0.3876573624796527,-7.190345080881292,-4.19215479831625,0.015113682821942214,-7.81535445627402,-7.624449009666761,0.0004883642533884082,-6.361065725996767,-6.667163723201137,0.001272001387578582,-5.366519789482443,-6.102109347731979,0.0022381417176914617,-1.211029353250503,1.111948970240884,3.0402780353748153,-1.8464631375021694,-2.994287598567995,0.05007228595158059,-2.802167530141865,-2.6990173877519803,0.06727158215469448,-8.020693382954722,-6.4603421338730005,0.0015642604323509114,-7.323876473505814,-5.45730882202448,0.004265018237238764,-4.520849148389202,-5.974327757981241,0.002543211165655305
U1456,C,4,H,2,74,820021,76797,56791,376718,8938,40035,-2510,-1492,-4832,26571,121233,849,-31725,680,854,117,199,4718,36,84,58013,358,311,33,1560,166,673,-3.7411850464271477,0.2470059073155303,1.2801866752225612,-4.356236436305894,-5.247709190919657,0.00525955324147946,-6.089320982131975,-6.728808547088267,0.0011959570361047686,0.7778330527480647,1.2482053104119715,3.4840844929777885,-1.5903313200477405,-1.3150524048163148,0.26846025426028636,-8.077078241122788,-7.032931456770219,0.0008823414399272449,0.0,0.0,1.0,-2.2417428254138105,-0.9475825940195952,0.3876770644571865,-6.317159377750392,-4.07764083372799,0.016947400263089364,-7.545947351196053,-7.634566250066064,0.00048344826488590914,-6.327506846275817,-6.65394284270867,0.001288930025075267,-5.486811075676962,-6.126398995734307,0.0021844329671086493,-1.133782583136188,1.128434609424137,3.0908143795070786,-1.870829773576107,-3.01494847226261,0.0490483627730599,-2.651676501442852,-2.6743224932599023,0.06895352905355794,-9.255733237464435,-6.631321848726051,0.0013184191829690047,-6.958719189519845,-5.54124945733295,0.00392162387421455,-4.3801119159529245,-5.952772932994339,0.002598624706362296
U1456,C,4,H,2,76,742329,77160,50404,399858,9575,43579,-2081,-1217,-4873,28257,121960,1411,-30077,1498,772,103,158,4844,50,73,50513,303,240,34,1569,130,731,-3.7319539490138554,0.2481775223066119,1.2816874401102825,-4.407399720219196,-5.230344786782426,0.005351679796067585,-6.249880213037926,-6.845790276223463,0.0010639251096326602,0.6186830570421713,1.124484377953921,3.0786290305962702,-1.6452282960430367,-1.3567106792003893,0.2575064065967706,-8.264135774833067,-7.088557074329947,0.0008346007640573493,0.0,0.0,1.0,-2.2165341011330066,-0.9469129071384405,0.38793677365359275,-5.586978598985537,-3.9818812541303252,0.018650519946158756,-7.836269730035736,-7.623663563222788,0.0004887479880363749,-6.3044513033129235,-6.644859864351349,0.00130069067862308,-5.540671010329669,-6.137274586939036,0.0021608046858010766,-1.187416361960511,1.1169883428109997,3.055637798390583,-2.068878755184998,-3.1828774790386,0.04146616526747707,-2.6497682695717755,-2.6740093610743494,0.06897512400367257,-8.986841757634556,-6.594096338650525,0.0013684229430745076,-7.185131957553333,-5.489202757392519,0.004131136379677037,-4.413368658389719,-5.957866419987443,0.002585422296914049
U1456,C,4,H,2,78,789982,87396,53226,434172,9380,46577,-1354,-2402,-4991,27074,117739,1130,-33406,733,898,126,264,5060,255,75,57082,329,345,48,1973,133,736,-3.834861005934928,0.23511651285358537,1.2650561554491186,-4.465804478465589,-5.210522684912536,0.005458819699140396,-6.181025979632999,-6.795623822158266,0.0011186599064580407,0.5985693914383013,1.1088483017314694,3.0308657407543587,-1.6029912539292832,-1.3246593274155982,0.26589352629594737,-8.14491414098372,-7.05310393390941,0.0008647207513961039,0.0,0.0,1.0,-2.232333911895152,-0.9473326398418599,0.3877739780705365,-6.384050346048547,-4.086413251722815,0.016799380777693898,-7.405246944788883,-7.63985007446813,0.000480900545924014,-6.379965929206323,-6.674609660908076,0.001262565318271823,-5.393885541912583,-6.107635138625694,0.002225808321834939,-1.3049704586793152,1.091900505220489,2.9799320707897006,-2.0289519384158647,-3.149022870803308,0.042894019395215324,-2.7748669111894673,-2.694537480142695,0.06757362869260784,-7.439932502776773,-6.3799412226570205,0.0016952225943748568,-7.185138297169827,-5.489201300071361,0.004131142400073876,-4.452074285653687,-5.96379443922756,0.002570141201856782
U1456,C,4,H,2,80,774715,77914,63045,392080,9060,42764,-1960,-1795,-5363,29623,124458,1112,-39731,468,745,98,94,5283,239,95,53086,321,168,44,2021,116,697,-3.767596780546404,0.2436537182691852,1.2759024322806312,-4.291942380600504,-5.269530072643783,0.005146028264373534,-6.26583696120387,-6.857416191353314,0.001051627629843972,0.6810293191829239,1.1729514712335367,3.231516304615499,-1.6158602462852107,-1.3344248929115143,0.263309563116012,-8.294253700912858,-7.097513293331538,0.0008271592704015074,0.0,0.0,1.0,-2.2157692734500385,-0.9468925889716058,0.3879446558977573,-6.730752883665782,-4.131881566163837,0.016052646273169116,-8.335926397313425,-7.604899594030142,0.0004980054217104334,-6.332435768822905,-6.655884644595192,0.0012864296067651487,-5.267873462179808,-6.082190327471203,0.0022831702815382156,-1.1474975910092287,1.1255076175142382,3.0817808178536223,-1.9995526606000815,-3.124094736947586,0.043976726114671606,-2.58291481397346,-2.6630390125645182,0.06973597089975514,-7.402757627651918,-6.374794708943042,0.0017039695696125987,-7.1077800564534135,-5.506984047826519,0.004058328669722857,-4.306971782419113,-5.941571044549121,0.0026278978616392696
U1456,C,4,H,2,82,753477,81032,63417,418473,8709,41663,-1627,-1721,-5033,29106,115371,1036,-37945,919,1033,72,235,4576,28,71,53394,369,541,21,1777,145,668,-3.8722553980086403,0.23037039997291547,1.2590662816872595,-4.42059614392502,-5.225866027467791,0.005375702437461219,-6.004145181581741,-6.666750374707776,0.0012725272761158193,0.5880861216611286,1.100698757609345,3.0062659413966073,-1.6417682333347468,-1.354085029261121,0.25818341668441597,-8.667701531685324,-7.2085661111519315,0.0007402177848956413,0.0,0.0,1.0,-2.3069989269572786,-0.9493161666761157,0.38700558030013654,-6.121081528345693,-4.0519261984301815,0.01738884798866997,-7.484782136557221,-7.636863231730289,0.0004823390674766091,-6.440079477164734,-6.698292037678244,0.001233016050215502,-5.461685822546729,-6.121325614496069,0.002195543588718246,-1.2884593490530258,1.0954242279005615,2.9904510471061494,-2.0589139916164627,-3.174428191214812,0.04181800915471785,-2.6656680332281084,-2.6766184400961124,0.06879539701752022,-9.612163140526176,-6.6806662346323575,0.0012549416084248095,-7.0335710066608526,-5.524042874415516,0.003989685495318538,-4.515787117641746,-5.9735524749594635,0.0025451836386064294
U1456,C,4,H,2,84,797370,86792,52798,404689,8158,41683,-2453,-1402,-5186,27957,111674,1288,-31963,735,961,133,435,4887,-1,76,55966,296,187,42,1660,159,699,-3.904119829989428,0.2263261520878011,1.2539845882805547,-4.357156183768322,-5.24739703608087,0.005261195292747437,-6.042899740896639,-6.694986529894548,0.001237098537997247,0.6781999410823394,1.1707519531290713,3.2244163371145507,-1.539604419364645,-1.2765585696095965,0.2789957948184691,-8.020525021645177,-7.016114129523162,0.0008973055400703225,0.0,0.0,1.0,-2.27302549906253,-0.9484136394908628,0.3873550210233583,-6.3110036506540945,-4.076833540717818,0.01696108730484558,-6.835528118778248,-7.661245138718904,0.00047072093288902346,-6.361223407633122,-6.66722584357248,0.0012719223728342747,-5.496301268516342,-6.128315289514473,0.002180250960057397,-1.2875349582423345,1.09562150700164,2.991041058797116,-1.9783745073926489,-3.1061374306055765,0.04477356276481107,-2.6724512554131663,-2.677731536056878,0.06871886374132298,-12.910874149866931,-7.137341916554866,0.0007948621007315482,-7.220514695542871,-5.481069140356664,0.004164874481314157,-4.416540252596777,-5.9583521703242885,0.002584166732132631
U1456,C,4,H,2,86,758664,75146,66534,344311,7624,32211,-2758,-1547,-4937,29930,111847,1049,-42914,930,646,49,236,5602,43,113,51338,274,274,23,1399,163,546,-3.8102441523640116,0.23824089486210115,1.2690148551657283,-4.244787459439187,-5.285534070930755,0.005064326756074507,-6.278501093915448,-6.866643142268805,0.0010419689419670776,0.7900136729175332,1.2576743504744599,3.5172321190473492,-1.5221124308131038,-1.2632848683648206,0.28272378905181583,-8.857480299587422,-7.2650009467604715,0.0006996006072945887,0.0,0.0,1.0,-2.369237309595804,-0.950969571580427,0.38636623207207177,-5.914116011550748,-4.024783699673884,0.017867288435691648,-7.2854687926724395,-7.644348190281355,0.00047874225732889587,-6.446681621953145,-6.700893023407426,0.0012298131602063052,-5.505787623032568,-6.13023080824666,0.0021760786458513057,-1.1244134527756002,1.1304341247741891,3.097000693056411,-1.903114100011465,-3.0423228865548677,0.04772390342646587,-2.442683996851305,-2.6400277722048315,0.07135928772411096,-8.988100482004487,-6.594270597264984,0.0013681845043640565,-7.1361724913099795,-5.500457328726741,0.004084902867793724,-4.118421641877996,-5.912693360866805,0.002704891817898022
U1456,C,4,H,2,88,729956,74467,45450,371166,8844,42119,-2122,-551,-5164,26904,119927,1027,-23781,710,901,77,428,4234,73,59,47734,254,266,19,1584,138,646,-3.736910138894197,0.247548480481737,1.280881458628644,-4.2749379289050005,-5.275301245813063,0.00511641517744436,-6.020899423263196,-6.678957335037534,0.0012570880111019546,0.6763348564638882,1.1693020629981639,3.2197446752060697,-1.6062933276566862,-1.3271650882681523,0.26522809476113046,-8.48059925901785,-7.152927189492262,0.0007825699946704803,0.0,0.0,1.0,-2.176150456595869,-0.9458400881945508,0.38835318289932486,-6.259139710836173,-4.070031842812754,0.01707684472405807,-6.765281485289737,-7.663883161491316,0.0004694807968213974,-6.353605177088932,-6.664224559965091,0.0012757455068867088,-5.456696108497162,-6.1203180735366995,0.0021977568035770447,-1.1297661775504826,1.1292917716485453,3.093464844612852,-2.051005469648045,-3.1677224246492193,0.042099373289101634,-2.6243744274514285,-2.6698423468853196,0.06926314399902465,-8.533945239723144,-6.531397052301443,0.0014569689654548583,-7.287070413852997,-5.465769625535597,0.004229084982423576,-4.473502229176724,-5.967076268523709,0.00256172026276567
U1456,C,4,H,2,90,789393,96001,53525,415593,7913,44317,-2326,-1293,-4423,26409,110840,1020,-30086,778,1061,72,354,4715,-160,83,55632,316,76,59,1751,154,710,-3.9611994393377863,0.21908158267167488,1.2449328374916124,-4.542888217078652,-5.184361088406064,0.005603515622950325,-5.970494556332996,-6.642232890998699,0.0013041120503344504,0.6415578797302884,1.1422669382375945,3.133864596273128,-1.4653478078845925,-1.22020934017057,0.29516836985904266,-8.660795575930925,-7.20651247532097,0.0007417394846351683,0.0,0.0,1.0,-2.2383380653475395,-0.9474921442560744,0.38771213134186094,-6.280735170768588,-4.072863980037517,0.01702854917852127,-7.068164781813205,-7.652508765396697,0.00047485134282005916,-6.3721967249116185,-6.671548899572896,0.0012664356494396034,-5.469519362661128,-6.1229073910154685,0.0021920734746183183,-1.3216186959700646,1.088347517404865,2.969363195112261,-2.0109478406993366,-3.1337568986035365,0.04355386205807335,-2.7560015548179635,-2.691441760821901,0.06778314181010861,-7.862287879713152,-6.438412373730848,0.001598943190776938,-7.1817194813600675,-5.489987201335444,0.004127897005486448,-4.478957499879422,-5.9679117788092055,0.0025595808130281523
U1456,C,4,H,2,92,818726,86062,58181,394470,9002,44576,-2139,-1805,-4918,26433,115536,715,-36243,802,1011,61,17,4959,149,107,55851,342,-73,24,1814,117,541,-3.7800963168961963,0.2420672715539876,1.2738798858133242,-4.384641147972936,-5.238068861858219,0.005310502253481738,-5.966603151728603,-6.639397655448441,0.0013078147617301967,0.7302063817757914,1.2111810169683732,3.357447514469832,-1.52247512502624,-1.2635600969138325,0.28264598610087177,-8.774424506575762,-7.240302504059189,0.0007170948032070029,0.0,0.0,1.0,-2.180347494169542,-0.9459515853481351,0.3883098850386852,-6.19818976288256,-4.06203856010486,0.01721389176989725,-10.052085026692858,-7.54045144441009,0.0005311577794541731,-6.591879091902593,-6.758095123536285,0.0011614394667730978,-5.382008740073992,-6.10523693219546,0.00223115267553508,-1.2279609220581114,1.1083355151571883,3.0293119519091283,-1.9548556613090675,-3.086195412064261,0.045675400327316935,-2.702929862214235,-2.6827329370422035,0.0683760311846745,-7.881352064803615,-6.441051631823427,0.0015947287309910354,-7.050487633686469,-5.520154159929784,0.004005230448450552,-4.376338984259941,-5.95219508389981,0.0026001267532323033
U1456,C,4,H,2,94,874158,85809,58239,377722,9098,42788,-2307,-2035,-4669,26915,127588,840,-28188,765,867,60,295,4814,-112,84,59576,292,378,39,1717,168,662,-3.7261038661604973,0.24892001742536068,1.2826394401622854,-4.39321355931951,-5.235159454883782,0.005325975163357342,-6.076874777509905,-6.7197403762354,0.001206851500617853,0.8391026620408829,1.2958354291526355,3.65404739706058,-1.4820345792106049,-1.232872006663218,0.2914543157732377,-8.747569192068346,-7.232316493420615,0.0007228444577779257,0.0,0.0,1.0,-2.1779007858644257,-0.9458865868803151,0.38833512540653575,-6.202037920463911,-4.062543226843471,0.0172052066830005,-7.154938397950627,-7.6492500928589955,0.0004764012518017819,-6.346648198353439,-6.66148378359784,0.0012792468360108794,-5.393579893392971,-6.10757342098023,0.0022259456977230326,-1.0853521527071714,1.138770402109849,3.1229260601305286,-1.8469056668999655,-2.994662826562794,0.05005350095267711,-2.641474723295389,-2.672648427787953,0.06906905845062196,-8.123414882995352,-6.474562964660034,0.0015421727740956015,-7.165159952022165,-5.49379382788787,0.004112213512678103,-4.3626301359474295,-5.9500954843764085,0.0026055917132302713
U1456,C,4,H,2,96,791346,98238,46909,438242,9018,49681,-2549,-1655,-5231,28215,116880,1139,-20038,1067,1104,76,185,4778,92,95,54875,370,9,32,1907,167,712,-3.883548689214845,0.22893705042806206,1.257262892357854,-4.428168804825264,-5.223295927696853,0.005389536298651242,-5.983831321358834,-6.6519499145855026,0.001291501331334261,0.5909640238993398,1.1029359976850066,3.01299920919861,-1.4953781633283272,-1.2429977135599093,0.2885180258913885,-8.659793207909543,-7.20621439943434,0.0007419606122444664,0.0,0.0,1.0,-2.1771487029666194,-0.9458666072873539,0.38834288426178304,-6.017920296894121,-4.038397115712762,0.017625701745784393,-7.770170723117549,-7.626145827166617,0.00048753629102612237,-6.422448636783899,-6.691346179068093,0.001241610217748552,-5.437239942595455,-6.11638941472709,0.0022064080229221776,-1.3216235017712934,1.0883464917735677,2.969360149641997,-2.077713397818402,-3.1903685186319173,0.04115670113286559,-2.742917517792634,-2.689294729755237,0.06792883066465372,-8.468737971146835,-6.522369715939129,0.0014701810596606032,-7.077023542557605,-5.514054210272977,0.004029736820378655,-4.518749220310119,-5.974006140300928,0.002544029238877303
U1456,C,4,H,2,98,788431,100391,38350,357291,8142,40872,-1902,-1123,-4648,27580,113465,971,-11640,893,843,64,193,5054,-59,54,53131,304,172,8,1553,136,660,-3.7815147257144544,0.2418872464756518,1.2736505761284564,-4.342113556245631,-5.2525023820166865,0.0052344035195701745,-6.049338896775523,-6.699678029627279,0.0012313082836456122,0.7914943188523671,1.258825383466232,3.521282900100178,-1.2694780139899091,-1.0715746026521318,0.34246884029749364,-8.627422771417706,-7.19658834757307,0.000749137249502129,0.0,0.0,1.0,-2.1681053437667446,-0.9456263643083651,0.38843619212099745,-5.9917192739008795,-4.034960981785618,0.01768637019030029,-7.523615665872493,-7.635404888040644,0.00048304299677259853,-6.294066019756907,-6.640768470540943,0.0013060232177349404,-5.438362031628691,-6.116615990969699,0.0022059081599133615,-1.1470561564736559,1.1256018263784497,3.082071162600531,-1.9057900137515644,-3.0445918380684915,0.047615742955384746,-2.561459703430086,-2.659518326343121,0.06998192207604467,-8.70876841087166,-6.555599684988585,0.001422129781356982,-7.069278153371156,-5.515834683832001,0.00402256836403735,-4.258370566829239,-5.934127451421306,0.0026475318471475048
U1456,C,4,H,2,100,868073,91624,59804,386840,6444,35501,-3061,-1708,-4028,22439,94653,1180,-30449,486,1069,115,40,4644,-75,54,63169,300,52,7,1649,157,713,-4.094861705534035,0.2021171083728801,1.223991339352721,-4.564741195992447,-5.176944364371998,0.0056452298521924744,-5.891287538805854,-6.584523509746155,0.0013815855228222643,0.8082646416577532,1.2718623927724664,3.5674904476876743,-1.4403179247533473,-1.2012155482470939,0.30082831824163475,-8.12083432146765,-7.045943276946067,0.0008709349423581259,0.0,0.0,1.0,-2.388450305750047,-0.95147997787187,0.38616907863487854,-6.679557825930406,-4.12516758881906,0.01616078599416733,-9.176886995716963,-7.57331839078783,0.0005139840157332802,-6.2962850294166035,-6.6416426731891365,0.00130488198768524,-5.4578421272713005,-6.120549481758429,0.0021972482834234763,-1.4077935979746516,1.0699564786727933,2.9152526215528254,-1.8121974963626466,-2.965233194771736,0.051548447015073044,-2.847210654467097,-2.7064087599315796,0.06677618593817257,-8.548278336294588,-6.533381335444856,0.0014540807929199213,-7.1619839751746985,-5.4945239064759,0.004109212369311652,-4.422435107013118,-5.9592550057223415,0.002581834707807851
U1456,C,4,H,2,102,893126,97936,51490,382780,6474,38785,-2968,-1865,-4316,24272,101933,667,-25423,940,959,108,211,4950,-55,71,64296,332,178,43,1710,109,667,-4.079666256105875,0.20404572157553347,1.226354223021645,-4.4851313642140385,-5.203963296437417,0.005494743909784429,-5.989324615708626,-6.655952269779043,0.0012863426146679413,0.8472672567376787,1.3021824684004175,3.677313536747711,-1.363146207501213,-1.1426542065029675,0.3189712816252711,-8.173084463467845,-7.061480990710892,0.0008575071929230612,0.0,0.0,1.0,-2.2894268376670923,-0.9488493521899468,0.3871862822851195,-6.009335815328015,-4.037271303626575,0.01764555614790321,-7.503357557115998,-7.636165655490579,0.00048267565313299393,-6.35242564467644,-6.663759870523959,0.0012763384701145357,-5.4109670410953585,-6.111084296213308,0.0022181443828377355,-1.3231446768996054,1.0880218497948446,2.968396327144562,-1.7839629906995098,-2.9412926904868675,0.052797433865305665,-2.758136989003751,-2.6917921758756664,0.06775939373791082,-8.847882505359593,-6.574858730047523,0.0013950029764606684,-7.050080721675576,-5.520247698944907,0.004004855820660494,-4.3480728350293285,-5.947865938803147,0.0026114074795491353
U1456,C,4,H,2,104,860993,76428,58609,337780,8087,31964,-2738,-1568,-4283,22959,111222,1235,-32214,1231,961,100,103,4147,-146,98,57338,319,-56,29,1355,185,504,-3.73213696187609,0.2481542942327053,1.2816576693254589,-4.367741097356541,-5.2438046021469,0.005280129779333036,-5.86217566600162,-6.563312912262676,0.0014112027665884415,0.9356915783236055,1.3709222724453904,3.9389818351725165,-1.4860456748125463,-1.2359158049442156,0.29056853637867086,-8.124979888983821,-7.047176051422715,0.0008698619375127493,0.0,0.0,1.0,-2.357784526477559,-0.950665320618674,0.38648380225428214,-5.6145679487874585,-3.985499460217418,0.0185831604551083,-8.095421086742277,-7.613931464379861,0.0004935277526101406,-6.5075738069005435,-6.7248821525681395,0.0012006620661150443,-5.518593341658111,-6.1328165848866085,0.0021704590611487553,-1.110866592014768,1.1333252315251685,3.105967408287675,-1.7734312158080163,-2.932362624385293,0.05327102991444694,-2.6886847794938813,-2.680395383648814,0.06853605076268622,-7.746543453263576,-6.4223886406036,0.001624770602913082,-6.964958972187068,-5.539815085504032,0.003927252977171565,-4.400009614725531,-5.955820395327235,0.00259071754995248
