Site,Hole,Core,Type,Section,Interval,Depth CSF,TotalCPS,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Zn,Br,Rb,Sr,Y,Zr,Mo,Ag,Ba
U1523,B,11,F,3,58,86.17,133123,104,4569,141718,230,3780,34535,-334,36141,26641,11004,455,2071,109131,4392,208,773,1696,5315,7511,1340,8766,-42,193334,1416
U1523,B,11,F,3,60,86.19,134716,155,4927,148173,232,3588,29702,10,37788,26377,11902,571,2055,115928,4212,269,797,1582,5658,7459,1262,9472,47,220622,1758
U1523,B,11,F,3,62,86.21,139524,114,5344,164627,300,3581,30488,-1122,39357,26038,12368,666,1998,115605,4442,261,859,1695,5551,7355,1211,8036,-83,218482,1748
U1523,B,11,F,3,64,86.23,142581,151,5738,166093,444,4190,31531,-1688,40732,30281,12645,1065,2679,118753,4584,227,799,1647,5655,8337,1458,8803,32,219636,1918
U1523,B,11,F,3,66,86.25,113728,70,4020,115040,230,2233,22356,-823,29653,59880,7958,560,2593,68720,4228,254,658,915,5812,14810,1348,12023,368,222602,1798
U1523,B,11,F,3,68,86.27,126891,123,4633,136052,315,3152,29797,-953,36834,29120,10778,799,2076,100345,4237,305,717,1446,6427,8658,1516,8680,137,218492,1991
U1523,B,12,F,1,4,89.04,131887,50,3550,115853,195,2362,41165,-1275,33090,17723,11617,689,2073,114542,4392,391,934,1939,5344,6941,1146,7512,-5,220473,2296
U1523,B,12,F,1,6,89.06,128693,111,3744,119645,283,2340,37170,-670,33192,17169,11446,792,1667,111033,4545,308,998,1815,5350,7069,1286,7603,344,218073,2117
U1523,B,12,F,1,8,89.08,141252,170,4595,138183,270,2779,45450,-3395,37560,19542,12900,321,2072,122918,4551,349,868,1996,6045,7540,1270,8679,83,523373,6593
U1523,B,12,F,1,10,89.1,149166,146,5093,146827,407,2956,48792,-5086,39440,20548,13664,899,2253,131696,4685,325,987,1988,6107,7756,1343,9038,270,219084,2220
U1523,B,12,F,1,12,89.12,143848,118,4498,140191,383,2915,48662,-4269,37120,19346,12675,502,2336,124734,4625,286,918,1939,6090,7410,1301,8883,305,525255,6530
U1523,B,12,F,1,14,89.14,142982,188,4904,141362,348,2860,48325,-4541,36072,20749,12403,1123,2361,121473,4578,321,922,2040,6021,7517,1357,8717,556,222655,2357
U1523,B,12,F,1,16,89.16,141412,140,4865,150921,411,2282,38341,-2936,37318,20448,12751,477,2193,119588,4521,263,928,1796,5780,7155,1477,7967,15,221164,1771
U1523,B,12,F,1,18,89.18,141063,118,4954,161898,452,2404,35353,-2515,37544,18113,12632,924,2156,118127,4546,290,874,1962,5680,7033,1448,8415,323,218070,1962
U1523,B,12,F,1,20,89.2,136617,122,3835,121822,315,3045,51129,-3123,33318,16951,11693,584,2112,116923,4538,179,899,1867,5765,6991,1501,8525,436,224261,1958
U1523,B,12,F,1,22,89.22,138922,119,3998,132489,335,2774,47435,-3345,35284,18076,12447,852,2087,121228,4436,277,857,1811,5971,7103,1556,8209,-57,221920,2143
U1523,B,12,F,1,24,89.24,134589,126,4240,135198,387,2239,39439,-1724,34471,18025,11582,629,1854,115261,4492,311,860,1806,5632,7255,1275,8213,186,224138,2125
U1523,B,12,F,1,26,89.26,141991,136,5690,164628,458,2448,35575,-2818,38712,19280,12772,731,1939,121740,4316,262,807,1803,5838,7639,1488,11823,117,218254,2250
U1523,B,12,F,1,28,89.28,140007,163,5394,157617,292,2161,36281,-2823,37894,18848,12957,600,2229,117703,4508,282,907,1681,6254,8063,1442,8767,78,219704,2214
U1523,B,12,F,1,30,89.3,144541,171,5551,160892,368,2701,39059,-4034,39556,20359,13380,753,2174,122670,4536,369,909,1568,6177,9217,1413,9946,328,219991,1986
U1523,B,12,F,1,32,89.32,143643,105,5029,151561,241,2678,45176,-4204,36604,19640,12625,742,2009,119728,4667,349,828,1761,5904,7869,1413,9367,13,220476,2226
U1523,B,12,F,1,34,89.34,144582,217,4925,151318,454,3833,43569,-4122,37434,19576,13046,840,2160,126737,4663,295,869,1587,6078,8390,1286,9941,403,223097,2022
U1523,B,12,F,1,36,89.36,146288,190,5083,156316,323,3781,42418,-4736,38873,20998,13111,558,2335,125809,4510,264,818,1441,7084,8950,1607,10145,-100,216281,2352
U1523,B,12,F,1,38,89.38,145962,161,5352,158166,504,4610,40654,-4280,38908,21111,13363,723,2253,130346,4563,272,897,1428,5929,8576,1338,9433,65,218321,2015
U1523,B,12,F,1,40,89.4,140999,206,5415,155892,375,3400,35825,-2297,37981,20843,12919,531,2149,124381,4616,271,780,1633,5347,7682,1439,8199,121,220153,1747
U1523,B,12,F,1,42,89.42,133396,104,4369,130039,315,2917,42663,-2540,35361,20041,11652,715,1742,108719,4278,224,674,1289,6140,8730,1287,10755,236,517419,5939
U1523,B,12,F,1,44,89.44,137330,54,4576,139924,196,3007,42364,-2899,36938,21423,12617,866,2415,112665,4347,269,702,1270,6080,8860,1442,10333,209,218081,1913
U1523,B,12,F,1,46,89.46,134412,102,3981,124880,271,3473,48251,-2949,33965,20274,11632,690,2048,108162,4453,279,730,1334,5892,9216,1294,10317,5,515616,5565
U1523,B,12,F,1,48,89.48,141930,167,5629,161824,328,3066,35818,-3510,39192,21017,13234,712,1821,121189,4331,239,808,1484,6007,8774,1199,9312,236,209149,2543
U1523,B,12,F,1,50,89.5,143986,175,5575,156999,373,3229,39664,-3780,40569,22290,13278,916,2337,124772,4306,266,809,1463,6181,9156,1496,10508,320,216972,2160
U1523,B,12,F,1,52,89.52,145177,150,6155,162374,464,3021,35637,-3402,42795,22212,14662,1175,2531,128320,4502,298,802,1373,6064,9131,1418,11234,100,218928,1913
U1523,B,12,F,1,54,89.54,146905,125,6447,166594,471,2917,36946,-3912,43320,23129,14669,754,2544,128784,4537,249,847,1372,6152,9372,1432,11257,407,218264,1846
U1523,B,12,F,1,56,89.56,145764,189,5576,145041,368,3211,44380,-4568,41187,23464,14945,878,2334,130297,4518,331,811,1312,6050,10450,1414,12009,104,518723,5379
U1523,B,12,F,1,58,89.58,147218,181,6248,158958,370,2798,40038,-4350,43208,23624,15406,900,2226,130960,4491,252,851,1427,6088,9535,1457,11633,282,222613,1906
U1523,B,12,F,1,60,89.6,146482,128,6274,151429,374,2721,40545,-4333,43636,24261,15869,595,2310,133988,4506,244,753,1399,5990,10038,1565,11077,142,217510,2001
U1523,B,12,F,1,62,89.62,151209,187,7040,168866,481,2660,37457,-4282,46348,25147,16313,651,2446,137157,4568,237,941,1322,6352,9758,1520,13106,13,217647,2171
U1523,B,12,F,1,64,89.64,144684,154,5790,141824,314,2861,43528,-4643,42773,24165,15339,606,2319,132179,4537,277,864,1302,6810,10337,1474,12836,-92,216669,2098
U1523,B,12,F,1,66,89.66,146880,234,6037,138929,425,3214,44975,-4642,45201,25464,16330,737,2341,135835,4509,272,788,1380,6474,9964,1438,12467,252,218675,2107
U1523,B,12,F,1,68,89.68,146575,181,5744,140667,434,3011,45388,-4561,44829,24285,16147,1028,2569,134433,4510,335,913,1237,6566,9874,1687,12193,141,214976,2136
U1523,B,12,F,1,70,89.7,146518,214,5959,145410,482,3250,43645,-4725,42605,23610,15407,749,2287,132860,4631,227,863,1288,6124,10726,1595,11324,318,215743,2009
U1523,B,12,F,1,72,89.72,146733,165,6016,148263,393,3277,42965,-4634,43648,23060,15514,626,2417,133508,4559,345,861,1319,6197,9828,1401,11767,104,217016,1951
U1523,B,12,F,1,74,89.74,146232,175,5825,142856,377,3314,44924,-4667,43480,23566,15273,789,2652,133307,4448,291,1006,1435,6092,9465,1501,11118,116,219220,1957
U1523,B,12,F,1,76,89.76,149398,164,7240,167598,496,2786,34425,-3941,46991,25060,16318,999,2235,135441,4532,273,896,1376,6327,9800,1377,11576,134,218128,1894
U1523,B,12,F,1,80,89.8,135754,199,5295,129741,371,2387,31882,-924,42116,23524,15484,862,1884,125383,4301,309,776,1219,6003,10781,1314,11991,317,516475,5228
U1523,B,12,F,1,82,89.82,141539,190,6562,149723,509,2394,32161,-2944,45458,25154,16046,840,2258,129655,4270,274,907,1110,10120,9288,1779,18318,320,219430,1714
U1523,B,12,F,1,84,89.84,144644,106,6189,149162,438,3494,39746,-4001,43276,24693,15437,906,2420,130505,4321,293,795,1320,6385,10414,1407,12516,344,218083,1924
U1523,B,12,F,1,86,89.86,143931,291,7078,156253,434,2845,32480,-4129,45410,24236,16253,895,2549,129744,4479,289,856,1234,6432,11418,1345,12868,-53,216897,2079
U1523,B,12,F,1,88,89.88,144701,222,7133,161218,547,3396,31493,-4410,44352,24663,15514,965,2576,134183,4391,301,930,1250,6390,10405,1471,11773,-107,214270,1973
U1523,B,20,F,1,20,127.7,141117,195,7613,124353,415,1698,28373,-1615,53481,24849,16637,1060,1965,149755,4334,258,1035,1312,6679,8660,1612,11227,540,518660,4706
U1523,B,20,F,1,26,127.76,148879,179,7692,125632,464,1778,36501,-3807,55857,26860,17711,802,2269,157314,4539,238,1269,1434,7234,10107,1521,14058,105,211987,3182
U1523,B,20,F,1,28,127.78,137337,102,5446,100239,352,2155,40590,-2653,47141,23758,15293,734,1919,143141,4446,263,841,1690,6697,7764,1731,11731,198,216321,1618
U1523,B,20,F,1,30,127.8,138802,128,6674,118397,384,1834,32095,-1868,50308,24706,16018,642,2097,142700,4397,194,942,1444,6480,7662,1651,11113,-19,517488,4538
U1523,B,20,F,1,32,127.82,139220,96,6474,112447,429,1773,33826,-1586,51416,25059,16094,916,1858,144722,4363,305,934,1540,6810,8681,1685,11486,133,217044,1529
U1523,B,20,F,1,50,128,157359,143,8632,162274,531,1785,36678,-5143,57634,28454,18506,589,1977,147830,4562,213,1086,1773,7053,10762,1721,14395,190,514224,5314
U1523,B,20,F,1,52,128.02,155821,241,8602,164301,655,976,35893,-4875,57818,28977,18876,762,2104,142117,4657,282,1053,1802,6926,11066,1596,14394,139,217865,1964
U1523,B,20,F,1,54,128.04,154286,180,8436,156177,494,1276,34735,-4103,57590,29799,19470,556,2163,146287,4554,316,1105,1673,6626,10857,1697,14824,130,215771,2014
U1523,B,20,F,1,56,128.06,152937,167,8305,153743,566,1004,36268,-4599,57727,29401,18824,860,2049,140365,4499,300,1051,1518,6772,10841,1783,14859,165,216226,1988
U1523,B,20,F,1,58,128.08,152081,209,8160,153063,445,1099,37353,-4802,54683,28544,17715,963,2198,142600,4383,227,997,1720,6597,10476,1744,14230,480,213363,1925
U1523,B,20,F,1,60,128.1,154555,213,7704,160750,516,3252,37014,-5079,50826,27220,17512,611,1535,145433,4735,277,1084,2027,6296,10098,1473,13193,192,216565,1698
U1523,B,20,F,1,62,128.12,145570,175,7039,148256,309,1824,34786,-3259,48577,25869,16026,797,1779,133860,4489,279,1047,2011,5883,10008,1537,12257,82,207219,2115
U1523,B,20,F,1,64,128.14,144085,139,6264,138470,491,3512,35852,-2552,45853,25597,15676,532,1804,137071,4499,244,1016,2010,5777,9579,1416,11915,273,216110,1688
U1523,B,20,F,1,78,128.28,130475,136,5248,130609,357,2685,30353,-1885,40576,23507,13365,711,1578,109620,4466,302,991,1485,6021,10421,1440,14969,191,512759,5049
U1523,B,20,F,1,80,128.3,141190,153,5679,131803,429,4759,41690,-4642,42096,25758,14645,585,1345,124598,4423,323,976,1512,5835,11696,1630,19118,72,221403,2092
U1523,B,20,F,1,81,128.31,123596,143,4904,113950,290,2948,34708,-3330,37291,22820,13427,455,1273,100992,4484,303,850,1190,5990,11683,1695,21818,70,216999,2462
U1523,B,20,F,1,84,128.34,141655,222,7168,138523,541,5295,34012,-3549,50160,25958,16023,822,1625,128489,4489,260,1053,1289,6133,10401,1425,17090,77,211758,1995
U1523,B,20,F,1,86,128.36,125369,162,5389,112255,370,2268,31715,-1435,43203,23849,14062,502,1324,103940,4328,233,857,1207,6425,10680,1700,18365,157,190160,1542
U1523,B,20,F,1,88,128.38,144421,181,7683,141279,569,1782,35820,-3554,53771,27255,17519,727,1517,125485,4441,294,963,1390,6767,11117,1647,17017,113,516098,5748
U1523,B,20,F,1,90,128.4,137729,221,7094,132943,444,1776,33873,-3190,50849,25788,16180,546,1683,117702,4414,213,894,1272,6526,10657,1604,17069,170,221326,2081
U1523,B,20,F,1,92,128.42,153327,197,9183,156574,492,1219,35452,-4785,59865,26550,18852,681,1863,137154,4652,277,1083,1553,7211,10583,1827,15860,539,518489,5516
U1523,B,20,F,1,102,128.52,143881,234,8705,135278,408,1016,26877,-4096,56911,27601,17807,1108,2150,148600,4548,243,1166,1446,7062,9728,1908,13857,251,214212,1858
U1523,B,20,F,1,104,128.54,145333,237,9479,140602,470,515,22508,-3320,60427,26052,18671,1453,1906,155769,4435,266,998,970,7363,8763,1873,13040,172,216914,1467
U1523,B,20,F,1,106,128.56,143569,206,8323,145005,576,700,23199,-1895,56832,29030,17360,646,1784,141100,4345,214,945,1359,6393,9784,1600,15398,291,215003,1686
U1523,B,20,F,1,108,128.58,159327,301,10363,161772,583,520,27171,-4243,66126,34110,19720,1090,2399,162471,4354,281,1070,1281,7348,10172,1823,14460,99,217629,1729
U1523,B,20,F,1,110,128.6,158385,247,9793,155902,567,953,30961,-4170,64986,31800,19759,759,2270,161043,4548,238,1033,1449,7523,10211,1717,14783,28,219060,1859
U1523,B,20,F,1,112,128.62,157033,322,9723,155749,533,654,30170,-4149,64057,32950,19952,1007,2107,155253,4344,256,902,1408,7218,10124,1739,14400,272,219263,1883
U1523,B,20,F,1,114,128.64,159415,325,10173,159972,600,1005,29315,-4531,65497,35508,19723,974,2115,162515,4270,215,982,1306,7512,9821,1858,14814,273,218655,1774
U1523,B,20,F,1,116,128.66,163616,272,10622,164425,535,754,30104,-4733,67173,35527,20349,953,2309,170818,4416,270,1018,1482,7566,9541,1985,13678,390,518872,4781
U1523,B,20,F,1,118,128.68,165154,286,11236,171022,588,737,28458,-4966,68325,36436,20282,557,2620,169318,4569,235,1111,1396,7842,10111,2050,13901,193,517615,4939
U1523,B,20,F,1,122,128.72,163371,247,10444,165334,591,804,29653,-4811,67458,34680,19708,808,2289,168376,4387,254,1098,1437,7676,9805,1796,14005,236,215314,1805
U1523,B,20,F,1,128,128.78,160628,307,10944,170002,706,838,26267,-4467,66048,35284,19855,905,2543,160443,4540,253,1029,1269,6791,9141,1602,13119,138,213072,1321
U1523,B,20,F,1,130,128.8,152658,195,8964,149633,592,1179,25456,-2353,62438,35041,19212,937,2291,156483,4420,256,974,1271,7149,9541,1750,14966,147,513497,4472
U1523,B,20,F,1,132,128.82,163095,308,10456,166873,678,1242,28938,-4207,67260,38947,20166,818,2590,164459,4479,257,999,1373,7453,10132,1788,15308,39,515427,4410
U1523,B,20,F,1,134,128.84,157792,267,10137,160305,718,1345,28693,-3862,64708,36769,19273,762,2499,155225,4447,292,988,1283,7315,10332,2058,15813,274,214307,1761
U1523,B,20,F,1,136,128.86,153058,204,9083,152337,602,1570,30352,-3497,61467,36627,18782,666,2199,144391,4396,269,933,1186,6866,10503,1817,17804,148,214829,1792
U1523,B,20,F,1,138,128.88,167109,220,10492,169539,705,5512,29532,-5216,64521,36483,19820,1005,2422,180729,4521,239,1135,1347,6938,9771,1664,14581,219,514470,4909
U1523,B,20,F,1,140,128.9,170037,326,11131,173223,671,10348,25716,-4682,65118,34931,19672,1090,2078,196544,4349,172,1040,1325,7071,9448,1763,14077,205,514572,4753
U1523,B,20,F,1,142,128.92,167063,257,11449,171443,707,3968,25346,-4467,69352,34045,20369,799,2234,187333,4424,232,985,1300,7302,8907,1881,13352,521,517693,4753
U1523,B,20,F,1,144,128.94,168021,291,11851,174993,795,1435,26856,-4605,70579,38567,20688,1075,2793,178193,4477,236,1068,1353,7730,9497,1991,12899,72,523123,4721
U1523,B,20,F,1,146,128.96,165822,300,11122,169134,716,1502,26689,-4237,68921,35779,20093,672,2550,181250,4323,223,1041,1426,7739,8867,1777,11830,239,523442,4703
U1523,B,20,F,1,148,128.98,173634,347,12288,185784,753,1245,24870,-5009,71348,37677,21025,1090,2834,187615,4506,235,1242,1590,8073,9082,1834,11425,296,516190,4762
U1523,B,20,F,2,2,129.02,166807,306,11602,175977,759,2455,22063,-4210,69261,37252,20725,728,2175,182873,4399,181,1099,1186,7664,9002,1888,12150,327,524432,4632
U1523,B,20,F,2,4,129.04,165743,336,11385,173868,739,2538,22886,-4229,68733,35217,19727,890,2268,185946,4534,209,1021,1405,7574,8450,1804,11251,-1,515016,4449
U1523,B,20,F,2,6,129.06,165808,310,11490,172205,662,1254,22939,-4074,69360,35317,19974,1066,2957,187439,4484,280,1163,1397,7791,8338,2025,10481,476,513727,4306
U1523,B,20,F,2,8,129.08,166096,311,11458,175672,726,1118,23292,-3972,69022,36518,19686,781,2579,182791,4450,244,1136,1361,7720,8618,1946,10501,-49,512782,4335
U1523,B,20,F,2,10,129.1,166637,239,11572,177163,851,1329,23761,-4239,68586,36160,19780,633,2932,181996,4488,263,1185,1520,7791,8733,1709,11442,259,514003,4340
U1523,B,20,F,2,12,129.12,163770,274,11324,171357,734,1487,22554,-4011,67479,36785,20415,1076,2874,180419,4349,273,1066,1542,7717,8641,1781,11301,260,515159,4567
U1523,B,20,F,2,14,129.14,165830,220,11272,173005,711,1803,22755,-4306,68258,33339,20416,1115,2971,188675,4531,283,1207,1574,7707,8024,1757,9937,215,515726,4272
U1523,B,20,F,2,16,129.16,163358,309,10929,169753,742,2723,22875,-3665,65568,35627,19434,845,2401,180817,4336,223,1050,1488,7513,8736,1770,11196,-93,514358,4488
U1523,B,20,F,2,18,129.18,161157,307,10720,169970,766,2159,22333,-3677,64966,36391,19292,864,2441,173598,4441,299,1089,1371,7391,9109,1934,13044,105,514830,4775
U1523,B,20,F,2,20,129.2,160844,298,10178,166988,779,1684,23209,-3323,64233,34301,19077,1009,2229,175753,4533,286,1057,1487,7327,8629,1821,10676,433,514206,4319
U1523,B,20,F,2,22,129.22,165899,297,10501,174773,893,3051,23343,-4036,64829,31236,19294,1184,2210,187079,4423,222,1095,1520,7457,8025,1939,9937,23,516469,4578
U1523,B,20,F,2,24,129.24,162995,276,10351,169199,758,2308,23683,-3589,65357,32563,19402,924,2506,184748,4361,258,1132,1577,7647,7970,1819,9531,-86,517071,3984
U1523,B,20,F,2,26,129.26,162025,224,10421,167602,795,1873,22464,-3665,66250,33165,19333,1046,2749,180961,4372,236,1119,1501,7473,8258,1685,10220,101,515660,4302
U1523,B,20,F,2,28,129.28,166284,273,11207,170189,750,1729,23415,-3993,69379,34693,20360,908,2686,190187,4363,281,1130,1376,8113,8183,1793,10201,21,515070,4530
U1523,B,20,F,2,30,129.3,159252,277,9994,173279,967,1999,23428,-3740,61554,34535,18568,533,2266,166349,4489,230,966,1481,7202,8876,1920,11296,-139,515451,4376
U1523,B,20,F,2,32,129.32,161339,196,10325,175442,917,1807,22833,-3557,64129,33045,19026,774,2158,172442,4453,217,1072,1443,7651,8426,1854,10877,343,216682,1570
U1523,B,20,F,2,34,129.34,161381,279,11259,175350,773,1505,22260,-3921,66588,35042,19661,861,2225,169984,4389,291,1036,1373,7461,8828,2018,12453,50,212474,1554
U1523,B,20,F,2,35,129.35,155933,171,9894,163126,703,2453,21589,-3495,61918,36017,18704,573,2307,163076,4393,320,980,1250,6999,9183,1749,13572,-254,214296,1531
U1523,B,20,F,2,38,129.38,159133,208,11007,169989,777,1981,22498,-3994,65729,36116,19369,871,2318,165059,4350,249,1044,1280,7251,9761,1845,13489,64,516276,4949
U1523,B,20,F,2,40,129.4,160165,340,11199,170105,809,1945,23666,-4379,64873,36223,19144,695,2403,168408,4418,223,1051,1319,7399,9577,1752,13680,265,516405,4972
U1523,B,20,F,2,42,129.42,160374,206,11530,176758,727,1651,22807,-4316,66801,37715,20078,970,2649,159069,4433,274,928,1234,7175,9977,2158,15193,225,216704,1692
U1523,B,20,F,2,44,129.44,158262,232,11485,174147,724,1294,20937,-4110,66355,36958,19871,990,2502,157420,4454,293,1027,1182,7305,9935,1967,14651,-115,212432,1676
U1523,B,20,F,2,46,129.46,160253,307,11414,174331,657,1488,22720,-4584,66509,38548,19743,1011,2310,160925,4412,178,928,1165,7058,9926,1794,15201,84,515304,4603
U1523,B,20,F,2,48,129.48,160359,204,11692,172714,745,1288,22185,-4459,67961,38868,19764,1072,2635,162951,4506,235,996,1143,7450,9947,1968,15017,116,212737,1780
U1523,B,20,F,2,50,129.5,161798,230,11977,169944,728,1151,21528,-3753,70741,35729,20048,618,2550,175563,4297,257,1013,1099,7449,8997,1906,13515,81,514915,4537
U1523,B,20,F,2,52,129.52,162025,336,12023,171834,722,1194,22197,-4566,69340,40050,20334,864,2461,168554,4381,263,1004,1247,7606,10048,2039,15086,379,215033,1682
U1523,B,20,F,2,54,129.54,158171,251,10760,166059,708,1480,23058,-4079,65681,36310,19698,944,2534,164436,4552,225,968,1353,7297,10110,1906,14657,-55,215933,1567
U1523,B,20,F,2,56,129.56,162117,240,11442,168518,510,1440,23812,-4624,68315,34624,20709,623,2321,174428,4527,308,1067,1282,7349,9782,1810,14239,157,514668,4819
U1523,B,20,F,2,58,129.58,156404,327,11046,161586,507,1715,22316,-4260,65147,34145,19662,765,2317,165888,4408,243,1035,1262,7504,9966,1794,14621,105,515325,5011
U1523,B,20,F,2,60,129.6,154092,262,10656,159275,685,2272,21948,-4238,64379,33905,19255,801,2024,160582,4332,232,970,1151,7328,9963,1798,15542,35,516006,5147
U1523,B,20,F,2,62,129.62,153471,307,10642,158769,641,1250,21123,-3847,65119,34362,19908,687,2331,158763,4372,237,986,1127,7154,9982,1947,15364,-181,211752,1525
U1523,B,20,F,2,64,129.64,155078,348,10645,160459,550,1799,22227,-4235,64066,36285,19967,945,2664,160698,4492,280,1014,1201,6945,10360,1560,14977,253,93388,3114
U1523,B,20,F,2,66,129.66,154036,284,10554,158307,716,1849,22542,-3821,63618,35729,19128,797,2412,158757,4356,194,1063,1292,7185,10330,1816,16194,-152,212098,1728
U1523,B,20,F,2,68,129.68,161733,287,11136,166733,721,2109,22484,-4500,67206,35105,20474,852,2612,177211,4459,228,1044,1351,7373,9589,1845,14020,-24,515950,4898
U1523,B,20,F,2,70,129.7,169984,178,10509,158923,661,12868,22023,-4437,64382,33435,19974,1178,2266,219729,4495,279,1156,1223,6957,9140,1677,12257,348,516096,4570
U1523,B,20,F,2,72,129.72,159267,305,10632,158787,625,3197,22184,-3788,65016,31859,19245,1017,2312,184639,4449,286,921,1283,7148,9251,1494,13548,42,513891,4412
U1523,B,20,F,2,74,129.74,154893,216,10429,153262,666,2458,21755,-3430,65761,32987,19277,719,2178,171129,4413,222,1195,1187,7218,10060,1839,14895,40,516811,5171
U1523,B,20,F,2,76,129.76,150626,188,10092,146435,502,1088,20432,-2827,64138,31078,19134,945,2567,167406,4369,203,967,1223,7544,9785,1821,12170,-82,516379,4786
U1523,B,20,F,2,78,129.78,163819,281,11503,160714,724,1089,22784,-3818,70743,35956,21194,849,2912,184514,4277,212,1144,1343,7744,9919,1714,13329,258,515254,5055
U1523,B,20,F,2,81,129.81,157709,298,11646,158971,686,1089,20557,-3492,69259,31711,20737,918,2442,176259,4367,272,1088,1268,7707,9361,1605,12323,218,514640,5055
U1523,B,20,F,2,82,129.82,156165,271,11111,152115,564,1634,20932,-3198,67109,30239,20282,1097,2444,180947,4353,209,1122,1215,7632,8999,1664,12463,128,514345,4538
U1523,B,20,F,2,84,129.84,160423,349,11524,158858,716,1647,20805,-3259,70680,32501,21656,1059,2602,184175,4348,240,1093,1205,7832,9279,2016,12255,-208,515345,5014
U1523,B,20,F,2,86,129.86,160036,184,11452,159762,674,968,21795,-3257,70062,32115,20788,1380,2624,181520,4393,262,1143,1206,8066,9230,1841,11876,189,515998,4886
U1523,B,20,F,2,88,129.88,161338,366,11714,162658,660,1005,23478,-3921,70915,31715,21436,1083,2478,178112,4344,284,1065,1195,7840,9828,1704,12880,40,516621,5085
U1523,B,20,F,2,91,129.91,149176,235,10350,150345,611,811,20223,-2776,63952,30946,19403,1019,2218,156684,4072,195,928,1122,7226,9840,1728,16288,147,215719,1727
U1523,B,20,F,2,92,129.92,158032,372,11115,157748,686,829,21731,-3866,69187,34417,20298,862,2550,173633,4356,239,1061,1109,7632,9977,1953,16232,-124,515844,4917
U1523,B,20,F,2,94,129.94,162100,393,11820,164978,727,965,21352,-3975,71887,33922,20991,1150,2608,181435,4490,245,985,1118,8114,9653,1736,13013,153,516247,4595
U1523,B,20,F,2,96,129.96,159954,218,11431,163330,635,784,21081,-3862,70064,35031,20777,832,2549,175290,4323,231,987,1159,7756,9798,1827,14069,229,516362,4918
U1523,B,20,F,2,100,130,161373,234,11168,163689,644,1639,21250,-3313,70172,33051,20633,1109,2825,179800,4418,352,1049,1151,7840,9304,1734,12174,53,516524,4699
U1523,B,20,F,2,102,130.02,161894,218,11273,160224,624,1711,22651,-3521,71069,32890,21322,1165,2821,182029,4351,259,1172,1251,7617,9164,1866,12640,10,516266,4935
U1523,B,20,F,2,104,130.04,159352,317,11229,159450,726,1283,21351,-3414,69529,32791,20621,850,2344,177024,4441,258,1011,1184,7835,9312,1656,12116,369,517956,4532
U1523,B,20,F,2,106,130.06,159409,203,10819,161479,624,1276,21938,-3190,68836,32819,20259,1129,3009,175504,4376,309,1171,1278,7668,9039,1666,12263,456,517634,4818
U1523,B,20,F,2,108,130.08,159155,289,10271,158939,504,1125,21995,-3404,68066,33499,20196,908,2768,176916,4394,272,1008,1238,7410,9009,2003,11821,274,516581,4604
U1523,B,20,F,2,110,130.1,158104,296,10198,155041,655,1779,22405,-3165,66598,32413,20096,1083,2239,178468,4410,263,1040,1286,7512,8785,1819,11857,145,517738,4487
U1523,B,20,F,2,112,130.12,157127,267,10379,159343,617,1365,21910,-3071,66160,32093,19596,950,2348,171257,4470,233,1164,1181,7548,9316,1835,11986,-69,517811,4448
U1523,B,20,F,2,114,130.14,154593,295,10443,157462,534,854,21668,-3402,66041,32141,19442,941,2542,165981,4260,220,1066,1183,7434,9835,1888,13552,-130,213853,1731
U1523,B,20,F,2,116,130.16,154666,283,10425,157209,596,1307,22016,-3200,65153,31496,19718,755,2132,165804,4376,260,1048,1227,7243,9327,1807,12757,-56,211371,1782
U1523,B,20,F,2,118,130.18,159561,255,10690,162168,613,3784,22386,-3285,65422,31744,19425,816,2253,177928,4243,236,1090,1256,7437,9008,1558,12439,215,517409,5394
U1523,B,20,F,2,120,130.2,157470,268,10535,161495,571,1303,22529,-3448,66271,32605,19654,772,2240,170120,4295,300,1017,1287,7445,9566,1818,12892,166,517377,4499
U1523,B,20,F,2,122,130.22,153361,247,10009,157702,637,1177,22259,-3110,63085,34426,19249,938,2230,159184,4529,232,956,1234,7321,10178,2004,14156,-117,517427,5108
U1523,B,20,F,2,124,130.24,165493,310,11314,174189,722,1630,23960,-4860,67412,35737,20658,834,2559,178851,4472,332,1035,1401,7514,10531,1998,13071,235,515369,5175
U1523,B,20,F,2,126,130.26,157478,282,10198,163958,675,1775,21661,-3591,63551,33497,20320,1281,2607,169256,4333,235,1050,1387,6985,9789,1704,12959,127,517368,4801
U1523,B,20,F,2,130,130.3,160330,282,10749,165755,761,4281,21464,-3666,64617,33972,20390,951,2220,179005,4347,281,967,1215,6869,10534,1721,13446,138,516875,5151
U1523,B,20,F,2,132,130.32,158308,311,10885,168195,641,1537,21063,-3897,64960,33682,19958,624,2256,170374,4313,201,1183,1257,7308,9963,1874,13111,194,515718,4913
U1523,B,20,F,2,134,130.34,156285,169,9678,154422,563,4050,21636,-3201,61412,33140,19355,950,2386,177694,4348,264,982,1246,7124,9893,1724,12877,264,514087,4670
U1523,B,20,F,2,136,130.36,155617,211,10088,161174,565,1415,21189,-3051,64801,33956,19133,1081,2480,165912,4267,165,956,1133,7233,9772,1806,12928,-85,512365,4522
