Site,Hole,Core,Type,Section,Interval,Depth (CSF-A),Depth (CCSF), Sample_ID ,Al,Si,P,S,Cl,Ar,K,Ca,Ti,Cr,Mn,Fe,Rh,Ni,Cu,Zn,Ga,Br,Rb,Sr,Y,Zr,Nb,Mo,Pb,Bi,Al/Ca,ln(Al/Ca),ln(Al/Ca) predicted,Si/Ca,ln(Si/Ca),ln(Si/Ca) predicted,K/Ca,ln(K/Ca),ln(K/Ca) predicted,Ti/Ca,ln(Ti/Ca),ln(Ti/Ca) predicted,Mn/Ca,ln(Mn/Ca),ln(Mn/Ca) predicted,Fe/Ca,ln(Fe/Ca),ln(Fe/Ca) predicted,Ni/Ca,ln(Ni/Ca),ln(Ni/Ca) predicted,Zn/Ca,ln(Zn/Ca),ln(Zn/Ca) predicted,Br/Ca,ln(Br/Ca),ln(Br/Ca) predicted,Rb/Ca,ln(Rb/Ca),ln(Rb/Ca) predicted,Sr/Ca,ln(Sr/Ca),ln(Sr/Ca) predicted,Zr/Ca,ln(Zr/Ca),ln(Zr/Ca) predicted,Cl/Ca,ln(Cl/Ca),Cu/Ca,ln(Cu/Ca),ln(Cu/Ca) predicted
U1456,C,3,H,4,82,14.12,15.1,820,1249,58396,-6423,-4362,83767,-57790,-231,1741152,4331,-841,210,142647,105136,617,72,274,74,1152,593,123674,-616,4970,212,132,102,34,0.000717341,-7.239959011,0.977611254,0.033538715,-3.395054848,-1.383127444,-0.000132671,#NUM!,#NUM!,0.002487434,-5.99650378,-5.340458191,0.00012061,-9.02294999,-6.528867206,0.081926793,-2.501929195,-2.678048406,0.000354363,-7.945188497,-8.852793283,0.000157367,-8.756929415,-7.808317968,0.000661631,-7.32080268,-8.297089608,0.000340579,-7.984863122,-8.654226215,0.071029985,-2.644653171,-4.23107349,0.002854432,-5.858882402,-8.16172045,0.048110102,-3.034263107,4.14E-05,-10.0933914,-9.205867214
U1456,C,3,H,4,84,14.14,15.12,840,3100,71215,-5030,-3643,99637,-18262,13831,1566533,5949,-153,473,179895,61542,598,87,204,75,1130,783,105318,-430,4690,111,-156,79,4,0.001978892,-6.225218065,0.978158641,0.045460262,-3.090916706,-1.122815609,0.008829051,-4.729707727,-2.991800863,0.003797558,-5.573397038,-5.11756556,0.000301941,-8.105280067,-6.158312091,0.114836393,-2.164246829,-2.415770512,0.000381735,-7.870784701,-8.787355145,0.000130224,-8.946255461,-7.940637942,0.000721338,-7.234402544,-8.24783289,0.00049983,-7.601242759,-8.403990652,0.067229991,-2.699635832,-4.274432817,0.002993872,-5.811187594,-8.118466029,0.063603512,-2.755086595,5.55E-05,-9.798467337,-9.006704992
U1456,C,3,H,4,86,14.16,15.14,860,4042,84308,-4672,-4004,71915,-63382,11741,1509183,9716,-171,572,209874,100272,574,55,182,56,935,854,95789,-507,4320,8,-29,113,15,0.00267827,-5.922584105,0.978462101,0.055863338,-2.884846964,-0.946440517,0.007779706,-4.856236734,-3.049004628,0.00643792,-5.045549713,-4.839495589,0.000379013,-7.877940011,-6.066512177,0.139064646,-1.972816373,-2.267086477,0.000380338,-7.874449606,-8.790578429,0.000120595,-9.023072316,-7.994325241,0.000619541,-7.386532473,-8.334562163,0.000565869,-7.477147809,-8.323043516,0.063470765,-2.757175868,-4.319808889,0.002862476,-5.856068322,-8.159168361,0.04765161,-3.043838858,3.64E-05,-10.21974582,-9.291194351
U1456,C,3,H,4,88,14.18,15.16,880,2944,74801,-4562,-3856,84827,-47740,9106,1479940,8879,-192,125,195521,92794,577,112,279,78,906,915,112378,-481,4899,-157,65,83,58,0.00198927,-6.219987625,0.978163144,0.050543265,-2.984925572,-1.032097797,0.006152952,-5.090823288,-3.155061209,0.005999568,-5.116067887,-4.876644563,8.45E-05,-9.379198367,-6.672720301,0.13211414,-2.024089035,-2.306909953,0.000389881,-7.849669838,-8.768784622,0.000188521,-8.576300323,-7.682076295,0.000612187,-7.398472798,-8.341369342,0.000618268,-7.388588039,-8.265275978,0.075934159,-2.577888637,-4.178422979,0.003310269,-5.710725723,-8.027357158,0.057317864,-2.859142937,7.57E-05,-9.489013233,-8.797730636
U1456,C,3,H,4,90,14.2,15.18,900,2685,77289,-5360,-3605,88820,-47779,8364,1454297,11949,-284,465,211339,90788,564,33,198,47,766,830,110589,-513,5944,84,-132,89,26,0.001846253,-6.294597173,0.978101089,0.053145265,-2.934726259,-0.989132205,0.005751232,-5.15834112,-3.18558602,0.008216341,-4.801630308,-4.710998846,0.000319742,-8.047995775,-6.135180694,0.145320385,-1.928814422,-2.232910162,0.000387816,-7.854978929,-8.773453968,0.000136148,-8.90176615,-7.909544362,0.000526715,-7.548851011,-8.427099961,0.000570722,-7.46860748,-8.317472659,0.076042927,-2.576457275,-4.177294207,0.004087198,-5.499895594,-7.836155314,0.061074182,-2.795666051,2.27E-05,-10.69352562,-9.61113785
U1456,C,3,H,4,92,14.22,15.2,920,2259,77828,-4537,-2931,98397,-36437,12651,1328861,13222,-397,193,209706,81793,592,57,225,70,864,742,89080,-371,4894,-12,122,62,44,0.001699952,-6.377155226,0.978037609,0.05856745,-2.8375762,-0.905981469,0.009520183,-4.6543412,-2.957727656,0.009949874,-4.610195354,-4.610150913,0.000145237,-8.837142553,-6.453838163,0.15780883,-1.846370914,-2.168876289,0.000445494,-7.716326107,-8.651508811,0.000169318,-8.68373234,-7.757160532,0.000650181,-7.338259974,-8.307042011,0.000558373,-7.490483499,-8.331742386,0.067034852,-2.702542621,-4.276725111,0.003682853,-5.604067498,-7.930628814,0.074046119,-2.603067148,4.29E-05,-10.05678147,-9.18114453
U1456,C,3,H,4,94,14.24,15.22,940,3891,84122,-5120,-2650,77274,-49745,15243,1295626,12305,-40,226,237828,93440,593,76,191,59,780,959,96063,-730,5052,134,226,97,24,0.003003181,-5.808083061,0.97860308,0.064927687,-2.734481129,-0.817742398,0.011764969,-4.442628874,-2.862012514,0.00949734,-4.656743571,-4.634672513,0.000174433,-8.653969535,-6.379872898,0.183562232,-1.695201532,-2.05146303,0.000457694,-7.689310135,-8.627748264,0.000147419,-8.822231106,-7.85395732,0.000602026,-7.415210614,-8.350911571,0.000740183,-7.208613459,-8.147878559,0.074144082,-2.601745029,-4.19723613,0.003899273,-5.546965051,-7.878842604,0.059642212,-2.819391708,5.87E-05,-9.743771194,-8.969768687
U1456,C,3,H,4,96,14.26,15.24,960,3849,79496,-3818,-1271,118527,-30403,29261,943468,15488,493,793,294997,58194,655,102,324,75,986,1328,47781,216,4027,259,117,71,16,0.00407963,-5.501749074,0.979070151,0.08425935,-2.473855742,-0.59467313,0.0310143,-3.473306877,-2.423782039,0.016416031,-4.109496917,-4.346382976,0.000840516,-7.081494505,-5.744907481,0.312673032,-1.162597261,-1.637789293,0.000694247,-7.272682491,-8.261324251,0.000343414,-7.976574211,-7.262927716,0.00104508,-6.863661372,-8.036473348,0.001407573,-6.565888397,-7.728629001,0.050644007,-2.982934377,-4.49784205,0.004268295,-5.456540766,-7.796836821,0.125629062,-2.074421665,0.000108112,-9.132344914,-8.55687252
U1456,C,3,H,4,98,14.28,15.26,980,5961,93785,-3233,-2526,91291,-41846,30835,1012593,15923,609,731,291490,71339,686,100,317,41,996,1418,49135,-141,3852,483,393,130,45,0.005886867,-5.135031394,0.979854311,0.092618653,-2.379264718,-0.513712672,0.030451524,-3.491619238,-2.432061058,0.015724975,-4.152505042,-4.369039656,0.000721909,-7.233611466,-5.80633231,0.287864917,-1.245263947,-1.701996507,0.000677469,-7.297147298,-8.282841048,0.000313058,-8.069123152,-7.327610171,0.000983613,-6.924277668,-8.071030699,0.001400365,-6.571022219,-7.731977793,0.048523938,-3.025698035,-4.53156547,0.003804095,-5.571677153,-7.90125401,0.09015567,-2.40621744,9.88E-05,-9.22285474,-8.617993806
U1456,C,3,H,4,100,14.3,15.28,1000,4191,76511,-4316,-1371,116118,-30480,26568,1024110,14555,321,550,285071,59344,592,103,388,87,1085,1263,57444,-10,3886,247,162,135,6,0.004092334,-5.498639853,0.979075664,0.074709748,-2.5941447,-0.697628449,0.025942526,-3.651871738,-2.504511213,0.01421234,-4.253644645,-4.422319999,0.000537052,-7.529416222,-5.925778271,0.278359747,-1.27884095,-1.728075766,0.000578063,-7.455827866,-8.422400608,0.000378866,-7.878329161,-7.194264251,0.001059457,-6.849999235,-8.028684564,0.001233266,-6.698089378,-7.814863701,0.056091631,-2.880768662,-4.417274166,0.003794514,-5.574198871,-7.903540956,0.113384304,-2.176972306,0.000100575,-9.204605512,-8.605670103
U1456,C,3,H,4,102,14.32,15.3,1020,3570,70244,-5007,-2482,115578,-27609,21699,1226714,12300,631,470,272691,65298,663,86,247,56,1157,1155,95916,-51,5349,12,181,103,28,0.002910214,-5.839528733,0.978562742,0.057261921,-2.860119433,-0.925276223,0.01768872,-4.034828152,-2.677645808,0.010026787,-4.602495066,-4.606094401,0.000383137,-7.867116913,-6.062141809,0.222293868,-1.503755043,-1.902766542,0.000540468,-7.523074618,-8.481544126,0.000201351,-8.510461271,-7.636061382,0.00094317,-6.96626388,-8.094967038,0.00094154,-6.967993985,-7.990922476,0.078189374,-2.54862152,-4.155342931,0.00436043,-5.435184701,-7.777469005,0.09421756,-2.362148702,7.01E-05,-9.565502311,-8.849383711
U1456,C,3,H,4,104,14.34,15.32,1040,3074,69837,-5448,-573,121614,-21387,22233,1116871,14007,646,923,267196,54896,568,89,317,89,1113,1010,90263,-173,5047,-27,110,73,25,0.002752332,-5.895306659,0.978494237,0.062529155,-2.772122349,-0.849959519,0.019906507,-3.916708633,-2.624243973,0.012541287,-4.3787291,-4.48821449,0.000826416,-7.098412349,-5.751738907,0.239236223,-1.430303833,-1.845716987,0.000508564,-7.583920165,-8.535057785,0.000283829,-8.16713981,-7.396114013,0.000996534,-6.911227232,-8.063590645,0.000904312,-7.008335974,-8.017237556,0.080817749,-2.515558673,-4.12926957,0.004518875,-5.399492297,-7.745099564,0.108888135,-2.21743421,7.97E-05,-9.437405214,-8.762879741
U1456,C,3,H,4,106,14.36,15.34,1060,2263,69697,-4980,-1625,95842,-55969,8260,1136982,15131,274,461,218494,97659,618,51,233,38,826,826,92766,-587,4982,251,-130,120,24,0.001990357,-6.219441296,0.978163616,0.061300003,-2.791975387,-0.866951734,0.007264847,-4.924708075,-3.079960521,0.013308038,-4.319387043,-4.456953094,0.000405459,-7.810489898,-6.039275821,0.192170149,-1.649374108,-2.01586887,0.000543544,-7.517399484,-8.476552846,0.000204928,-8.492849488,-7.623752507,0.000726485,-7.227293168,-8.243779835,0.000726485,-7.227293168,-8.160063333,0.081589682,-2.506052469,-4.121772977,0.004381776,-5.430301246,-7.7730402,0.08429509,-2.47343166,4.49E-05,-10.01206231,-9.150945677
U1456,C,3,H,4,108,14.38,15.36,1080,1859,61018,-4355,597,114178,-24977,10428,882997,16643,294,1060,194003,64865,670,62,213,58,653,711,78164,-244,4511,177,87,115,28,0.00210533,-6.163283094,0.978213503,0.069103293,-2.6721529,-0.764395668,0.01180978,-4.438827307,-2.860293826,0.018848309,-3.971332095,-4.273597748,0.001200457,-6.725052895,-5.600976359,0.219709693,-1.51544818,-1.911848602,0.000758779,-7.18379937,-8.183151546,0.000241224,-8.329784916,-7.509786678,0.000739527,-7.209499953,-8.233635923,0.000805212,-7.124404652,-8.092949155,0.088521252,-2.42451262,-4.057470652,0.005108738,-5.276802945,-7.633832591,0.129307348,-2.045563169,7.02E-05,-9.563942697,-8.848330503
U1456,C,3,H,4,110,14.4,15.38,1100,2377,77932,-4525,-301,108199,-37881,9731,954272,22184,526,877,226180,81509,638,69,260,62,625,866,72090,-244,5833,156,197,126,45,0.002490904,-5.995109558,0.978380803,0.081666443,-2.505112095,-0.621425442,0.010197302,-4.58563208,-2.926664263,0.023247041,-3.761577438,-4.163098994,0.000919025,-6.992197033,-5.708849162,0.237018376,-1.439617604,-1.852950993,0.000668572,-7.310365742,-8.29446667,0.000272459,-8.208022394,-7.424686851,0.00065495,-7.330952375,-8.302875949,0.000907498,-7.004819117,-8.01494351,0.075544499,-2.583033408,-4.182480145,0.006112513,-5.097417298,-7.471147748,0.113383815,-2.176976622,7.23E-05,-9.53459752,-8.828513706
U1456,C,3,H,4,112,14.42,15.4,1120,2397,82032,-5133,-899,87809,-44176,8785,1048618,20134,351,1376,212516,84280,611,54,161,78,663,789,79929,-262,5358,-23,-17,128,11,0.002285866,-6.08101043,0.978291837,0.078228678,-2.548118971,-0.658235027,0.008377693,-4.782182664,-3.015524782,0.01920051,-3.952818457,-4.263844763,0.001312203,-6.636047646,-5.56503604,0.202662933,-1.596211106,-1.974577166,0.000582672,-7.447886706,-8.415416358,0.000153535,-8.7815793,-7.825545773,0.000632261,-7.366208675,-8.322975565,0.000752419,-7.192217344,-8.137183373,0.076223181,-2.574089645,-4.175427094,0.005109582,-5.276637615,-7.633682653,0.083737834,-2.480064385,5.15E-05,-9.873999618,-9.057711942
U1456,C,3,H,4,114,14.44,15.42,1140,4734,91750,-4645,-2112,98802,-16578,23486,1243713,14406,42,383,243234,50601,598,47,239,59,979,966,77813,-232,4737,173,118,71,27,0.003806344,-5.571086028,0.978951573,0.073771039,-2.606789052,-0.70845075,0.018883778,-3.96945204,-2.648089267,0.011583058,-4.458211753,-4.530085951,0.000307949,-8.085576829,-6.150355924,0.195570843,-1.631832596,-2.002244378,0.000480818,-7.640021064,-8.584398526,0.000192167,-8.557148266,-7.668690923,0.000787159,-7.147080176,-8.198050408,0.000776707,-7.160447984,-8.11646022,0.062565077,-2.771548027,-4.331142774,0.003808757,-5.570452515,-7.900143386,0.079441157,-2.532738692,3.78E-05,-10.18346422,-9.266693385
U1456,C,3,H,4,116,14.46,15.44,1160,4485,90968,-5263,-2893,90205,-29525,20973,1331428,13538,-151,895,234698,65400,505,92,245,78,1119,957,73763,-146,4254,17,62,130,17,0.003368564,-5.693268834,0.97876162,0.068323634,-2.683499533,-0.77410725,0.01575226,-4.150771433,-2.730063765,0.01016803,-4.588506783,-4.598725373,0.000672211,-7.30493889,-5.835134324,0.176275398,-1.735707748,-2.082924208,0.000379292,-7.877204179,-8.793001076,0.000184013,-8.600504398,-7.698992524,0.000840451,-7.0815719,-8.16070414,0.000718777,-7.237959217,-8.167020797,0.055401419,-2.893150079,-4.427038152,0.003195066,-5.746147613,-8.05948127,0.067750566,-2.691922472,6.91E-05,-9.579974031,-8.859156463
U1456,C,3,H,4,118,14.48,15.46,1180,6141,98793,-3043,-2285,93765,-31363,33043,966116,17311,526,714,307975,65142,542,70,286,79,1076,1358,48366,184,3998,249,276,87,23,0.00635638,-5.058296314,0.980058033,0.102257907,-2.280257158,-0.428972101,0.034201897,-3.375474166,-2.379551871,0.017918138,-4.021941772,-4.300258926,0.000739042,-7.210156226,-5.796861084,0.31877642,-1.143265299,-1.622774158,0.000561009,-7.485773187,-8.448737518,0.000296031,-8.125047378,-7.366695612,0.001113738,-6.800033448,-8.000199069,0.001405628,-6.567270881,-7.729530795,0.050062311,-2.994486822,-4.506952308,0.004138219,-5.487489674,-7.824904385,0.097053563,-2.332492258,7.25E-05,-9.532543947,-8.827126927
U1456,C,3,H,4,120,14.5,15.48,1200,6022,97603,-3213,-1742,96280,-21800,33279,971856,16513,780,394,305815,50314,595,75,269,51,1077,1538,44370,-157,3690,309,244,90,40,0.006196391,-5.083788215,0.979988614,0.100429487,-2.298299415,-0.444414469,0.034242727,-3.374281078,-2.379012475,0.0169912,-4.075059696,-4.328241448,0.00040541,-7.810612015,-6.039325132,0.314671104,-1.156227301,-1.632841745,0.000612231,-7.398401519,-8.371894136,0.00027679,-8.192251545,-7.413664605,0.001108189,-6.805028247,-8.003046604,0.001582539,-6.448724774,-7.65220317,0.045654912,-3.08664408,-4.579627521,0.003796859,-5.573581187,-7.902980779,0.099068175,-2.311947032,7.72E-05,-9.469474811,-8.78453634
U1456,C,3,H,4,122,14.52,15.5,1220,5433,88644,-4354,-985,111462,-9773,36012,951272,18035,195,886,300020,35621,624,112,325,99,1019,1350,47406,-16,3783,262,136,77,56,0.0057113,-5.165308569,0.979778133,0.093184704,-2.373171688,-0.508497648,0.03785668,-3.27394782,-2.333651809,0.018958826,-3.965485722,-4.270517878,0.000931385,-6.978838365,-5.703454932,0.315388238,-1.153950897,-1.631073662,0.000655964,-7.329404947,-8.311211651,0.000341648,-7.981730133,-7.26653119,0.001071197,-6.838978282,-8.022401519,0.001419152,-6.557695444,-7.723284738,0.049834327,-2.999051233,-4.510551803,0.003976781,-5.527282691,-7.860992672,0.117171535,-2.144116311,0.000117737,-9.047056444,-8.499277217
U1456,C,3,H,4,124,14.54,15.52,1240,6934,111220,-2974,-2003,95570,-32980,35108,985086,21908,730,323,337615,58577,588,35,332,123,917,1621,69916,-74,5455,196,270,156,9,0.007038979,-4.9562921,0.980354213,0.112903848,-2.181218725,-0.344205107,0.035639528,-3.334299922,-2.360936995,0.022239683,-3.80587708,-4.186436046,0.00032789,-8.022831903,-6.125019522,0.342726422,-1.070822754,-1.566508033,0.000596902,-7.423757278,-8.394194526,0.000337026,-7.995349257,-7.276049596,0.000930883,-6.979376754,-8.102442687,0.001645542,-6.409685704,-7.626737985,0.070974514,-2.645434426,-4.231689588,0.005537588,-5.196196328,-7.56073045,0.09701691,-2.332869984,3.55E-05,-10.24513616,-9.308340452
U1456,C,3,H,4,126,14.56,15.54,1260,5080,88692,-3140,-2765,92160,-36363,26205,1115397,15181,330,202,266355,65831,625,77,262,64,921,1306,73253,-277,4268,148,40,102,28,0.004554432,-5.391654413,0.979276168,0.079516083,-2.531795981,-0.64426418,0.023493877,-3.751015442,-2.549334081,0.013610401,-4.296921028,-4.445117998,0.000181101,-8.616453256,-6.364723825,0.238798383,-1.432135669,-1.847139774,0.000560339,-7.486969304,-8.449789502,0.000234894,-8.35637645,-7.528371501,0.000825715,-7.099260917,-8.170788649,0.001170884,-6.749996643,-7.848722811,0.065674374,-2.723046472,-4.292894448,0.00382644,-5.565820341,-7.895942467,0.082625289,-2.493439477,6.90E-05,-9.580915531,-8.859792258
U1456,C,3,H,4,128,14.58,15.56,1280,6725,102579,-2511,-2109,108571,-17890,40081,898767,19705,538,393,311845,47856,617,127,350,84,1050,1615,31841,105,3532,138,-112,164,65,0.007482473,-4.895191899,0.980546645,0.114133029,-2.170390591,-0.334937306,0.04459554,-3.110121417,-2.259585893,0.021924481,-3.820151413,-4.193955765,0.000437266,-7.734969491,-6.008780681,0.346969793,-1.058517555,-1.556950585,0.000686496,-7.283910079,-8.271198915,0.000389422,-7.850845949,-7.175056233,0.001168267,-6.75223366,-7.972948409,0.001796906,-6.321688867,-7.569337648,0.035427424,-3.340269056,-4.779636178,0.003929828,-5.539159541,-7.871763788,0.12079994,-2.113619487,0.000141305,-8.864592017,-8.376058989
U1456,C,3,H,4,130,14.6,15.58,1300,6067,90013,-2877,-1333,120898,-24247,35066,813881,18322,925,1322,309342,45499,646,90,294,83,871,1724,28469,15,3797,205,-92,104,65,0.007454407,-4.898949915,0.980534467,0.110597249,-2.201860059,-0.361872025,0.043084923,-3.144582164,-2.275165596,0.022511891,-3.79371164,-4.180027292,0.001624316,-6.422668422,-5.478873509,0.380082592,-0.967366703,-1.486153718,0.000793728,-7.138769939,-8.143548161,0.000361232,-7.925989675,-7.227574184,0.001070181,-6.839927466,-8.022942648,0.002118246,-6.157166991,-7.462020029,0.034979315,-3.352998388,-4.789674529,0.004665301,-5.367602882,-7.716179054,0.148545058,-1.906866949,0.000110581,-9.109759772,-8.541620774
U1456,C,3,H,4,132,14.62,15.6,1320,4900,83953,-4224,-1621,106208,-35290,24938,1032900,14725,313,1083,281996,71038,616,105,265,36,905,1421,53672,-394,3921,205,-65,129,27,0.004743925,-5.350890454,0.979358389,0.081278923,-2.509868541,-0.625496484,0.024143673,-3.723732914,-2.536999651,0.014255978,-4.250578929,-4.42070498,0.001048504,-6.860390691,-5.655625761,0.273013845,-1.298232773,-1.743137394,0.000596379,-7.424633974,-8.394965581,0.000256559,-8.268151112,-7.466710812,0.000876174,-7.039945994,-8.136973211,0.001375738,-6.58876481,-7.743551285,0.051962436,-2.957234209,-4.477574897,0.003796108,-5.573778936,-7.903160117,0.102825056,-2.274726223,0.000101656,-9.193920588,-8.598454573
U1456,C,3,H,4,134,14.64,15.62,1340,3388,68740,-4427,-2488,110324,-36853,16324,1185899,10255,-186,247,224618,70671,540,33,277,112,1111,1086,89801,-442,4967,52,-211,102,72,0.002856904,-5.858016639,0.978539611,0.057964464,-2.847925144,-0.914839131,0.013765085,-4.285619998,-2.791028801,0.008647448,-4.750491024,-4.684058672,0.000208281,-8.476623358,-6.308260512,0.189407361,-1.663855234,-2.02711636,0.000455351,-7.694442555,-8.632262227,0.000233578,-8.361994189,-7.532297738,0.000936842,-6.972995905,-8.098804965,0.000915761,-6.995755194,-8.009031113,0.075723987,-2.580660305,-4.180608716,0.004188384,-5.47544038,-7.81397688,0.093029845,-2.374834925,2.78E-05,-10.48950413,-9.473362141
U1456,C,3,H,4,136,14.66,15.64,1360,2624,61601,-4225,-1187,121211,-24292,19165,919819,12877,334,358,234442,59580,460,57,223,78,1013,1064,81314,-473,4739,129,-47,74,30,0.002852735,-5.85947704,0.978537802,0.066970784,-2.703498807,-0.791224629,0.020835621,-3.871091213,-2.603620337,0.013999493,-4.268734137,-4.430269144,0.000389207,-7.851399204,-6.055794999,0.254878405,-1.366968689,-1.796524581,0.000500098,-7.600705701,-8.549820664,0.000242439,-8.324760419,-7.506275057,0.001101304,-6.811260686,-8.006599717,0.001156749,-6.762141521,-7.856644914,0.088402175,-2.425858708,-4.058532177,0.005152101,-5.268350769,-7.626167312,0.131777013,-2.026644083,6.20E-05,-9.688880923,-8.932701287
U1456,C,3,H,4,138,14.68,15.66,1380,5000,78923,-3152,-1345,120628,-24376,31941,865542,18242,961,557,348621,51830,704,108,345,93,1198,1519,68414,-120,4347,116,250,138,48,0.005776727,-5.153917988,0.979806522,0.091183328,-2.394883207,-0.527080537,0.036902889,-3.299465449,-2.34518833,0.021075811,-3.859629273,-4.214752701,0.000643527,-7.348545939,-5.85274285,0.402777681,-0.909370528,-1.441108089,0.000813363,-7.114332823,-8.122055718,0.000398594,-7.827566762,-7.15878641,0.001384104,-6.582702401,-7.876298639,0.00175497,-6.345303677,-7.584741588,0.079041803,-2.537778418,-4.146792061,0.005022287,-5.293869948,-7.649310656,0.139367009,-1.97064447,0.000124777,-8.988979952,-8.460058162
U1456,C,3,H,4,140,14.7,15.68,1400,4692,74426,-3412,-1346,119167,-28776,27889,918231,18027,965,1187,317142,61763,686,92,274,67,1100,1458,74645,-258,4802,92,29,136,26,0.005109825,-5.276590062,0.979517153,0.081053678,-2.51264365,-0.6278717,0.030372532,-3.494216647,-2.433235346,0.019632315,-3.930578359,-4.252128679,0.001292703,-6.651019877,-5.571081826,0.345383678,-1.06309937,-1.560509281,0.000747089,-7.199326644,-8.196807784,0.0002984,-8.117076166,-7.361124532,0.001197956,-6.727138813,-7.958641837,0.001587836,-6.445383359,-7.650023565,0.08129218,-2.50970545,-4.124653718,0.005229621,-5.253416495,-7.612623419,0.12977889,-2.041923122,0.000100193,-9.208415695,-8.608243119
U1456,C,3,H,4,142,14.72,15.7,1420,4347,73212,-2894,-110,134440,-7323,33597,628043,19211,854,883,312419,30660,709,102,272,70,958,1502,34509,-63,3828,142,152,127,7,0.006921501,-4.973122683,0.980303239,0.116571636,-2.149249294,-0.31684247,0.053494745,-2.928171858,-2.177326497,0.03058867,-3.487125604,-4.018517768,0.001405955,-6.567038714,-5.537170233,0.497448423,-0.6982634,-1.277141183,0.001128904,-6.786508388,-7.833734127,0.000433091,-7.744561848,-7.100774276,0.001525373,-6.485516136,-7.820892749,0.002391556,-6.035811082,-7.382859569,0.054946875,-2.901388476,-4.433534952,0.006095124,-5.100266162,-7.473731382,0.214061776,-1.541490633,0.000162409,-8.725391101,-8.282056611
U1456,C,3,H,4,144,14.74,15.72,1440,6424,86600,-2044,-268,111297,-12756,40165,561473,22328,1097,757,341635,33214,622,99,361,109,1023,1873,27251,-20,3790,271,120,132,26,0.011441334,-4.470522711,0.982264395,0.154237158,-1.869263872,-0.077202948,0.071535052,-2.637567718,-2.045944365,0.039766828,-3.224722191,-3.88028365,0.001348239,-6.608955713,-5.554096317,0.608462028,-0.496820772,-1.120680693,0.0011078,-6.805378874,-7.850330719,0.000642952,-7.349441008,-6.824624321,0.001821993,-6.307824201,-7.719590577,0.003335868,-5.703022264,-7.165781423,0.048534836,-3.02547347,-4.531388378,0.006750102,-4.998197668,-7.381165466,0.198223245,-1.618361384,0.000176322,-8.643199116,-8.226552363
U1456,C,3,H,4,146,14.76,15.74,1460,7947,99190,-1974,-1105,106863,-22826,43529,619938,24834,1260,356,383370,44523,706,89,393,88,1029,1907,39444,191,4264,299,287,93,25,0.012819024,-4.356824974,0.982862174,0.159999871,-1.83258227,-0.045807165,0.070215086,-2.65619209,-2.054364444,0.040058845,-3.217405791,-3.876429371,0.000574251,-7.462444021,-5.898734896,0.61840055,-0.480618893,-1.108096694,0.001138824,-6.777759515,-7.826039493,0.000633934,-7.36356514,-6.834495676,0.001659843,-6.401032016,-7.772728352,0.003076114,-5.784088146,-7.218660698,0.063625717,-2.754737529,-4.317886015,0.006878107,-4.979411786,-7.364128549,0.172376915,-1.758071833,0.000143563,-8.848738382,-8.36535303
U1456,C,3,H,4,148,14.78,15.76,1480,5531,75396,-1742,-222,80725,-8893,32948,522420,18928,1121,819,279205,29090,494,56,242,40,767,1343,28650,103,2843,291,533,49,52,0.010587267,-4.548103231,0.981893815,0.144320662,-1.935717639,-0.134080727,0.06306803,-2.763541301,-2.102897022,0.036231385,-3.317829555,-3.929332609,0.001567704,-6.458143057,-5.493198166,0.534445465,-0.626525583,-1.22142242,0.000945599,-6.963691624,-7.989566783,0.000463229,-7.677289415,-7.053757572,0.001468167,-6.52374034,-7.842684368,0.002570729,-5.963565945,-7.335734066,0.054840933,-2.903318419,-4.435056905,0.005441982,-5.213612029,-7.576524749,0.154521266,-1.867423545,0.000107193,-9.14087545,-8.562633192
U1456,C,3,H,5,4,14.84,15.82,40,5017,86176,-3367,-227,106031,-12966,29423,739873,20140,1594,888,289479,41554,536,44,268,58,862,1612,49247,148,4676,178,201,120,33,0.006780893,-4.993646404,0.98024223,0.116474044,-2.150086833,-0.317559321,0.039767636,-3.224701868,-2.311387715,0.027220888,-3.603770663,-4.079966385,0.001200206,-6.725262086,-5.60106083,0.391254986,-0.938395794,-1.463652013,0.000724449,-7.230099668,-8.223872658,0.000362224,-7.923246848,-7.225657222,0.001165065,-6.754978558,-7.974513276,0.002178752,-6.129002906,-7.443648595,0.066561423,-2.709630098,-4.282314295,0.006320004,-5.064035506,-7.440873801,0.14330973,-1.942747046,5.95E-05,-9.730044195,-8.960498845
U1456,C,3,H,5,6,14.86,15.84,60,3329,68008,-3711,-1085,103426,-54451,12728,766646,18176,1051,747,264267,88810,561,50,237,62,813,1241,51704,-102,4981,57,7,157,32,0.004342291,-5.439353198,0.97918412,0.088708478,-2.422399811,-0.550631998,0.016602187,-4.098220865,-2.706305653,0.023708465,-3.741923114,-4.152745096,0.000974374,-6.93371525,-5.685234218,0.344705379,-1.065065201,-1.562036141,0.000731759,-7.22005953,-8.215042356,0.000309139,-8.081720294,-7.336414314,0.001060463,-6.849049326,-8.028143021,0.001618739,-6.42610765,-7.63745002,0.067441818,-2.696490008,-4.271952021,0.006497132,-5.036394482,-7.415806156,0.134907115,-2.003168775,6.52E-05,-9.63775743,-8.898177592
