Site,Hole,Core,Type,Section,Interval,Rh,Ca,Ti,Mn,Cl,Cr,Ar,Si,K,Fe,P,S,Al,Ba,Br,Pb,Ga,Sr,Cu,Y,Ni,Nb,Zr,Rb,Zn,Bi,Mo,ln(Al/Ca),predicted_ln(Al/Ca),predicted_Al/Ca,ln(Ba/Ca),ln(Br/Ca),predicted_ln(Br/Ca),predicted_Br/Ca,ln(Cl/Ca),predicted_ln(Cl/Ca),predicted_Cl/Ca,ln(Cu/Ca),predicted_ln(Cu/Ca),predicted_Cu/Ca,ln(Fe/Ca),predicted_ln(Fe/Ca),predicted_Fe/Ca,ln(K/Ca),predicted_ln(K/Ca),predicted_K/Ca,ln(Mn/Ca),predicted_ln(Mn/Ca),predicted_Mn/Ca,ln(Nb/Ca),predicted_ln(Nb/Ca),predicted_Nb/Ca,ln(Ni/Ca),predicted_ln(Ni/Ca),predicted_Ni/Ca,ln(Rb/Ca),predicted_ln(Rb/Ca),predicted_Rb/Ca,ln(Si/Ca),predicted_ln(Si/Ca),predicted_Si/Ca,ln(Sr/Ca),predicted_ln(Sr/Ca),predicted_Sr/Ca,ln(Ti/Ca),predicted_ln(Ti/Ca),predicted_Ti/Ca,ln(Y/Ca),predicted_ln(Y/Ca),predicted_Y/Ca,ln(Zn/Ca),predicted_ln(Zn/Ca),predicted_Zn/Ca,ln(Zr/Ca),predicted_ln(Zr/Ca),predicted_Zr/Ca
U1456,C,3,H,2,80,55119,917702,12568,1265,106390,432,-29269,80474,29440,250621,-3916,-888,3451,-2645,830,107,64,18073,69,-25,573,303,3442,1312,330,29,46,-5.583208675068174,-1.4107695459284022,0.24395547595633985,,-7.008202297375533,-8.106742328096548,0.0003014994614311776,-2.154761131655765,-2.474947526008131,0.08416740674125106,-9.495521493568917,-8.808357521582584,0.00014947856974698603,-1.2979308813503203,-1.7051876488534252,0.18173827999561018,-3.439518425323364,-2.369991170869481,0.09348155163523539,-6.586800597004556,-5.526992020158115,0.003977936664348541,-8.015895192656808,-8.838781317496652,0.0001449993472182913,-7.378742281451437,-8.309273312472524,0.0002462229054801839,-6.550320028662142,-7.68972872668497,0.0004575022630585029,-2.4339385682956967,-0.5031483646943664,0.6046240828720135,-3.927453607330538,-5.239183847856486,0.005304584417590503,-4.29071881823072,-4.4598334692850425,0.011564288936428795,,,,-7.9305353437056505,-7.16895932274562,0.0007701237646310945,-5.585820021394692,-7.842964440499334,0.0003925037602631842
U1456,C,3,H,2,82,55307,1045160,12653,741,92216,399,-25381,100168,32452,243472,-3379,-2135,5708,-3080,1093,96,36,22348,48,204,584,533,3702,1267,285,19,242,-5.210056563112021,-1.239327990907694,0.2895787521217244,,-6.862999053532209,-8.023515249323808,0.00032766616768360187,-2.4277916114279,-2.5233615653808075,0.08018959061364504,-9.988479530800857,-9.202424669540378,0.00010079471144363126,-1.4569233165488524,-1.8250676763608769,0.16120673387550025,-3.4721631881937927,-2.384940865899683,0.09209442533925118,-7.2516799164126615,-5.755382408535745,0.0031656957904707874,-7.581159117542904,-8.675165120389387,0.00017077475014901,-7.489779558880521,-8.400723914561716,0.00022470459835532402,-6.715273361387609,-7.799491126577323,0.00040994353528080966,-2.345076486359965,-0.4314990608146325,0.6495346725713627,-3.8451884311297087,-5.177234934067642,0.005643589757764891,-4.414030921519484,-4.533315784790275,0.010744988869232197,-8.541560547864531,-7.798352817536896,0.00041041044340553754,-8.207191361440097,-7.304543010298368,0.0006724767562394145,-5.6430520485753055,-7.890568165663511,0.00037425687466177373
U1456,C,3,H,2,84,65121,1188684,10545,159,87257,-71,-32063,87388,24328,232371,-4602,-2246,4124,-2211,1096,113,78,34590,72,-134,549,103,3363,1252,266,24,236,-5.663778525658834,-1.4477866765581546,0.23509004299186476,,-6.988934903287724,-8.095698711693448,0.0003048475593553678,-2.6117443047228424,-2.5559802420330406,0.0776161121898361,-9.71169125177963,-8.981162088419865,0.00012575662224035747,-1.6322668594757699,-1.957276411468841,0.14124258421467822,-3.888974141438484,-2.5758197722954304,0.07609141958619599,-8.919453168575453,-6.328273412464661,0.0017851132641386242,-9.353628382566049,-9.342247281805625,8.764225776092793e-05,-7.680258929286154,-8.557603239347854,0.00019207911003845513,-6.855859819135641,-7.893039445606868,0.0003733331230483062,-2.610244118349702,-0.6453031472104804,0.5245035162258536,-3.5370374688644706,-4.945185137581267,0.007117596807418672,-4.72495027788281,-4.718594225686481,0.00892772009066696,,,,-8.404861062013985,-7.4014170531647725,0.000610387196890051,-5.8677686590554154,-8.077480080060006,0.0003104523656669988
U1456,C,3,H,2,86,91470,1675151,5196,-106,80354,-354,-45876,65600,4173,172555,-5748,-3718,1584,-1655,1401,78,56,125484,52,-1091,579,79,4682,686,206,22,-80,-6.963705296057464,-2.045026943434563,0.12937670407764995,,-7.086472322094829,-8.151604862434183,0.0002882723507282869,-3.037216716302407,-2.6314254381276014,0.07197579204290236,-10.380170149850407,-9.515539363840526,7.369767074303564e-05,-2.2729425632174296,-2.4403448096099316,0.08713080274362853,-5.995023387840283,-3.540286693904295,0.029005010330417257,,,,-9.961966015964814,-9.571199733262201,6.970770275900725e-05,-7.970111390858841,-8.79632651086166,0.00015128780969156215,-7.80053624070595,-8.521641180655465,0.00019911237768285,-3.240082893499655,-1.1531407851874556,0.31564384140694784,-2.5914803290452464,-4.23314341540605,0.014506718161022092,-5.775769490641346,-5.344782790081195,0.004772987833052302,,,,-9.003537699642255,-7.69481672994041,0.0004551804018822849,-5.8799332203809795,-8.087598163633345,0.0003073270206001452
U1456,C,3,H,2,88,73819,1584376,5529,-3,89818,-761,-32139,66081,10525,183317,-6923,-2454,1850,-1122,1280,94,39,93512,71,-385,554,98,4268,832,245,29,28,-6.752760278852824,-1.9481100545448036,0.14254321607558978,,-7.121085840011531,-8.171444515502564,0.0002826094876661686,-2.8701605172871063,-2.601802864840815,0.0741397936255723,-10.013021319883878,-9.222043201137982,9.883653825939231e-05,-2.1567290232625718,-2.3527199968373598,0.09511011086508207,-5.014192538374612,-3.09111442900148,0.04545127395213729,,,,-9.690733718254622,-9.469119414594424,7.719935818804797e-05,-7.95853651017791,-8.786793407818335,0.0001527369483900186,-7.5518687561039854,-8.356174139558863,0.00023494146979150958,-3.1770646556729267,-1.1023293167449522,0.3320966238402354,-2.829856147637588,-4.412649783924264,0.012123012369023519,-5.657938950587261,-5.274566966253014,0.005120173436167303,,,,-8.774442986380468,-7.582541904772183,0.0005092650730479412,-5.91680058450355,-8.11826322925613,0.0002980458485030435
U1456,C,3,H,2,90,99489,1618736,7775,712,73911,-492,-56169,69077,4308,166996,-6303,-2619,1980,-2168,1099,116,70,95261,60,-662,565,56,4963,802,230,41,74,-6.706304032055356,-1.9267661282043314,0.14561834894231288,,-7.295000201340315,-8.27112813046119,0.00025579655653524137,-3.0865392100876523,-2.640171352349597,0.07134904268275902,-10.202811593521835,-9.373760195676912,8.492345847583342e-05,-2.2714310167277088,-2.4392051061105784,0.08723016263406923,-5.928927117467658,-3.5100178545003606,0.02989638064722201,-7.72907824433196,-5.919371851945392,0.0026868874100818316,-10.271804465008787,-9.68780976783756,6.203512706219473e-05,-7.960330424597496,-8.788270880587534,0.00015251145033256194,-7.610047547877422,-8.394887172526301,0.00022601997615624014,-3.1541790523360107,-1.0838767044243935,0.3382815627366879,-2.832780383858629,-4.414851848830966,0.012096346080147246,-5.338487418696501,-5.0842041581509,0.0061938144260816974,,,,-8.859076846820741,-7.624019299640678,0.0004885741534993308,-5.787390480156495,-8.010624144214397,0.0003319174899392608
U1456,C,3,H,2,92,70354,1548978,15093,252,85475,-240,-20899,66392,5077,166010,-7169,-1010,1352,-2923,828,115,58,104386,39,-253,589,238,6653,461,149,18,61,-7.04376565998381,-2.0818099947620854,0.12470429368621606,,-7.5340927622014595,-8.408170353968522,0.00022303756361882518,-2.8971267020792175,-2.606584535859178,0.07378612775387218,-10.589544270457074,-9.682911546322703,6.233973426399673e-05,-2.233302610098598,-2.4104563519336546,0.08977431653981117,-5.720630101639325,-3.4146280710090693,0.03288863666448128,-8.723676829075297,-6.261022961279931,0.0019092916658567196,-8.780835242915245,-9.126672268358123,0.00010872679736114448,-7.874679732935133,-8.717728739216305,0.00016365848020280838,-8.119707873590071,-8.734022730176672,0.00016101343807208712,-3.1497740703084354,-1.0803249769721068,0.3394851828496789,-2.6972550707650598,-4.3127959568391505,0.013396042428026125,-4.631119577427291,-4.662680029504104,0.009441125969532164,,,,-9.24915961064126,-7.8151912105308305,0.00040355764801609984,-5.450282756844832,-7.730228984339893,0.0004393435028007607
U1456,C,3,H,2,94,94872,1405012,7393,562,106232,97,-49393,51668,5373,178748,-6082,-2289,1103,-1963,1190,150,71,91028,105,-459,610,-55,4526,736,244,13,37,-7.149767382385274,-2.130511581973029,0.11877651438331711,,-7.073847815533202,-8.144368792672509,0.000290365874877054,-2.582175740968613,-2.550737114558828,0.0780241320755183,-9.501596051481254,-8.813213479962045,0.00014875446756159105,-2.0618241299563067,-2.2811618676349217,0.10216543501804785,-5.566414710909955,-3.3440050105960326,0.03529531615774332,-7.8240545517450855,-5.9519968338083675,0.0026006422796987904,,,,-7.74209744447142,-8.608533607751438,0.00018254139153037798,-7.5543262829099005,-8.35780941443061,0.00023455758986976833,-3.3029624882868704,-1.2038404660479842,0.3000397041105144,-2.7366339711596672,-4.34244981790534,0.013004630171359834,-5.247267516081677,-5.029845749807135,0.006539819261134037,,,,-8.658388176345575,-7.525665718844183,0.0005390696800693914,-5.737962575445294,-7.969511632440391,0.0003458478455262811
U1456,C,3,H,2,96,100644,1613976,5192,-142,95007,-170,-47920,52627,3362,161286,-7106,-2600,1188,-1348,1181,139,42,119321,47,-1460,628,44,5038,526,199,50,-97,-7.214184757890407,-2.160107595697991,0.1153127132186945,,-7.220094441615635,-8.228193913565423,0.00026701815287869034,-2.8325054057343415,-2.5951258225749863,0.0746364845289424,-10.444063656102939,-9.566615378187183,7.002800123994412e-05,-2.3032767922588957,-2.463216767054747,0.08516056818107923,-6.173919943844436,-3.6222125135167937,0.026723484964057107,,,,-10.510021623894737,-9.777464590277598,5.671541071312278e-05,-7.851671091344799,-8.698778759755267,0.00016678937656014744,-8.028910045075287,-8.67360450522705,0.00017104147188429507,-3.4232266827998834,-1.300809225172335,0.27231134265585555,-2.6046386383947584,-4.243052139961747,0.014363684895455033,-5.739336999429072,-5.323072481502378,0.0048777439004354245,,,,-9.000906433088504,-7.693527197815957,0.0004557677502538387,-5.769446800900442,-7.995699179682848,0.0003369084993762488
U1456,C,3,H,2,98,57869,995853,11963,1585,131651,313,-26516,60765,22049,221143,-5098,-223,2567,-1823,1190,120,49,35102,67,38,581,172,3420,1204,298,-3,126,-5.96086175444162,-1.584279032037784,0.2050956071877634,,-6.729646349207186,-7.947080620636091,0.0003536932235679086,-2.0234451745189386,-2.4516624483699534,0.08615024704738904,-9.606662315921794,-8.89720270429268,0.0001367709807508419,-1.5047901052416408,-1.8611591541599277,0.15549228633438084,-3.8103324069401006,-2.5398057276517814,0.078881722839732,-6.4430152490013795,-5.47760081409279,0.004179344704084739,-8.663860458499308,-9.082647926972228,0.0001136203503890617,-7.446604178460849,-8.365164554442043,0.00023283871498722329,-6.717950309443994,-7.801272407611183,0.00040921396061812434,-2.7965856910078597,-0.7955499529793122,0.4513329547545118,-3.3453415474251247,-4.800830567891557,0.00822291452319654,-4.421781103141856,-4.53793415781295,0.01069547891822195,-10.173768775586375,-8.330223359535063,0.00024111818281827085,-8.114261448807357,-7.258999882981341,0.0007038115776724034,-5.67395910525611,-7.916275642828763,0.0003647582900346781
U1456,C,3,H,2,100,53264,867913,12675,2230,136242,445,-23122,52646,24617,243526,-4195,17,1523,-2462,1172,120,68,31240,122,-254,663,356,3769,1330,344,32,154,-6.345409405309175,-1.7609561702125793,0.17188043827097052,,-6.607379788067379,-7.877000308062396,0.00037936934283560854,-1.851658762999005,-2.421201109042718,0.08881487701685067,-8.86982571347108,-8.308180766301543,0.00024649206237917015,-1.2708677662190278,-1.6847821057700356,0.18548484363024856,-3.5626542180431904,-2.4263813047408807,0.08835598816618805,-5.964089893750173,-5.313086826821999,0.004926695366101953,-7.798916027352306,-8.757119573944937,0.00015733715455043383,-7.177071768018474,-8.143176932012727,0.00029071215685920693,-6.480912536988537,-7.643543949871259,0.00047912743606565167,-2.8025012169376478,-0.8003196287028493,0.4491853686331098,-3.324392154250715,-4.785054850733645,0.008353665530693246,-4.226459929744953,-4.421541267694179,0.01201569859763457,,,,-7.833205100830939,-7.1212596798915655,0.0008077486053142876,-5.439281764937202,-7.721078719687349,0.00044338206088429704
U1456,C,3,H,2,102,67138,939693,12720,1419,109670,171,-38116,68818,25252,245033,-3908,-1610,3286,-2163,1134,120,39,21027,90,270,657,382,3734,1281,338,19,361,-5.655882206560287,-1.4441587801003326,0.23594447428308923,,-6.719802020869803,-7.941438083539026,0.00035569459179009196,-2.148077369403246,-2.473762354560895,0.08426721868395773,-9.253498834827235,-8.614886329983726,0.00018138543240529888,-1.3441603308234915,-1.7400445756473188,0.1755125768558976,-3.6166478656699845,-2.4511077384660265,0.08619804869945115,-6.495600827997458,-5.49566430390124,0.00410452890511834,-7.807887896550925,-8.76049620451059,0.00015680678104688467,-7.26562448667289,-8.216109190665712,0.0002702645697808214,-6.597912203260766,-7.721397267197181,0.0004432408451260563,-2.6140878875477016,-0.6484023699758241,0.5228804793633903,-3.799745899989066,-5.143014920521375,0.00584005584013142,-4.302377668263388,-4.46678103788277,0.011484223697183545,-8.154886546159126,-7.67235142422772,0.00046552189624750865,-7.9302626096744815,-7.168825661146752,0.0007702267074844013,-5.528073181055833,-7.794932510616516,0.00041181657641774645
U1456,C,3,H,2,104,56518,920665,11470,1507,122810,644,-27278,62429,25418,229302,-4377,-598,2472,-2599,1208,86,81,20424,94,212,649,215,3192,1258,378,48,42,-5.920068695421641,-1.565537009017267,0.20897576116767366,,-6.6361301355044615,-7.893479329932399,0.0003731689357736274,-2.0144577893947924,-2.450068796197416,0.08628765003296347,-9.189556731729219,-8.563771467664516,0.00019089796875234862,-1.3900563229932705,-1.7746500761978614,0.1695427661700707,-3.589638650557206,-2.4387388469980804,0.08727084397556814,-6.414975315372727,-5.467968913769537,0.004219794225852053,-8.362213485871559,-8.969120816259505,0.00012728004552491244,-7.2574187972951325,-8.209350962694643,0.000272097265267368,-6.5955730767388365,-7.719840777634608,0.0004439312820647545,-2.6910663240118136,-0.710469916293194,0.4914132201163831,-3.8083855550779027,-5.149520920666042,0.005802183767433336,-4.385361303875806,-4.516231412430056,0.010930137329357248,-8.376265239327209,-7.744489772461938,0.0004331225812453855,-7.797957318379634,-7.103985433114138,0.0008218230669355238,-5.664448555429523,-7.908365079069134,0.000367655176641426
U1456,C,3,H,2,106,64007,978023,11867,1182,107016,396,-36085,73067,25154,235766,-3452,-1475,3415,-2617,1023,109,47,26446,100,58,617,162,3273,1158,287,14,70,-5.657355694117948,-1.444835761390522,0.23578479834338617,,-6.862793700171212,-8.023397545614857,0.000327704737476695,-2.212554831147416,-2.485195562948976,0.08330926071420106,-9.188118280134747,-8.562621579693339,0.0001911176062854166,-1.422693399425325,-1.7992583766843087,0.16542152320000836,-3.6605162575157375,-2.4711973032811376,0.08448364587584238,-6.718325268156795,-5.57217160365372,0.0038022145577126317,-8.705692130890455,-9.098391592030353,0.00011184555718229135,-7.3684194422174505,-8.300771394152157,0.0002483251966016367,-6.7388388079898975,-7.815171925084783,0.00040356543088039537,-2.594156358701561,-0.6323316215083543,0.5313514450906911,-3.61042826900607,-5.000451297101391,0.00673490686918796,-4.411771748457699,-4.5319695319628615,0.010759464082339984,-9.732845455576419,-8.186544310985816,0.0002783741986711362,-8.133806250363216,-7.268578406843322,0.0006971022855357428,-5.699826191621658,-7.9377910378060825,0.0003569941946483456
U1456,C,3,H,2,108,46662,879458,10652,885,147973,215,-17720,41352,20500,236059,-4265,708,715,-2112,1032,127,60,38944,95,83,572,206,3323,1324,299,8,309,-7.1147785449195515,-2.114436259038249,0.12070131465229603,,-6.747807141572052,-7.9574899590001635,0.00035003060690641096,-1.7822759839425604,-2.4088980848535217,0.08991431795338432,-9.13318419601302,-8.518707663658862,0.00019969733479834848,-1.315224034850605,-1.7182266573742775,0.17938397526951894,-3.75888092248706,-2.5162434795669313,0.08076242331853999,-6.90147344260563,-5.635084197671927,0.003570376603164366,-8.359184918823978,-8.967980992234367,0.00012742520509118703,-7.337922096233761,-8.275653697492924,0.0002546415475786693,-6.498648351116606,-7.655345624263504,0.0004735061655189816,-3.057185020737684,-1.0056706271738607,0.3657992376192772,-3.1171810918263057,-4.6290167695547115,0.009764354995192718,-4.413558140679736,-4.533034052260341,0.01074801650860267,-9.26822047981696,-8.03514185296244,0.0003238785840593034,-7.986617514222873,-7.196444094437757,0.0007492453226939107,-5.578437819258966,-7.836824166619701,0.00039492125529522995
U1456,C,3,H,2,110,54770,1070113,10137,319,118607,260,-26587,50769,18182,213434,-4666,-1599,1440,-2252,1129,105,37,54850,103,-253,505,59,3535,928,262,29,-60,-6.610876415768601,-1.882922723855482,0.15214477811654736,,-6.854187244188985,-8.018464527790822,0.00032932530464472215,-2.199704022612182,-2.482916844650144,0.08349931550948338,-9.248545820109012,-8.610926925254748,0.00018210503440181308,-1.6121918779688993,-1.9421399093311755,0.1433967651454992,-4.075087435656844,-2.6610505028929907,0.06987477951774293,-8.118083705553802,-6.0529977683727045,0.002350804266360478,-9.805737364432927,-9.512401903254315,7.392925738730022e-05,-7.6587163790632875,-8.539860736703407,0.00019551748666083775,-7.050243075552447,-8.022384954246629,0.00032803673652650984,-3.048233597262452,-0.9984531138457697,0.3684489491538602,-2.9709173426352713,-4.51887441275785,0.010901287115170003,-4.659327432956248,-4.679489235449209,0.009283754488987198,,,,-8.314930304577551,-7.357343752979604,0.0006378906061858474,-5.712806230007974,-7.948587408481766,0.00035316068423019647
U1456,C,3,H,2,112,75029,1253669,8434,213,85956,192,-36003,60275,17549,200131,-4400,-1756,1812,-2052,1009,87,23,76517,50,-362,575,109,4281,770,228,35,-25,-6.539398523386833,-1.850082815874543,0.15722414511937693,,-7.1248699896361485,-8.173613500922997,0.0002819971760952313,-2.679994193587306,-2.5680823809935793,0.07668245225112727,-10.129562004561611,-9.315204995374833,9.004464137106622e-05,-1.8348575788784593,-2.110029471602944,0.12123439340882482,-4.26883276277615,-2.74977632900656,0.06394216161416573,-8.680292844280332,-6.24612027917288,0.0019379583069767295,-9.350237127760614,-9.34097095751038,8.775418911895933e-05,-7.687214969192407,-8.563332252633412,0.0001909818324253766,-7.395194495142028,-8.251920757099679,0.00026075722469609005,-3.034912306940386,-0.9877121863594409,0.37242776241944037,-2.7963167926406087,-4.387393330255836,0.0124330959925237,-5.001558575683252,-4.883426530612301,0.007571027174250423,,,,-8.612239381035316,-7.503049099493117,0.0005514005292788916,-5.679643103844811,-7.921003406634791,0.0003630378690696221
U1456,C,3,H,2,114,84522,1226789,7619,394,84353,82,-40808,40857,15680,217856,-4485,-585,162,-1527,1085,129,90,76377,83,-352,656,112,4008,821,228,64,126,-8.932314409532957,-2.94948760928183,0.05236653119987015,,-7.030575478790781,-8.119566108631732,0.00029765778356983873,-2.677145091330028,-2.5675771753148,0.0767212024490531,-9.601070136968744,-8.89273235622153,0.0001373837632959776,-1.7283211717124045,-2.0297012006027293,0.13137476998652503,-4.359769450860942,-2.7914208573898778,0.061334005099630315,-8.043559835467407,-6.027398332301226,0.0024117604226711904,-9.301411873470247,-9.322595205215862,8.938164543329443e-05,-7.533749955821252,-8.436938052438961,0.00021671269833825453,-7.309387635312913,-8.194823596912284,0.0002760789736088676,-3.402077300528274,-1.283756524130026,0.27699480592884007,-2.776473862054929,-4.372450822952754,0.012620272581267631,-5.081510338292332,-4.931070196469513,0.0072187736399330436,,,,-8.5905651158109,-7.4924269672576145,0.0005572887962265204,-5.7238631020006405,-7.957784152358291,0.00034992764537276016
