Site,Hole,Core,Core Type,Section,Interval (cm),Depth (CSF-A),Depth (CCSF), Sample_ID ,Al_Area,Si_Area,P_Area,S_Area,Cl_Area,Ar_Area,K_Area,Ca_Area,Ti_Area,Cr_Area,Mn_Area,Fe_Area,Rh_Area,Ni_Area,Cu_Area,Zn_Area,Ga_Area,Br_Area,Rb_Area,Sr_Area,Y_Area,Zr_Area,Nb_Area,Mo_Area,Pb_Area,Bi_Area,Al/Ca,ln(Al/Ca),ln(Al/Ca) predicted,Si/Ca,ln(Si/Ca),ln(Si/Ca) predicted,K/Ca,ln(K/Ca),ln(K/Ca) predicted,Ti/Ca,ln(Ti/Ca),ln(Ti/Ca) predicted,Mn/Ca,ln(Mn/Ca),ln(Mn/Ca) predicted,Fe/Ca,ln(Fe/Ca),ln(Fe/Ca) predicted,Ni/Ca,ln(Ni/Ca),ln(Ni/Ca) predicted,Zn/Ca,ln(Zn/Ca),ln(Zn/Ca) predicted,Br/Ca,ln(Br/Ca),ln(Br/Ca) predicted,Rb/Ca,ln(Rb/Ca),ln(Rb/Ca) predicted,Sr/Ca,ln(Sr/Ca),ln(Sr/Ca) predicted,Zr/Ca,ln(Zr/Ca),ln(Zr/Ca) predicted,Cl/Ca,ln(Cl/Ca),Cu/Ca,ln(Cu/Ca),ln(Cu/Ca) predicted
U1456,A,4,H,4,36,28.36,31.32,360,1739,56524,-4371,-3048,73084,-42265,6960,1414711,7838,-19,45,190390,70760,647,73,133,74,883,439,106763,-668,4094,112,-18,65,31,0.001229226,-6.701370314,-1.930424579,0.03995445,-3.220015222,-1.233311029,0.004919733,-5.314501075,-3.256185936,0.005540354,-5.195696849,-4.9185931,3.18086E-05,-10.35577334,-7.067061274,0.134578723,-2.005605949,-2.292554141,0.000457337,-7.690089533,-8.628433745,9.40121E-05,-9.2720867,-8.168361394,0.000624156,-7.379110627,-8.330330969,0.000310311,-8.077936415,-8.714937923,0.075466297,-2.584069124,-4.183296911,0.002893877,-5.845158062,-8.149273846,0.051660021,-2.963071084,5.16006E-05,-9.871976387,-9.056345654
U1456,A,4,H,4,38,28.38,31.34,380,3204,69801,-4195,-3724,69160,-42121,11031,1313225,11471,207,220,222980,75336,544,43,185,58,971,583,96479,-816,4328,135,-22,95,22,0.002439795,-6.015841194,-1.632973494,0.053152354,-2.934592887,-0.989018052,0.008399931,-4.779531732,-3.014326296,0.008734984,-4.740419112,-4.678752788,0.000167527,-8.694368956,-6.396186184,0.169795732,-1.773159142,-2.112012705,0.000414247,-7.789047255,-8.715467061,0.000140875,-8.867640677,-7.885694069,0.000739401,-7.209670034,-8.233732886,0.000443945,-7.719809316,-8.481331617,0.073467228,-2.610915855,-4.204468243,0.003295703,-5.715135681,-8.031356549,0.052664243,-2.943818562,3.27438E-05,-10.32679639,-9.3634856
U1456,A,4,H,4,40,28.4,31.36,400,2744,77038,-4474,-1358,77529,-23463,7631,998071,21535,869,1009,181631,58174,527,61,195,99,731,574,78686,-299,4558,-38,-219,103,52,0.002749303,-5.896407706,-1.581151304,0.077186894,-2.561525609,-0.669709769,0.007645749,-4.873605518,-3.056857055,0.021576621,-3.836144898,-4.202381132,0.00101095,-6.896864675,-5.670353956,0.181982043,-1.70384726,-2.058178167,0.000528019,-7.546379147,-8.502040459,0.000195377,-8.540580136,-7.657111457,0.000732413,-7.219166235,-8.239146671,0.000575109,-7.460950299,-8.31247788,0.078838079,-2.540359167,-4.148827239,0.004566809,-5.388940485,-7.735530126,0.077678842,-2.555172356,6.11179E-05,-9.702705831,-8.942037248
U1456,A,4,H,4,42,28.42,31.38,420,864,44470,-5660,-3938,77878,-35540,-479,1626966,4586,-404,56,130637,73057,605,77,163,85,903,286,125945,-1044,4363,-184,-101,114,56,0.00053105,-7.54065472,-2.294590083,0.027333085,-3.599657405,-1.558246773,-0.000294413,#NUM!,#NUM!,0.002818744,-5.871464025,-5.274587248,3.44199E-05,-10.2768758,-7.035202447,0.080294856,-2.522049725,-2.693676021,0.000371858,-7.896999031,-8.810410647,0.000100186,-9.208477288,-8.123904776,0.000555021,-7.496504935,-8.397257464,0.000175787,-8.646235678,-9.085639533,0.07741096,-2.558626906,-4.163233178,0.002681679,-5.921312316,-8.218338139,0.047867011,-3.03932871,4.73274E-05,-9.958422067,-9.114722422
U1456,A,4,H,4,44,28.44,31.4,440,1804,60898,-4784,-3548,67271,-51707,4629,1471785,8459,-83,-240,196960,82158,584,79,186,56,1003,525,104702,-345,4628,198,49,83,20,0.001225723,-6.704224807,-1.931663144,0.041376967,-3.185030895,-1.203367943,0.00314516,-5.761890367,-3.458450635,0.005747443,-5.159000266,-4.89926134,-0.000163067,#NUM!,#NUM!,0.133823894,-2.011230566,-2.296922781,0.000396797,-7.832085525,-8.753319219,0.000126377,-8.976239834,-7.96159402,0.000681485,-7.29123572,-8.280233484,0.00035671,-7.938588245,-8.624041112,0.071139467,-2.643113009,-4.229858919,0.003144481,-5.76210642,-8.073954312,0.045707084,-3.085501991,5.36763E-05,-9.832538655,-9.029713354
U1456,A,4,H,4,46,28.46,31.42,460,878,45199,-6105,-2565,84978,-44365,-1290,1411665,8399,120,104,158026,80610,501,43,115,69,884,461,113593,-980,5027,-6,55,111,40,0.000621961,-7.382633823,-2.226024816,0.03201822,-3.441450175,-1.422837205,-0.000913815,#NUM!,#NUM!,0.005949712,-5.124412487,-4.881040498,7.36719E-05,-9.515889518,-6.727916187,0.111942989,-2.189765561,-2.435590911,0.0003549,-7.943674316,-8.851461561,8.14641E-05,-9.415348288,-8.268486919,0.000626211,-7.375823354,-8.328456894,0.000326565,-8.026882374,-8.681635372,0.080467391,-2.519903253,-4.132695705,0.003561043,-5.637701753,-7.96113172,0.060197001,-2.810132738,3.04605E-05,-10.3990803,-9.412298927
U1456,A,4,H,4,48,28.48,31.44,480,140,40580,-5851,-1437,98907,-32896,-1326,1185651,13824,105,438,161948,73196,544,45,140,63,761,363,98419,-738,5459,95,99,111,36,0.000118079,-9.044160126,-2.946961079,0.034225923,-3.374771935,-1.3657673,-0.001118373,#NUM!,#NUM!,0.011659417,-4.451641058,-4.526624509,0.000369417,-7.903583638,-6.076867073,0.136589941,-1.990771974,-2.281032592,0.00045882,-7.686853302,-8.625587479,0.000118079,-9.044160126,-8.009063512,0.000641841,-7.351169191,-8.314401556,0.000306161,-8.091399715,-8.723720034,0.083008406,-2.488813395,-4.108178243,0.004604222,-5.380781647,-7.728130876,0.083419995,-2.483867255,3.79538E-05,-10.17914006,-9.263773282
U1456,A,4,H,4,50,28.5,31.46,500,1556,51665,-4964,-2792,95011,-37548,5348,1277172,10836,53,437,193225,70786,616,60,142,73,816,686,98592,-1121,4208,-28,-20,74,58,0.001218317,-6.710285112,-1.93429271,0.040452656,-3.207622968,-1.222704498,0.004187376,-5.475680878,-3.329055325,0.00848437,-4.769529613,-4.6940882,0.000342162,-7.980225622,-6.107815106,0.15129129,-1.888548225,-2.201635406,0.000482316,-7.636911853,-8.581663975,0.000111183,-9.104331759,-8.051117466,0.000638912,-7.355744462,-8.317009918,0.000537124,-7.529281189,-8.35705012,0.077195554,-2.561413415,-4.165430619,0.003294779,-5.715416062,-8.031610827,0.074391703,-2.598410863,4.69788E-05,-9.965814254,-9.119714366
U1456,A,4,H,4,52,28.52,31.48,520,-27,28275,-5713,-2293,110951,-43491,-4589,1193263,7950,165,516,145645,86686,592,37,151,45,779,337,113423,-1106,4922,162,96,81,44,-2.2627E-05,#NUM!,#NUM!,0.023695531,-3.742468828,-1.68047907,-0.003845757,#NUM!,#NUM!,0.006662404,-5.011274922,-4.821439629,0.000432428,-7.746095364,-6.013273308,0.122056076,-2.103274696,-2.368413457,0.000496119,-7.608695495,-8.556847687,0.000126544,-8.974922293,-7.96067319,0.000652832,-7.334191084,-8.304722337,0.000282419,-8.172119199,-8.776373354,0.095052809,-2.353322658,-4.001330248,0.004124824,-5.490731898,-7.827844759,0.092981178,-2.375358188,3.10074E-05,-10.38128422,-9.400281232
U1456,A,4,H,4,54,28.54,31.5,540,720,41404,-5179,-1298,103162,-40138,-1924,1013190,16514,703,795,176952,75477,489,39,128,47,622,235,86057,-651,4634,-3,22,88,42,0.000710627,-7.249363115,-2.168198656,0.040864991,-3.197481554,-1.214024462,-0.001898953,#NUM!,#NUM!,0.016299016,-4.116650542,-4.350151506,0.00078465,-7.150272213,-5.772679919,0.174648388,-1.744980539,-2.090126385,0.000482634,-7.636251838,-8.581083491,0.000126334,-8.976584063,-7.961834602,0.000613903,-7.395674235,-8.339773881,0.000231941,-8.369028813,-8.904817495,0.084936685,-2.465849181,-4.090068664,0.004573673,-5.387438622,-7.734168087,0.101819007,-2.28455848,3.84923E-05,-10.16505268,-9.254260076
U1456,A,4,H,4,56,28.56,31.52,560,-637,23156,-6252,-3078,104889,-43839,-6856,1650371,1082,-271,99,95112,84057,565,49,130,38,1146,337,146174,-1785,4513,-41,-69,58,36,-0.000385974,#NUM!,#NUM!,0.014030785,-4.266501464,-2.128998603,-0.004154217,#NUM!,#NUM!,0.00065561,-7.32994421,-6.04291461,5.99865E-05,-9.721390819,-6.810897613,0.057630678,-2.853700246,-2.951268981,0.000342347,-7.979684938,-8.883132903,7.87702E-05,-9.448976219,-8.291989479,0.000694389,-7.272477772,-8.269539578,0.000204197,-8.496427739,-8.987919814,0.088570388,-2.423957697,-4.05703304,0.002734537,-5.901793269,-8.200636316,0.063554801,-2.755852742,2.96903E-05,-10.42469037,-9.429593408
U1456,A,4,H,4,58,28.58,31.54,580,656,60119,-6704,-1024,68252,-57327,-5295,1337480,14999,-31,101,137928,96351,541,33,141,51,1034,201,125269,-1012,5213,170,-58,102,33,0.000490475,-7.620137015,-2.329077451,0.044949457,-3.102216594,-1.132487183,-0.003958938,#NUM!,#NUM!,0.011214373,-4.490558993,-4.547126478,7.55151E-05,-9.491177288,-6.717937389,0.10312528,-2.271810716,-2.499315383,0.000404492,-7.812878526,-8.736426663,0.000105422,-9.157537914,-8.088303248,0.000773096,-7.165107749,-8.208327928,0.000150283,-8.802992896,-9.187892266,0.093660466,-2.3680791,-4.012967179,0.003897628,-5.54738702,-7.879225288,0.051030296,-2.975335788,2.46733E-05,-10.60979024,-9.554591351
U1456,A,4,H,4,60,28.6,31.56,600,1240,54104,-5312,-3723,85010,-36939,5678,1459460,5956,495,1069,153523,71580,556,46,162,44,881,630,85082,-666,3912,56,79,58,22,0.000849629,-7.070710404,-2.090681244,0.037071246,-3.294913663,-1.297416604,0.00389048,-5.549222725,-3.362303594,0.004080961,-5.501422668,-5.079649462,0.000732463,-7.219098151,-5.800471833,0.105191646,-2.25197139,-2.483906179,0.000380963,-7.872808768,-8.789135311,0.000111,-9.105980727,-8.05226993,0.000603648,-7.412519436,-8.349377331,0.000431667,-7.747857243,-8.49962728,0.058296904,-2.842206286,-4.386863877,0.002680443,-5.921773031,-8.218755962,0.058247571,-2.843052887,3.15185E-05,-10.36493567,-9.389241055
U1456,A,4,H,4,62,28.62,31.58,620,413,44875,-5627,-4808,75834,-53539,-3003,1683649,3992,-631,194,128098,98533,499,85,167,54,903,314,122696,-671,4528,-12,-81,50,24,0.000245301,-8.313026427,-2.629722167,0.026653418,-3.624837894,-1.579798753,-0.001783626,#NUM!,#NUM!,0.002371041,-6.044426382,-5.365703818,0.000115226,-9.068615861,-6.547307085,0.076083554,-2.575923145,-2.735519507,0.00029638,-8.123867924,-9.009941839,9.91893E-05,-9.218480207,-8.130895817,0.000536335,-7.530751466,-8.416781411,0.0001865,-8.587081034,-9.047052958,0.072875047,-2.619008989,-4.210850489,0.002689397,-5.9184384,-8.215731785,0.045041455,-3.100172,5.04856E-05,-9.893822763,-9.071098512
U1456,A,4,H,4,64,28.64,31.6,640,487,43225,-5874,-3972,88690,-32157,-66,1711990,3646,123,353,123691,69080,560,43,136,54,889,249,125223,-1471,4797,-27,-57,62,53,0.000284464,-8.164902871,-2.565451356,0.025248395,-3.678992684,-1.626149838,-3.85516E-05,#NUM!,#NUM!,0.002129685,-6.151781039,-5.422258252,0.000206193,-8.486698938,-6.312329031,0.072249838,-2.627625195,-2.775676489,0.000327105,-8.025230211,-8.92318997,7.94397E-05,-9.440512109,-8.286073913,0.000519279,-7.563069759,-8.43520607,0.000145445,-8.835714098,-9.209236306,0.073144703,-2.615315568,-4.207937857,0.002802002,-5.877420993,-8.178533099,0.051805209,-2.960264572,2.5117E-05,-10.59196688,-9.542555233
U1456,A,4,H,4,66,28.66,31.62,660,-520,14437,-6231,-2376,109656,-25962,-7282,1479521,724,4,-69,71067,73797,563,33,107,52,806,229,143918,-1186,5048,-84,-13,96,14,-0.000351465,#NUM!,#NUM!,0.009757888,-4.62967931,-2.439842521,-0.004921863,#NUM!,#NUM!,0.000489348,-7.622437552,-6.197000103,-4.66367E-05,#NUM!,#NUM!,0.048033789,-3.035850572,-3.092745139,0.000380529,-7.873949317,-8.790138424,7.23207E-05,-9.53440011,-8.351692237,0.000544771,-7.515145202,-8.40788428,0.00015478,-8.773506941,-9.168658578,0.097273374,-2.330229973,-3.983119357,0.003411915,-5.68048154,-7.999928709,0.074115879,-2.602125473,2.23045E-05,-10.71072138,-9.62275015
U1456,A,4,H,4,68,28.68,31.64,680,1111,53525,-5692,-4642,58832,-62359,-2494,1638130,4785,-483,259,137579,102491,494,70,184,46,931,337,111587,-689,4635,-55,-63,99,47,0.000678212,-7.296050116,-2.188456145,0.032674452,-3.421161792,-1.405472378,-0.001522468,#NUM!,#NUM!,0.002921014,-5.835824601,-5.2558124,0.000158107,-8.752237844,-6.419553641,0.083985398,-2.477112329,-2.658773146,0.000301563,-8.106530388,-8.994693476,0.000112323,-9.094130148,-8.04398756,0.000568331,-7.472806628,-8.383747059,0.000205722,-8.488982975,-8.983063595,0.068118525,-2.686506071,-4.264078687,0.002829446,-5.867674427,-8.169693938,0.035914122,-3.326624702,4.27317E-05,-10.06057066,-9.183703369
