Site,Hole,Core,Core Type,Section,Interval (cm),Ar,Ba,Cr,S,Mn,Ca,Si,K,P,Ti,Al,Fe,Rh,Cl,Zn,Rb,Cu,Zr,Mo,Ni,Br,Ga,Pb,Nb,Y,Sr,Bi,ln(Al/Al),predicted_ln(Al/Al),predicted_Al/Al,ln(Ba/Al),predicted_ln(Ba/Al),predicted_Ba/Al
U1456,C,3,H,1,72,-56493,-1249,-369,-2490,191,1710292,29097,-5868,-6937,2679,-684,111134,104027,96786,126,284,60,4652,-173,546,1081,74,78,-148,-1267,139474,30,0.0,0.0,1.0,0.6021405925030272,-5.146491701207284,0.005819786503219345
U1456,C,3,H,1,74,-63020,-1037,-358,-2300,365,1534477,38055,-231,-6444,3708,232,139093,107809,93383,173,479,67,4983,63,579,1175,68,94,-2,-890,118129,15,0.0,0.0,1.0,1.4973498365632174,-4.907927335210857,0.007387784875168586
U1456,C,3,H,1,76,-34753,-1910,195,-929,1380,1117344,40226,9693,-5926,7079,1046,175267,77333,125498,294,1015,118,3818,429,517,1328,69,90,52,-252,59908,42,0.0,0.0,1.0,0.6021298764158074,-5.146494556938021,0.005819769883499879
U1456,C,3,H,1,78,-25266,-2374,117,-164,1298,1104818,49927,17043,-5023,8035,1315,196300,58213,116979,305,1171,145,3168,-37,592,1258,64,118,174,-245,34925,32,0.0,0.0,1.0,0.5907396305577485,-5.149529944250765,0.005802131411172754
U1456,C,3,H,1,80,-33964,-1314,277,-760,1079,1150908,42299,12053,-6014,6721,458,183276,68848,118084,330,1096,147,3414,129,606,1342,72,88,197,99,34693,11,0.0,0.0,1.0,1.0539620149303708,-5.02608578281427,0.006564455051550879
U1456,C,3,H,1,82,-25368,-1478,192,216,1513,1139349,33151,8590,-5999,5724,554,157090,62591,132874,262,1033,69,2965,212,572,1344,65,75,154,-164,49395,12,0.0,0.0,1.0,0.9812804147608634,-5.045454706872072,0.006438532053368879
U1456,C,3,H,1,84,-69983,-1122,-58,-1855,741,1591309,25139,-6615,-7042,3099,-635,120895,118887,94572,146,607,65,3918,196,555,1087,65,73,-74,-1082,118700,47,0.0,0.0,1.0,0.56924308718995,-5.155258559402675,0.005768988256085823
U1456,C,3,H,1,86,-40945,-1161,141,-1719,1004,1565570,28108,-537,-6675,4354,31,127090,82924,116375,118,396,43,4624,-62,573,1016,49,49,-37,-1616,125208,43,0.0,0.0,1.0,3.6230497772127452,-4.341449428504163,0.013017646375100098
U1456,C,3,H,1,88,-35883,-1249,41,-1954,643,1560717,22550,-3266,-6410,3058,-623,99692,80970,110391,173,424,53,5335,-33,604,946,50,49,39,-1010,132841,32,0.0,0.0,1.0,0.6955519913381245,-5.121598491839983,0.00596647790200187
U1456,C,3,H,1,90,-31982,-1031,-473,-1784,760,1669039,26383,-1126,-6480,2279,-678,110243,85106,107249,181,449,62,5046,-1,547,1149,80,66,-158,-861,125076,20,0.0,0.0,1.0,0.41913719607656436,-5.195260287471723,0.005542773412737586
U1456,C,3,H,1,92,-57763,-620,-614,-2306,135,1741118,13807,-9994,-7410,716,-346,69378,103554,114327,218,105,34,5312,-281,499,1153,93,52,-167,-844,156941,69,0.0,0.0,1.0,0.583280702981413,-5.151517674315069,0.005790609794854856
U1456,C,3,H,1,94,-84912,-582,-1061,-4112,-551,1831110,16396,-17330,-8147,338,-516,64263,131600,101930,110,274,4,4753,-136,464,1266,35,86,182,-1600,154335,47,0.0,0.0,1.0,0.12036368224987509,-5.274880459376244,0.005118568548579072
U1456,C,3,H,1,96,-73892,-634,-973,-3549,-1,1731804,12350,-15583,-7708,1296,-967,64259,121685,124861,109,191,77,4832,106,593,1389,46,54,46,-1516,156940,48,0.0,0.0,1.0,-0.42214954101606844,-5.419454841300764,0.004429560803328515
U1456,C,3,H,1,98,-45386,-46,-380,-1904,253,1684649,10458,-9596,-7780,-164,-253,53487,94340,139048,108,181,57,4276,99,611,1400,54,84,-149,-1977,163177,28,0.0,0.0,1.0,-1.7047480922384253,-5.761254607367216,0.0031471606695685924
U1456,C,3,H,1,100,-52309,-436,-409,-1367,382,1606423,12613,-8875,-7886,176,-752,63606,98129,138096,86,131,40,4434,-283,602,1481,76,48,-262,-2078,150067,56,0.0,0.0,1.0,-0.5450940806008056,-5.452218339145949,0.004286784593180535
U1456,C,3,H,1,102,-55822,-591,-70,-1265,498,1296711,5182,-12929,-7084,724,-450,46796,114354,163646,107,293,23,4676,-2,520,1500,60,100,-134,-1535,159637,31,0.0,0.0,1.0,0.2725684346417327,-5.234319405637209,0.0053304511245312715
U1456,C,3,H,1,104,-24903,-338,-177,1385,737,1043931,4728,-5796,-5978,439,-274,50886,71023,204195,142,62,40,4421,-156,545,1531,75,61,-244,-1419,156825,18,0.0,0.0,1.0,0.20991778909494851,-5.251015179986396,0.005242193926630554
U1456,C,3,H,1,106,-46909,-1210,-118,-586,933,1391749,25595,121,-6568,2896,-476,123657,86748,139127,198,484,52,3735,57,498,1134,46,101,33,-753,94193,51,0.0,0.0,1.0,0.9329577843593667,-5.058332207592159,0.006356151418983373
U1456,C,3,H,1,108,-43382,-1199,-74,-461,1674,1282051,27314,3005,-6785,4147,-88,133358,82680,135713,223,678,77,4280,-30,544,1065,69,103,26,-447,91589,31,0.0,0.0,1.0,2.6119063405493077,-4.610909104551524,0.009942775175727924
U1456,C,3,H,1,110,-47685,-1546,-275,5623,2641,1056728,33921,6330,-7846,5489,298,157093,73465,213353,225,788,70,3342,63,533,1153,71,93,122,-497,63241,28,0.0,0.0,1.0,1.646332742641963,-4.8682248714921155,0.007686998594224835
U1456,C,3,H,1,112,-35850,-1817,-39,843,2203,1155485,49213,15706,-5724,8317,892,181121,78570,119440,233,1005,28,2946,265,434,947,77,116,178,-205,36842,13,0.0,0.0,1.0,0.7114759358161618,-5.117354918905754,0.005991850884113364
U1456,C,3,H,1,114,-46204,-2009,262,1878,2098,1036412,42325,13915,-6271,8408,480,185835,86517,137782,294,1122,135,3024,509,489,894,57,115,116,101,30295,14,0.0,0.0,1.0,1.4316062609129978,-4.925447344691767,0.0072594780643559995
U1456,C,3,H,1,116,-23719,-1316,62,-310,1785,1186708,43935,18094,-5759,6671,503,162745,60535,112697,204,836,147,3652,323,523,1051,44,90,183,-190,57996,35,0.0,0.0,1.0,0.9617619417855233,-5.050656185924569,0.006405129111426606
U1456,C,3,H,1,118,-38224,-2314,735,-390,1538,996152,45278,26563,-2564,8977,558,205631,66084,105083,269,1139,105,3359,218,489,935,36,108,326,151,24712,17,0.0,0.0,1.0,1.422373945372311,-4.927907665022747,0.007241639376323772
U1456,C,3,H,1,120,-29061,-1692,215,212,1424,972256,37706,17876,-3735,8141,490,177389,61695,126234,235,975,105,2766,182,499,993,42,107,261,-204,25581,7,0.0,0.0,1.0,1.2392611490614964,-4.9767054052690325,0.006896747155538226
U1456,C,3,H,1,122,-32416,-2729,753,875,1010,816039,57609,17679,-3850,17333,1806,203131,63254,119968,234,1012,130,5770,303,644,1039,76,114,64,-138,49435,53,0.0,0.0,1.0,0.4128207867314077,-5.196943547782985,0.005533451330184468
U1456,C,3,H,1,126,-32911,-1856,344,920,931,941820,41838,16312,-4140,11252,949,213318,74847,119734,280,1238,103,3440,391,672,1466,70,72,418,-302,42744,46,0.0,0.0,1.0,0.6707701147362181,-5.128202615645632,0.00592720436962944
U1456,C,3,H,1,128,-33803,-1770,367,2274,370,1052568,29573,17174,-5716,8814,311,222132,74626,121027,273,1031,91,4251,261,618,1417,51,97,104,-532,75265,37,0.0,0.0,1.0,1.7389419133886408,-4.843545447936978,0.00787906964106806
U1456,C,3,H,1,130,-42985,-2222,460,-736,714,1184112,48194,10995,-5504,9454,653,197888,89937,103661,243,949,73,3909,70,595,1535,105,89,-28,-289,63871,32,0.0,0.0,1.0,1.2245858409231443,-4.980616229029017,0.006869827865505119
U1456,C,3,H,1,136,-34413,-2143,-27,793,1372,934138,37846,13863,-5029,8844,656,200464,66055,131729,335,981,84,2818,430,552,2057,41,134,198,66,24723,45,0.0,0.0,1.0,1.1838012065294878,-4.991484928733669,0.006795566065052256
U1456,C,3,H,1,138,-25752,-1724,382,545,1589,1010903,35521,14904,-5231,7498,524,200478,69900,134277,323,1159,69,3043,332,509,2005,34,120,116,-88,34424,20,0.0,0.0,1.0,1.1909107669025962,-4.98959030155664,0.006808453333632024
U1456,C,3,H,1,140,-36914,-950,-326,669,1273,1132153,20997,3312,-5382,4354,-244,142972,78916,138027,264,586,64,3441,201,537,1571,55,81,13,-405,84411,11,0.0,0.0,1.0,1.3592937593013847,-4.944717907652386,0.007120923138689054
U1456,C,3,H,1,142,-27511,-1964,68,151,2442,1016213,35547,7422,-5926,7216,393,164802,66722,134763,246,807,96,3545,140,645,1439,36,82,46,-338,54084,48,0.0,0.0,1.0,1.60892887704515,-4.878192629914101,0.007610757059104136
U1456,C,3,H,1,144,-36990,-2363,449,595,2104,912287,42963,11831,-4787,8814,1039,198930,74514,130745,296,1144,154,2750,173,618,1461,82,116,252,-100,22324,26,0.0,0.0,1.0,0.8216732860876805,-5.08798842031736,0.006170419702286027
U1456,C,3,H,1,146,-36016,-1329,696,-769,714,689178,36013,6472,-3534,6663,1374,156756,65318,80458,182,776,85,2012,254,498,1040,38,121,241,-116,13755,6,0.0,0.0,1.0,-0.03329941406904934,-5.315830147277264,0.004913198383665903
U1456,C,3,H,2,2,-10733,-1549,352,-1180,763,697356,38232,8757,-3340,6067,1454,130331,39219,70875,162,554,54,1601,358,393,621,36,56,122,-174,11649,14,0.0,0.0,1.0,0.06329118232340403,-5.290089713359188,0.0050413079667305264
U1456,C,3,H,2,4,-25039,-2318,28,-2783,1014,1166746,74507,18643,-5011,9374,3025,211142,63127,103136,298,1022,112,2697,243,562,1241,56,107,346,76,22993,30,0.0,0.0,1.0,-0.2662063465652448,-5.377897529909644,0.0046175199290863595
U1456,C,3,H,2,6,-7467,-2311,-62,-1781,960,1136346,60369,18733,-5397,9178,1850,204519,51294,131453,291,1073,82,2791,371,643,1349,49,77,190,-175,25751,34,0.0,0.0,1.0,0.22249469220201015,-5.247663560311061,0.005259793243570493
U1456,C,3,H,2,8,-36341,-1727,194,-2143,940,1119614,55814,10916,-5374,8356,1955,205169,73706,124115,258,689,85,2769,142,581,1368,46,73,220,-76,37625,35,0.0,0.0,1.0,-0.12400439427278753,-5.3400021229785875,0.004795860528776402
U1456,C,3,H,2,10,-39293,-1913,-168,-2899,298,1379364,45491,3901,-6245,7046,406,165217,84003,122712,223,538,106,4608,-41,609,1166,43,75,104,-245,85473,50,0.0,0.0,1.0,1.5500748098385202,-4.893876653870087,0.007492320968127494
U1456,C,3,H,2,12,-32885,-2802,420,-1216,1180,1015570,44793,9167,-4803,9821,1122,194690,66196,149350,194,818,90,4568,22,654,1050,68,96,138,-654,68726,28,0.0,0.0,1.0,0.9152206408143108,-5.063058980056239,0.006326178231503223
U1456,C,3,H,2,14,-12260,-1954,74,-1523,891,992568,64792,21432,-4599,11035,2823,229712,44181,131743,243,1067,86,3084,268,550,1075,77,49,358,-26,26799,62,0.0,0.0,1.0,-0.36792159565076127,-5.4050036328361495,0.004494038075049821
U1456,C,3,H,2,16,-41316,-2820,437,-3178,546,1206012,88306,19194,-4599,12557,4296,240731,75144,83819,299,1009,101,3119,208,580,894,76,107,212,95,34615,17,0.0,0.0,1.0,-0.42094747225654144,-5.419134501923793,0.004430979993375601
U1456,C,3,H,2,18,-36398,-2550,406,-842,470,1171171,47535,10158,-4736,8955,1478,196008,70822,104662,270,837,116,3729,-26,580,1226,39,110,48,-115,58373,30,0.0,0.0,1.0,0.5454035366443247,-5.161611562680169,0.005732454028698934
U1456,C,3,H,2,20,-32292,-1922,341,-2600,764,1347062,57570,12845,-4904,8414,1692,204853,73503,89992,192,747,134,4341,119,609,995,37,56,81,-198,84155,41,0.0,0.0,1.0,0.12745504936406915,-5.272990680521892,0.005128250656826997
U1456,C,3,H,2,22,-44983,-2013,-334,-3037,108,1457099,64511,8543,-5322,8578,2533,196785,85984,78962,248,745,140,4392,258,618,1052,73,95,-11,-237,94295,14,0.0,0.0,1.0,-0.2297782243618837,-5.3681897974040345,0.004662563860872924
U1456,C,3,H,2,24,-22817,-2363,-88,-2487,900,1308483,83081,20320,-4874,10165,4601,218141,54771,89926,240,757,49,4111,170,694,1010,55,101,185,-264,65276,-6,0.0,0.0,1.0,-0.6663416729685607,-5.484529617423882,0.004150486936924882
U1456,C,3,H,2,26,-34589,-2452,218,-2250,857,1216853,83488,19036,-4560,10508,4472,214882,70629,78339,260,934,86,3349,315,534,898,52,97,160,-52,41203,34,0.0,0.0,1.0,-0.6009317177788331,-5.467098514479816,0.00422346873066021
U1456,C,3,H,2,28,-36248,-2281,-101,-3364,647,1366862,85035,16057,-4656,9773,4007,212324,72105,76223,263,881,80,3561,136,533,964,29,57,157,-69,53920,18,0.0,0.0,1.0,-0.5634288883517565,-5.457104383180675,0.004265890261770798
U1456,C,3,H,2,30,-28957,-2187,104,-3274,64,1424076,77437,14674,-5301,8338,3147,222324,68246,90319,242,718,99,4232,121,682,905,29,57,41,-553,82317,48,0.0,0.0,1.0,-0.36391887638763903,-5.4039369479358275,0.004498834355210988
U1456,C,3,H,2,32,-43320,-2000,10,-3000,368,1346344,76243,13311,-4744,8504,3407,201918,81879,82921,326,865,181,3708,380,626,964,65,147,319,-30,49174,14,0.0,0.0,1.0,-0.5326849581188843,-5.44891143133963,0.0043009840598392845
U1456,C,3,H,2,34,-24179,-2612,48,-2713,118,1446658,80392,17285,-5752,9091,3775,218227,63203,90496,254,784,113,4301,191,736,975,55,80,185,-347,84172,38,0.0,0.0,1.0,-0.36828417128680346,-5.405100255639491,0.004493603869470105
U1456,C,3,H,2,36,-50271,-2436,-305,-3386,442,1430655,82490,13109,-4910,9415,2984,209585,89181,73579,230,850,76,4191,279,586,958,56,78,135,-302,76266,25,0.0,0.0,1.0,-0.20290733249386383,-5.36102897179283,0.004696071495564096
U1456,C,3,H,2,38,-42259,-1976,-330,-3746,200,1421142,86709,16373,-5106,8457,3977,208932,77517,75967,281,981,96,3886,242,675,961,60,110,124,-191,72707,18,0.0,0.0,1.0,-0.6994531668998775,-5.493353501459185,0.004114024627679769
U1456,C,3,H,2,40,-53398,-1653,-587,-4218,-170,1565158,76794,9225,-4531,6478,3207,182340,88237,74593,197,652,44,4686,262,589,951,37,88,256,-344,89701,7,0.0,0.0,1.0,-0.6627441018721307,-5.483570900483187,0.004154467987108644
U1456,C,3,H,2,42,-48004,-1537,-187,-2990,649,1377700,62784,7595,-5164,6188,2146,182316,89965,95176,262,740,71,4043,120,677,1048,48,97,31,-442,81859,59,0.0,0.0,1.0,-0.3337731796520479,-5.395903419375924,0.004535121430963091
U1456,C,3,H,2,44,-50832,-1111,-368,-3336,-239,1751993,41494,-2219,-7167,3730,-84,125954,99709,97323,199,501,99,5475,-198,588,902,50,74,152,-499,130937,22,0.0,0.0,1.0,2.5821989907963165,-4.618825817997324,0.009864371831699076
U1456,C,3,H,2,46,-32063,-1434,-17,-1334,396,1404539,33025,-1743,-6067,4806,184,116619,73759,133742,170,394,31,6422,100,568,818,68,69,-56,-777,132017,25,0.0,0.0,1.0,2.05328726355058,-4.759775536418654,0.008567532280660381
U1456,C,3,H,2,48,-48003,-2229,102,-2308,1386,1112321,75307,19409,-4394,11256,3606,232614,76393,100602,248,1163,59,3580,141,571,918,44,89,95,2,38763,42,0.0,0.0,1.0,-0.4810460703773937,-5.435150180998943,0.0043605800957003055
U1456,C,3,H,2,50,-26561,-2537,634,-1216,1515,1079281,67119,20994,-4903,10367,2786,220279,56765,124905,257,1092,116,3323,107,647,919,44,97,178,-40,43299,47,0.0,0.0,1.0,-0.09362459474046908,-5.33190620835012,0.004834845000733398
U1456,C,3,H,2,52,-20503,-2157,54,-389,820,1052519,52083,18784,-5398,8163,1223,204643,47103,141007,270,1117,61,3653,74,549,917,59,89,283,-324,52298,25,0.0,0.0,1.0,0.567411510701984,-5.155746656332555,0.0057661731177156015
U1456,C,3,H,2,54,-18600,-1819,-87,-2342,578,1419051,55836,13700,-5721,6702,1516,181061,59162,120415,196,667,26,4123,198,598,1069,51,101,9,-932,105111,32,0.0,0.0,1.0,0.18221161231580535,-5.258398600724461,0.005203631141101954
U1456,C,3,H,2,56,-28673,-2237,21,-2328,545,1232442,75113,21422,-4644,9691,2956,216360,59583,106064,285,1228,92,3782,254,585,991,69,112,313,-146,47301,34,0.0,0.0,1.0,-0.27870132057796276,-5.381227316295636,0.004602170144024635
U1456,C,3,H,2,58,-46474,-1929,-366,-2768,25,1563317,55105,1163,-6566,6492,1210,137331,89089,84448,168,365,37,5139,-163,465,728,50,95,4,-753,118475,33,0.0,0.0,1.0,0.4663813743149423,-5.182670183534299,0.005612998650005049
U1456,C,3,H,2,60,-31994,-1728,-167,-1251,738,1347569,61103,13419,-5802,7102,1870,181437,65808,100244,246,758,39,4384,5,643,911,59,88,98,-636,81907,33,0.0,0.0,1.0,-0.07897376048463137,-5.328001906636579,0.004853758592512981
U1456,C,3,H,2,62,-48890,-973,-96,-1671,693,1405882,49844,7107,-6366,5389,708,182720,86530,89035,186,769,71,4008,39,653,854,50,111,-40,-803,87368,37,0.0,0.0,1.0,0.3179399884922853,-5.222228337486999,0.0053952931872915276
U1456,C,3,H,2,64,-47191,-1573,-324,-2160,272,1490261,45203,4624,-6270,5111,321,148217,89643,87141,179,512,35,4767,87,526,884,56,81,46,-773,100551,39,0.0,0.0,1.0,1.5892987799282619,-4.8834238556908796,0.007571047426180279
U1456,C,3,H,2,66,-63192,-1247,-72,-2330,-53,1641562,33193,-2221,-6599,4409,-584,130448,111274,78545,154,629,49,4703,62,560,980,61,90,-20,-1205,125933,15,0.0,0.0,1.0,0.7585949628518095,-5.104798166519971,0.006067563429027258
U1456,C,3,H,2,68,-40995,-991,132,-2591,214,1624507,34520,1971,-6630,3483,-369,132676,86552,93187,157,408,49,4920,-61,541,1187,54,82,44,-1291,123675,18,0.0,0.0,1.0,0.9879178902894609,-5.043685885614022,0.006449930743886616
U1456,C,3,H,2,70,-38980,-1306,-624,-2493,78,1595818,50271,3489,-6518,4422,478,139118,82287,84798,184,573,76,4691,104,554,1139,100,79,-121,-652,120721,26,0.0,0.0,1.0,1.0051135773449205,-5.039103405922846,0.006479555245527844
U1456,C,3,H,2,72,-36581,-788,-832,-2512,-160,1709191,51614,2220,-6450,3710,954,127861,80923,79394,139,558,18,4284,301,548,983,71,80,69,-1332,114691,48,0.0,0.0,1.0,-0.19116558159040745,-5.357899911879121,0.004710788798285659
U1456,C,3,H,2,74,-58484,-2061,-415,-2135,560,1480677,65257,1256,-6304,7542,2092,141915,93979,63482,182,472,45,4534,-36,552,754,35,102,86,-602,102425,18,0.0,0.0,1.0,-0.014929244294354467,-5.310934679614675,0.00493730975754497
U1456,C,3,H,2,76,-18918,-3364,282,-1265,1258,948264,105797,35493,-3868,14395,5977,257810,41641,86609,321,1481,99,3469,182,648,801,89,119,226,187,18791,49,0.0,0.0,1.0,-0.5747880277314155,-5.460131480926094,0.0042529965201311
U1456,C,3,H,2,78,-36828,-2536,1064,-1696,1182,930499,97803,32010,-3784,14514,5253,261201,58497,91139,346,1324,73,3255,433,625,899,52,115,420,283,18123,8,0.0,0.0,1.0,-0.7282113053968451,-5.501017259539531,0.0040826162450457995
U1456,C,3,H,2,80,-29269,-2645,432,-888,1265,917702,80474,29440,-3916,12568,3451,250621,55119,106390,330,1312,69,3442,46,573,830,64,107,303,-25,18073,29,0.0,0.0,1.0,-0.2659929788056037,-5.377840669522376,0.004617782490522347
U1456,C,3,H,2,82,-25381,-3080,399,-2135,741,1045160,100168,32452,-3379,12653,5708,243472,55307,92216,285,1267,48,3702,242,584,1093,36,96,533,204,22348,19,0.0,0.0,1.0,-0.6169391026291069,-5.471364323443927,0.00420549059280266
U1456,C,3,H,2,84,-32063,-2211,-71,-2246,159,1188684,87388,24328,-4602,10545,4124,232371,65121,87257,266,1252,72,3363,236,549,1096,78,113,103,-134,34590,24,0.0,0.0,1.0,-0.6233786642794042,-5.473080402620489,0.004198279826861362
U1456,C,3,H,2,86,-45876,-1655,-354,-3718,-106,1675151,65600,4173,-5748,5196,1584,172555,91470,80354,206,686,52,4682,-80,579,1401,56,78,79,-1091,125484,22,0.0,0.0,1.0,0.043847715436792056,-5.2952712040345284,0.005015254033905358
U1456,C,3,H,2,88,-32139,-1122,-761,-2454,-3,1584376,66081,10525,-6923,5529,1850,183317,73819,89818,245,832,71,4268,28,554,1280,39,94,98,-385,93512,29,0.0,0.0,1.0,-0.5000728319897288,-5.440220623860351,0.004338525982791942
U1456,C,3,H,2,90,-56169,-2168,-492,-2619,712,1618736,69077,4308,-6303,7775,1980,166996,99489,73911,230,802,60,4963,74,565,1099,70,116,56,-662,95261,41,0.0,0.0,1.0,0.09070823887095586,-5.282783340289257,0.005078276532103246
U1456,C,3,H,2,92,-20899,-2923,-240,-1010,252,1548978,66392,5077,-7169,15093,1352,166010,70354,85475,149,461,39,6653,61,589,828,58,115,238,-253,104386,18,0.0,0.0,1.0,0.7710255085083364,-5.101485549650546,0.006087696269781993
U1456,C,3,H,2,94,-49393,-1963,97,-2289,562,1405012,51668,5373,-6082,7393,1103,178748,94872,106232,244,736,105,4526,37,610,1190,71,150,-55,-459,91028,13,0.0,0.0,1.0,0.5764401750229585,-5.153340607027524,0.005780063518331498
U1456,C,3,H,2,96,-47920,-1348,-170,-2600,-142,1613976,52627,3362,-7106,5192,1188,161286,100644,95007,199,526,47,5038,-97,628,1181,42,139,44,-1460,119321,50,0.0,0.0,1.0,0.12635079154966217,-5.273284954254138,0.005126741769390177
U1456,C,3,H,2,98,-26516,-1823,313,-223,1585,995853,60765,22049,-5098,11963,2567,221143,57869,131651,298,1204,67,3420,126,581,1190,49,120,172,38,35102,-3,0.0,0.0,1.0,-0.3422544061924774,-5.398163581953461,0.004524882893957826
U1456,C,3,H,2,100,-23122,-2462,445,17,2230,867913,52646,24617,-4195,12675,1523,243526,53264,136242,344,1330,122,3769,154,663,1172,68,120,356,-254,31240,32,0.0,0.0,1.0,0.480291953849237,-5.178963152346606,0.005633844825896703
U1456,C,3,H,2,102,-38116,-2163,171,-1610,1419,939693,68818,25252,-3908,12720,3286,245033,67138,109670,338,1281,90,3734,361,657,1134,39,120,382,270,21027,19,0.0,0.0,1.0,-0.41817487264415465,-5.418395631684149,0.004434255122423857
U1456,C,3,H,2,104,-27278,-2599,644,-598,1507,920665,62429,25418,-4377,11470,2472,229302,56518,122810,378,1258,94,3192,42,649,1208,81,86,215,212,20424,48,0.0,0.0,1.0,0.050099216063908936,-5.293605241251492,0.005023616224088074
U1456,C,3,H,2,106,-36085,-2617,396,-1475,1182,978023,73067,25154,-3452,11867,3415,235766,64007,107016,287,1158,100,3273,70,617,1023,47,109,162,58,26446,14,0.0,0.0,1.0,-0.26614886947474464,-5.377882212836295,0.004617590656519472
U1456,C,3,H,2,108,-17720,-2112,215,708,885,879458,41352,20500,-4265,10652,715,236059,46662,147973,299,1324,95,3323,309,572,1032,60,127,206,83,38944,8,0.0,0.0,1.0,1.0831081021321445,-5.018318640259942,0.006615640635261581
U1456,C,3,H,2,110,-26587,-2252,260,-1599,319,1070113,50769,18182,-4666,10137,1440,213434,54770,118607,262,928,103,3535,-60,505,1129,37,105,59,-253,54850,29,0.0,0.0,1.0,0.4471755966895347,-5.187788332383938,0.005584343879663445
U1456,C,3,H,2,112,-36003,-2052,192,-1756,213,1253669,60275,17549,-4400,8434,1812,200131,75029,85956,228,770,50,4281,-25,575,1009,23,87,109,-362,76517,35,0.0,0.0,1.0,0.12438371968773553,-5.273809159354481,0.005124055009474675
U1456,C,3,H,2,114,-40808,-1527,82,-585,394,1226789,40857,15680,-4485,7619,162,217856,84522,84353,228,821,83,4008,126,656,1085,90,129,112,-352,76377,64,0.0,0.0,1.0,2.2434639699862484,-4.709095334332779,0.009012927581512684
U1456,C,3,H,2,116,-32244,-1888,382,-102,126,1321843,25599,12188,-5491,5816,44,160396,73892,93956,198,673,69,3991,-32,599,1279,38,79,115,-835,104645,44,0.0,0.0,1.0,3.759083712787185,-4.30519773672412,0.01349821618484616
U1456,C,3,H,2,118,-37162,-1608,-7,100,621,1309052,21196,9578,-4575,6472,-530,148978,77477,85594,162,653,94,4303,17,559,1390,35,89,251,-703,106017,35,0.0,0.0,1.0,1.1098694431927443,-5.011187008850083,0.006662989582751814
U1456,C,3,H,2,120,-45357,-1819,392,4722,255,1179894,34805,2006,-7163,9208,344,138124,87296,85974,252,462,98,4595,33,632,1095,89,93,-149,-407,101087,44,0.0,0.0,1.0,1.665400521144724,-4.863143498037078,0.007726158513657771
