Site,Hole,Core,Core Type,Section,Interval (cm),Ca,Al,Ti,Fe,P,Ar,Mn,K,Cl,S,Si,Ba,Rh,Cr,Zn,Ga,Ni,Sr,Mo,Y,Cu,Nb,Zr,Br,Bi,Pb,Rb,Al/K,ln(Al/K),predicted_ln(Al/K),predicted_Al/K,Ba/K,ln(Ba/K),predicted_ln(Ba/K),predicted_Ba/K,Br/K,ln(Br/K),predicted_ln(Br/K),predicted_Br/K,Ca/K,ln(Ca/K),predicted_ln(Ca/K),predicted_Ca/K
U1456,A,3,H,2,18,744418,10163,30186,431725,-1813,-18483,436,50922,95084,-1438,127191,-5504,43387,1286,365,93,651,36854,215,34,101,129,4240,1077,35,121,2120,-1.6115413760599655,-1.6115413760599655,1.122352797198623,3.0720736733207517,-2.2248199495845524,-2.2248199495845524,-4.181105878848539,0.015281598622138596,-3.8561156520413435,-3.8561156520413435,-5.605174324330936,0.0036787791876333933,2.6823076548082487,2.6823076548082487,2.1137292757780246,8.27905867862515
U1456,A,3,H,2,20,754726,10070,31969,402226,-1421,-25370,794,45757,87450,-1713,138243,-5739,53916,949,379,75,731,46992,328,194,53,288,5058,776,61,121,1952,-1.513784078751398,-1.513784078751398,1.136598672944014,3.116151269690715,-2.0760598063556435,-2.0760598063556435,-4.189804065941314,0.015149252836869275,-4.076947544280787,-4.076947544280787,-5.682630787462138,0.003404589898981009,2.8030099839906817,2.8030099839906817,2.17280888861241,8.782919668216238
U1456,A,3,H,2,22,717521,11126,32373,449558,-1590,-17202,1626,52760,94008,-1586,136135,-5636,40853,2142,374,103,605,44705,210,387,62,199,4799,945,37,180,2006,-1.5564686161960124,-1.5564686161960124,1.1303783841939468,3.096828069251889,-2.23657873381268,-2.23657873381268,-4.180418328386569,0.015292109105160573,-4.022323679337508,-4.022323679337508,-5.663471546746693,0.003470448138755378,2.6100488876490373,2.6100488876490373,2.078361110005482,7.991361214254405
U1456,A,3,H,2,24,752953,10478,34724,430935,-1527,-39107,1174,47708,83431,-2199,136722,-5887,62282,1351,299,46,586,45308,175,339,100,130,5473,791,39,174,1895,-1.5158212777303945,-1.5158212777303945,1.136301798088403,3.1152263000393727,-2.0923525686702984,-2.0923525686702984,-4.188851408248233,0.01516369176571506,-4.099556409930906,-4.099556409930906,-5.690560814012687,0.003377698177644847,2.758903710136777,2.758903710136777,2.1512203940033494,8.595341702465749
U1456,A,3,H,2,26,807065,9389,27185,400863,-2031,-37461,1177,42731,76483,-2640,127137,-5189,67602,1142,392,101,671,56607,191,-155,125,96,4571,885,40,138,1908,-1.5153858608672088,-1.5153858608672088,1.1363652500730748,3.1154239736021356,-2.1083836517580163,-2.1083836517580163,-4.187914051258852,0.015177912221957274,-3.8770922861178265,-3.8770922861178265,-5.612531848044949,0.003651811810731618,2.938479558111981,2.938479558111981,2.2391165567753735,9.385036477096707
U1456,A,3,H,2,28,808947,7659,29234,393828,-2559,-35089,570,38330,96551,-1739,113026,-5205,62375,941,336,95,736,61193,134,18,93,135,5340,972,22,121,1797,-1.610351452465007,-1.610351452465007,1.122526201170981,3.0726064292887476,-1.9966131773255316,-1.9966131773255316,-4.194449407282045,0.015079042587927641,-3.674632353914162,-3.674632353914162,-5.541519323018557,0.003920565705287205,3.0495005225409724,3.0495005225409724,2.293457476618365,9.909139138612598
U1456,A,3,H,2,30,794330,9346,44086,404173,-1797,-45194,1258,38853,73218,-2340,137144,-6820,73222,946,318,91,592,56831,193,340,87,332,7521,799,22,165,1787,-1.4248368496313253,-1.4248368496313253,1.1495606840554886,3.1568057699073195,-1.739925822054189,-1.739925822054189,-4.20945823015649,0.014854413831944233,-3.8841796271254223,-3.8841796271254223,-5.615017722534752,0.0036427451388828984,3.017713698121164,3.017713698121164,2.2778989261522966,9.756160446530696
U1456,A,3,H,2,32,807016,10932,31703,402913,-1909,-46385,867,42462,69992,-2394,136790,-5725,76234,1140,295,88,637,59259,3,-52,88,35,5493,839,64,159,1639,-1.356915290255881,-1.356915290255881,1.1594586878049333,3.1882069936034148,-2.0037670088813995,-2.0037670088813995,-4.194031114021818,0.015085351369181207,-3.9241541308366337,-3.9241541308366337,-5.6290387212297155,0.00359202660716493,2.944733936269671,2.944733936269671,2.2421778584302707,9.413810925957469
U1456,A,3,H,2,34,792844,10766,30269,437996,-1294,-30722,1353,48794,84703,-2296,133491,-5805,57307,1423,278,68,889,54349,314,-336,126,98,4627,947,51,180,1953,-1.5112143343415922,-1.5112143343415922,1.1369731540371641,3.1173184279503205,-2.128887739330503,-2.128887739330503,-4.186715152239256,0.015196119918453517,-3.9420635402764166,-3.9420635402764166,-5.6353204203896805,0.0035695332987075194,2.7880191264908394,2.7880191264908394,2.165471382674082,8.71871079755787
U1456,A,3,H,2,36,755875,10353,28592,410678,-1486,-29527,878,47692,85609,-1673,133633,-5257,57548,1093,328,41,687,49770,82,211,104,213,4756,802,64,168,1890,-1.5274873361599095,-1.5274873361599095,1.1346017386207115,3.1099347293408974,-2.2052031471065745,-2.2052031471065745,-4.182252897225988,0.015264080396466262,-4.085410340059508,-4.085410340059508,-5.6855991007006565,0.0033944989936052924,2.7631123496494916,2.7631123496494916,2.1532803773910336,8.613066213415477
U1456,A,3,H,2,38,723370,8791,29925,425937,-1362,-42248,1090,44230,87450,-1758,120177,-4844,61267,1631,311,56,722,47237,158,-30,98,344,4627,796,68,111,1779,-1.615674821011194,-1.615674821011194,1.1217504427473768,3.070223753278791,-2.2116624661893893,-2.2116624661893893,-4.181875212957509,0.015269846488317348,-4.017559385017989,-4.017559385017989,-5.661800477484171,0.003476252346232909,2.7945175559456423,2.7945175559456423,2.1686521389927202,8.746487043334039
U1456,A,3,H,2,40,695643,9605,30850,421181,-1168,-22204,886,49329,91656,-1394,123759,-5273,44411,1529,375,124,715,34944,365,328,105,204,4220,1070,34,132,1827,-1.6362283471796788,-1.6362283471796788,1.1187552394429967,3.0610415670696556,-2.235912682851866,-2.235912682851866,-4.180457273198968,0.015291513568436896,-3.8308534949263837,-3.8308534949263837,-5.5963136596807965,0.0037115204568269645,2.646324454305614,2.646324454305614,2.096116744448785,8.13452007988915
U1456,A,3,H,2,42,712159,10322,33482,444150,-1359,-30097,835,48769,87883,-2154,137929,-5449,62875,1677,404,84,721,46451,258,188,94,369,4978,950,10,114,1900,-1.5528173253767596,-1.5528173253767596,1.1309104757794697,3.0984763038763488,-2.191662759502334,-2.191662759502334,-4.183044620211285,0.015252000255860461,-3.9383881594908456,-3.9383881594908456,-5.634031285956136,0.0035741378743153664,2.681206335984427,2.681206335984427,2.1131902183285174,8.27459699303
U1456,A,3,H,2,44,633797,9399,35769,363919,-764,-29939,1059,41569,87783,-1713,136604,-5787,71491,2217,342,69,580,38559,282,298,38,286,5441,588,23,149,1697,-1.486751396527558,-1.486751396527558,1.1405380640956526,3.1284512196800747,-1.9717406745740207,-1.9717406745740207,-4.19590373286753,0.015057128689321554,-4.2583830282492325,-4.2583830282492325,-5.746269018028292,0.003194677874372023,2.724374016725525,2.724374016725525,2.1343193040919566,8.451291788738942
U1456,A,3,H,2,46,667235,9926,29947,435218,-877,-34166,584,46976,88854,-2099,122486,-5275,56676,1342,361,76,703,43484,65,106,40,188,5001,876,38,117,1928,-1.5544792558268012,-1.5544792558268012,1.130668287673409,3.0977259806319895,-2.1866581536299203,-2.1866581536299203,-4.1833372456233,0.015247537785949422,-3.982026021037796,-3.982026021037796,-5.64933720205258,0.003519848950605811,2.6535054747101854,2.6535054747101854,2.0996316054140336,8.163162093849861
U1456,A,3,H,2,48,740565,9580,30576,440965,-1193,-33836,859,46705,88039,-2039,125706,-5205,62071,1590,397,110,740,48404,68,118,136,78,4734,991,45,197,2078,-1.5841736333420429,-1.5841736333420429,1.1263410157043037,3.0843502389361235,-2.19423152325788,-2.19423152325788,-4.182894421460074,0.015254291259300978,-3.852891969976961,-3.852891969976961,-5.604043622563024,0.0036829411422859334,2.7635621830587533,2.7635621830587533,2.1535005552769055,8.614962828913955
U1456,A,3,H,2,50,690725,9444,27792,393977,-1250,-31613,692,44437,79324,-1594,121371,-4799,58070,978,260,107,661,40301,-48,-87,100,104,4082,940,34,170,1725,-1.5486928365188044,-1.5486928365188044,1.1315115250862875,3.1003392007013253,-2.2256648928659626,-2.2256648928659626,-4.18105647398387,0.015282353626100737,-3.8559478594601586,-3.8559478594601586,-5.6051154713285625,0.00367899570120483,2.7436693148621534,2.7436693148621534,2.14376368475269,8.531487106929731
U1456,A,3,H,2,52,662314,8553,28364,397582,-1813,-22526,813,42830,100611,-1249,110966,-4720,45231,1375,321,123,699,45283,-91,18,95,235,4757,971,23,110,1998,-1.610956693028635,-1.610956693028635,1.1224380012912492,3.072335437722109,-2.2054299920298157,-2.2054299920298157,-4.182239633326528,0.015264282859036703,-3.786667602318092,-3.786667602318092,-5.580815522491344,0.003769490160943755,2.7385009720971327,2.7385009720971327,2.1412339598366836,8.509932067080568
U1456,A,3,H,2,54,712992,8244,25883,317325,-1751,-28978,629,37296,73006,-1597,119826,-5004,58197,988,311,76,599,46778,415,-39,62,197,4323,578,26,124,1434,-1.5094004192651886,-1.5094004192651886,1.1372374904038864,3.1181425574963875,-2.0086484896887367,-2.0086484896887367,-4.193745687882595,0.015089657737327107,-4.167067492603161,-4.167067492603161,-5.71424022749288,0.003298655797799511,2.9505841178615944,2.9505841178615944,2.245041319854775,9.44080564111923
U1456,A,3,H,2,56,665740,10370,33459,448271,-329,-35282,576,48727,80907,-2533,133165,-5923,58195,1345,340,75,664,35488,313,394,112,418,4698,980,25,145,2079,-1.5473162690004068,-1.5473162690004068,1.1317121281140117,3.100961200517395,-2.1073902139470144,-2.1073902139470144,-4.187972138779862,0.015177030600268062,-3.9064359985593624,-3.9064359985593624,-5.6228241122546665,0.0036144191563558326,2.6146659126859895,2.6146659126859895,2.080620983973759,8.009441104876133
U1456,A,3,H,2,58,737451,11382,31329,441768,-1236,-37176,855,49933,77284,-2466,141756,-5288,63285,1189,377,114,755,45269,138,156,67,229,5111,1024,33,128,2000,-1.4786489466443724,-1.4786489466443724,1.1417188096506854,3.132147306191297,-2.2452420042759194,-2.2452420042759194,-4.1799117763916,0.015299857315805182,-3.8869655802079883,-3.8869655802079883,-5.615994891502679,0.003639187299963109,2.6925175385034246,2.6925175385034246,2.118726660500265,8.320535872407092
U1456,A,3,H,2,60,760509,10328,32025,402756,-1676,-19084,881,47273,84223,-1836,138486,-5373,49216,1456,297,85,705,48363,211,65,89,273,4995,826,15,147,2035,-1.5210806544468884,-1.5210806544468884,1.1355353650009077,3.112839602266891,-2.1745528962445455,-2.1745528962445455,-4.184045054793544,0.015236749257441007,-4.047099813452389,-4.047099813452389,-5.672161739540595,0.0034404199397435413,2.7780486379576192,2.7780486379576192,2.1605911735985637,8.676265321636858
U1456,A,3,H,2,62,622317,8580,24769,315973,-1274,-36842,495,33895,57134,-1497,116927,-4398,65206,1157,305,70,483,41304,96,-65,63,292,3880,666,29,148,1411,-1.373833597383058,-1.373833597383058,1.1569932339944073,3.1803562982623412,-2.0421176187503596,-2.0421176187503596,-4.191788707067094,0.01511921682187852,-3.929733119324677,-3.929733119324677,-5.63099554327997,0.003585004523020195,2.9101820983329327,2.9101820983329327,2.2252659295400368,9.255943905557986
U1456,A,3,H,2,64,780086,11568,31923,462223,-796,-26992,941,53320,89826,-2451,142635,-4945,60755,970,406,91,745,50643,193,273,106,392,5212,965,32,155,1913,-1.528068829894099,-1.528068829894099,1.134516999294727,3.109671206733599,-2.3779345302358323,-2.3779345302358323,-4.172153082486362,0.015419025924087627,-4.011938672953659,-4.011938672953659,-5.659829020950574,0.0034831123865470943,2.6830926747055948,2.6830926747055948,2.114113515849584,8.282240435964457
U1456,A,3,H,2,66,743161,9947,29029,396700,-2208,-32445,719,45200,74080,-1607,131492,-4785,62692,1220,298,63,723,50019,337,-69,73,271,4675,702,10,204,1780,-1.5138260886679087,-1.5138260886679087,1.1365925509657355,3.116132192738724,-2.2456110619332676,-2.2456110619332676,-4.179890197140048,0.015300187478837232,-4.164918961794512,-4.164918961794512,-5.713486633454995,0.003301142582036967,2.799815623504132,2.799815623504132,2.171245359705577,8.76919804929785
U1456,A,3,H,2,68,749602,11293,33501,440640,-1148,-19366,688,52951,86484,-2107,139365,-5665,46570,1289,311,81,723,40368,288,24,58,461,5070,794,48,136,1855,-1.5451838928688142,-1.5451838928688142,1.1320228728486703,3.1019249576163035,-2.2350600631303776,-2.2350600631303776,-4.180507126914456,0.015290751248672465,-4.200038775345349,-4.200038775345349,-5.7258048566785025,0.0032607278010049275,2.6501754413999534,2.6501754413999534,2.098001669355412,8.149867499213617
U1456,A,3,H,2,70,695938,9443,31200,440426,-2106,-11918,1113,49612,97808,-1028,124371,-5765,30990,1102,321,97,690,39667,179,61,76,76,4575,1013,11,153,1868,-1.658959013672151,-1.658959013672151,1.1154427680533718,3.0509187295172118,-2.152427586232061,-2.152427586232061,-4.1853387486674345,0.015217050313217803,-3.8913165146865367,-3.8913165146865367,-5.617520975405717,0.0036336378303596407,2.6410278359536665,2.6410278359536665,2.093524233072376,8.113458556955722
U1456,A,3,H,2,72,704285,10304,34110,498411,-1321,-39680,779,48941,77284,-1583,129000,-5951,61823,1738,372,76,719,43565,249,102,102,342,4623,1076,6,175,1851,-1.5580833216272632,-1.5580833216272632,1.130143078047272,3.0960994522993848,-2.1070562183265458,-2.1070562183265458,-4.1879916679113345,0.015176734208936244,-3.817365029249668,-3.817365029249668,-5.591582600077992,0.0037291214842499532,2.666567612792864,2.666567612792864,2.1060250699473286,8.215520177601517
U1456,A,3,H,2,74,743814,10414,37252,412499,-1460,-45754,1305,41121,68670,-2282,139343,-5967,73885,1333,383,99,622,41307,-9,383,67,270,5579,688,40,170,1668,-1.3733678851766467,-1.3733678851766467,1.1570611008279668,3.1805721462982732,-1.930274651377409,-1.930274651377409,-4.198328301840971,0.015020665863452787,-4.090485380966147,-4.090485380966147,-5.687379163873997,0.0033884619457122444,2.8952720636605287,2.8952720636605287,2.2179679835786006,9.188640414448852
U1456,A,3,H,2,76,746798,9203,30827,402512,-1299,-40331,1028,40673,82553,-2316,124411,-5664,63628,1387,327,63,678,55032,296,110,74,178,4420,965,33,123,1712,-1.4860349637874877,-1.4860349637874877,1.1406424676754974,3.1287778582376,-1.971434125252789,-1.971434125252789,-4.195921657180396,0.015056858803054836,-3.7411916592873586,-3.7411916592873586,-5.564864902003532,0.003830097948853028,2.9102302519265764,2.9102302519265764,2.225289499057612,9.256162066261506
U1456,A,3,H,2,78,862918,8966,28011,397700,-1821,-42036,965,38860,85491,-2462,122952,-5029,64206,707,407,86,654,53659,149,98,91,99,4741,965,67,129,1588,-1.4665257982160462,-1.4665257982160462,1.1434854794636584,3.1376856670739306,-2.044744286759466,-2.044744286759466,-4.191635122583522,0.015121539077312753,-3.695592621592445,-3.695592621592445,-5.548871106242345,0.003891848247713753,3.100354225238468,3.100354225238468,2.318348604129434,10.158884106992497
U1456,A,3,H,2,80,885783,7798,26447,377607,-2190,-41024,498,35804,84030,-2328,117964,-4884,73236,1070,291,99,671,56895,392,140,52,172,4788,926,33,141,1722,-1.5241923284482868,-1.5241923284482868,1.1350819101448046,3.1114283900176782,-1.9920950627602343,-1.9920950627602343,-4.194713586953713,0.015075059537551326,-3.65494066334465,-3.65494066334465,-5.534612491359774,0.003947738122255641,3.208412380605116,3.208412380605116,2.3712393314741442,10.710658117744632
U1456,A,3,H,2,82,854231,8024,23880,306126,-3135,-17133,1312,34064,87933,-1377,121483,-4294,48458,1080,253,60,612,54433,277,-94,92,253,4630,709,33,160,1276,-1.4458040574914892,-1.4458040574914892,1.1465051961673483,3.147174909094253,-2.0710224086945344,-2.0710224086945344,-4.190098608729228,0.015144791390779537,-3.8721408606011334,-3.8721408606011334,-5.610795142788786,0.0036581594418845795,3.2219605408644125,3.2219605408644125,2.3778706870425,10.781920321454825
U1456,A,3,H,2,84,875286,8705,25309,392945,-2637,-41051,633,38284,87488,-2186,116859,-4619,72426,949,271,65,752,65083,174,82,31,204,4730,991,53,104,1732,-1.4811344811135077,-1.4811344811135077,1.141356600217906,3.131013018329423,-2.1148538228851916,-2.1148538228851916,-4.187535732458098,0.015183655397814239,-3.6540727989858093,-3.6540727989858093,-5.534308089205576,0.0039489400051628595,3.1295186357606526,3.1295186357606526,2.332623573749859,10.304941873857569
U1456,A,3,H,2,86,887481,7487,26370,364129,-2881,-25428,1048,37521,97339,-1480,111604,-4903,54524,449,277,100,690,63612,141,-152,71,216,5025,895,31,161,1689,-1.611732592986331,-1.611732592986331,1.122324931733349,3.0719880697511863,-2.035053513565783,-2.035053513565783,-4.1922017539169065,0.015112973166548454,-3.7358323369421607,-3.7358323369421607,-5.5629851275315145,0.0038373044403699603,3.1634863364348234,3.1634863364348234,2.3492495876660544,10.477704175449391
U1456,A,3,H,2,88,916375,7082,25350,338794,-2680,-37769,529,32875,91051,-2314,103121,-4414,64896,851,272,36,649,63110,214,-124,97,313,5414,818,6,114,1308,-1.5351561368082167,-1.5351561368082167,1.133484187459215,3.1064611594794784,-2.007931182663384,-2.007931182663384,-4.193787629699631,0.015089024862935204,-3.6936054328773187,-3.6936054328773187,-5.548174102707724,0.003894561825275337,3.327713179045822,3.327713179045822,2.4296329435150277,11.354713493772064
U1456,A,3,H,2,90,972111,6479,25226,342764,-2427,-34326,803,32022,101158,-2491,108795,-4555,66684,375,330,74,701,72735,-41,-210,116,100,5014,894,70,132,1527,-1.5978569891120427,-1.5978569891120427,1.1243469815866858,3.078206067208883,-1.9501976358679411,-1.9501976358679411,-4.197163380627643,0.015038173951547116,-3.5784726703884857,-3.5784726703884857,-5.5077914547012465,0.004055053269723194,3.4130468288913987,3.4130468288913987,2.4714008118633,11.839019480306797
U1456,A,3,H,2,92,834020,7044,23090,278654,-2834,-25357,220,30281,87641,-1376,116868,-3390,65212,964,258,77,590,58753,19,-104,46,81,4525,601,28,141,1185,-1.458344262489047,-1.458344262489047,1.1446777499599,3.1414288681319382,-2.189690531730648,-2.189690531730648,-4.1831599387756215,0.015250241518497175,-3.9196807975699364,-3.9196807975699364,-5.627469706130801,0.0035976669749012186,3.3157369297635526,3.3157369297635526,2.4237709839687858,11.288347330537016
U1456,A,3,H,2,94,913189,6003,25797,376579,-2928,-27771,1056,34279,107628,-2641,98593,-4916,59601,569,319,82,781,69873,216,-38,137,238,5080,928,54,113,1596,-1.7422735775057876,-1.7422735775057876,1.1033015882454946,3.0141009346461916,-1.9420377300717053,-1.9420377300717053,-4.197640500276323,0.01503100065467108,-3.60925646797143,-3.60925646797143,-5.518588826667504,0.0040115048784003906,3.282409947253503,3.282409947253503,2.4074585794197723,11.105700992748726
U1456,A,3,H,2,96,1011399,4722,22557,338831,-4633,-30859,1044,29713,111945,-1944,89653,-4209,60089,939,265,68,660,77158,159,-206,62,12,5105,862,7,161,1535,-1.839352221815774,-1.839352221815774,1.0891546105523022,2.971760715180152,-1.9543595706906616,-1.9543595706906616,-4.196920027220136,0.015041833987743985,-3.5400846687975394,-3.5400846687975394,-5.494326919303951,0.004110021911167281,3.527505139437803,3.527505139437803,2.5274241936701167,12.52121234523055
