Site,Hole,Core,Type,Section,Interval,Depth CSF,TotalCPS,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Zn,Br,Rb,Sr,Y,Zr,Mo,Ag,Ba,Al/Ca,ln(Al/Ca),ln(Al/Ca) predicted,K/Ca,ln(K/Ca),ln(K/Ca) predicted,Ti/Ca,ln(Ti/Ca),ln(Ti/Ca) predicted,Mn/Ca,ln(Mn/Ca),ln(Mn/Ca) predicted,Fe/Ca,ln(Fe/Ca),ln(Fe/Ca) predicted,Sr/Ca,ln(Sr/Ca),ln(Sr/Ca) predicted,Zr/Ca,ln(Zr/Ca),ln(Zr/Ca) predicted,Ba/Ca,ln(Ba/Ca),ln(Ba/Ca) predicted
U1523,B,5,F,3,76,59.89,141131,141,3526,120740,226,3996,51305,-4372,34143,27275,11871,787,2070,132944,4436,339,1015,2027,5328,6540,1076,6654,268,504183,4770,0.129275894,-2.045806448,1.292436776,1.251805683,0.224587055,0.593755986,0.435233731,-0.831872081,-1.455866565,0.075893676,-2.578421924,-3.524996353,4.874207149,1.583957455,0.957128876,0.239780018,-1.428033366,-4.451921473,0.24395967,-1.410752354,-6.581631416,0.174885426,-1.743624227,-1.028681774
U1523,B,5,F,3,78,59.91,137780,134,3266,115356,284,3716,48218,-3797,34242,28692,11859,640,2120,127563,4422,282,891,1865,4992,6833,1144,6857,199,213513,1588,0.113829639,-2.173052344,1.21697996,1.19343371,0.176834623,0.552240021,0.413320786,-0.883531265,-1.500060997,0.073888192,-2.60520225,-3.552006989,4.44594312,1.491992022,0.874286413,0.238150007,-1.434854522,-4.456720157,0.238986477,-1.43134831,-6.593797447,0.055346438,-2.894142975,-1.532724038
U1523,B,5,F,3,80,59.93,138129,106,3588,119166,269,3699,45111,-3610,34501,27763,11946,751,1887,129854,4314,295,960,1867,5088,6484,1222,6781,96,504489,4355,0.129236754,-2.046109255,1.292257212,1.242697115,0.21728411,0.587406805,0.430284912,-0.843307705,-1.465649741,0.067968159,-2.688715933,-3.63623889,4.677232288,1.542706543,0.919970054,0.233548248,-1.454366595,-4.4704469,0.244245939,-1.409579615,-6.580938679,0.156863451,-1.852379589,-1.076327498
U1523,B,5,F,3,82,59.95,135388,93,3964,131764,317,3233,38315,-3064,32861,27565,11298,594,1931,122661,4421,362,853,2049,4873,6560,1110,6784,162,214789,1621,0.143805551,-1.939293236,1.355599111,1.192127698,0.175739692,0.551288088,0.409867586,-0.891921133,-1.507238529,0.070052603,-2.658508849,-3.605772025,4.449882097,1.492877601,0.875084143,0.237982949,-1.435556249,-4.457213821,0.246109196,-1.401979954,-6.576449559,0.058806457,-2.833503609,-1.506157931
U1523,B,5,F,3,84,59.97,138382,140,3862,125065,301,3858,42866,-3746,33808,33589,11872,499,2196,126111,4480,270,804,1887,4804,6905,1070,7661,-71,505831,4247,0.114978118,-2.163013448,1.222933025,1.006519992,0.006498828,0.404150081,0.353449046,-1.040015946,-1.633933642,0.065378547,-2.727561109,-3.675418134,3.754532734,1.322963839,0.722025826,0.205573253,-1.581952846,-4.560203827,0.228080622,-1.478056109,-6.621387744,0.126440204,-2.067985781,-1.170784571
U1523,B,5,F,3,86,59.99,142898,177,4333,139358,430,3655,41718,-4087,34949,31815,11963,959,2320,132335,4434,290,801,2131,4846,6343,1123,6822,218,216943,1450,0.136193619,-1.993677734,1.323349104,1.098506994,0.093951979,0.480181851,0.376017602,-0.978119323,-1.580981081,0.072921578,-2.618370691,-3.565288679,4.159515952,1.42539871,0.814299158,0.199371366,-1.612586034,-4.581754275,0.214427157,-1.539785193,-6.657851113,0.045575986,-3.08837432,-1.61781679
U1523,B,5,F,3,88,60.01,137882,196,3410,114583,234,3951,52649,-4571,31758,33307,11136,516,2103,118373,4559,258,837,2075,4746,7365,930,6655,41,212341,1487,0.102380881,-2.279055294,1.154120211,0.95349326,-0.047622923,0.357096631,0.334344132,-1.095584482,-1.681472524,0.063139881,-2.762402688,-3.710559352,3.553997658,1.268073071,0.672580222,0.221124689,-1.509028535,-4.508901575,0.199807848,-1.610399133,-6.699562768,0.04464527,-3.109006918,-1.626855931
U1523,B,5,F,3,90,60.03,135268,86,3694,120992,314,4768,45683,-4083,31251,42191,11010,555,1502,109778,4431,257,782,1715,4341,8693,1332,9876,280,214382,1397,0.087554218,-2.435497046,1.061350251,0.740702994,-0.300155552,0.137544763,0.260956128,-1.343402977,-1.893481247,0.035600009,-3.335409375,-4.288493895,2.601929321,0.956253217,0.391692897,0.206039203,-1.579688824,-4.558611088,0.234078358,-1.452099357,-6.60605509,0.033111327,-3.407879848,-1.757792161
U1523,B,5,F,3,92,60.05,141737,184,4802,150829,455,3478,34318,-2794,35477,30211,12168,747,1895,129877,4321,376,893,1965,4869,6470,982,6349,-4,221715,1654,0.158948727,-1.839173599,1.414970056,1.174307371,0.160678503,0.53819389,0.402767204,-0.909396542,-1.522188741,0.062725497,-2.768987258,-3.717200548,4.298997054,1.458381752,0.844010282,0.214160405,-1.541029988,-4.531414597,0.210155241,-1.559908776,-6.669738114,0.05474827,-2.9050095,-1.537484662
U1523,B,5,F,3,94,60.07,140673,168,4837,150789,360,3786,33970,-2792,35321,31799,11826,608,2221,125640,4399,257,896,1984,4755,6582,960,6664,226,214613,1669,0.152111702,-1.883140149,1.388897892,1.1107582,0.105042845,0.48982425,0.371898487,-0.989134345,-1.590404432,0.069844964,-2.661477298,-3.608766003,3.951067644,1.373985832,0.767986437,0.206987641,-1.575096192,-4.555380171,0.209566339,-1.562714938,-6.671395714,0.052485927,-2.947210198,-1.555972788
U1523,B,5,F,3,96,60.09,139233,124,3600,122961,286,4244,46262,-4131,33643,29741,12173,776,1957,130175,4409,225,884,1988,4939,6370,1255,7022,519,506865,4547,0.121045022,-2.11159272,1.253425517,1.131199354,0.123278445,0.50567828,0.409300293,-0.893306181,-1.508423438,0.065801419,-2.721113877,-3.668915456,4.376954373,1.476353134,0.860198903,0.214182442,-1.540927096,-4.531342212,0.23610504,-1.443478487,-6.600962743,0.152886588,-1.87805889,-1.0875776
U1523,B,5,F,3,98,60.11,135109,121,2743,95763,135,4605,58320,-4099,30353,28590,11006,551,1944,122164,4369,309,850,1776,4800,7232,1002,7398,333,217474,1558,0.095942637,-2.344004794,1.115605157,1.061664918,0.059838353,0.450523464,0.384959776,-0.954616428,-1.560874354,0.067995803,-2.6883093,-3.63582876,4.272962574,1.452307398,0.838538504,0.252955579,-1.374541383,-4.414289863,0.258761805,-1.351847313,-6.546836208,0.054494579,-2.909654059,-1.539519443
U1523,B,5,F,3,100,60.13,137064,158,3101,110262,291,4217,52786,-4139,32996,28173,11712,667,2140,124168,4378,291,929,1977,5099,6647,1175,6737,16,225321,2377,0.110069925,-2.206639432,1.197062817,1.171192276,0.15802227,0.535884561,0.415717176,-0.877750115,-1.495115224,0.075959252,-2.577558243,-3.524125244,4.407340361,1.483271415,0.866430891,0.235935115,-1.444198447,-4.463293608,0.239129663,-1.430749351,-6.593443641,0.084371561,-2.472524884,-1.348013152
U1523,B,5,F,3,102,60.15,138608,101,3447,118596,354,4060,47675,-4582,33723,28977,11611,569,2110,127554,4547,316,865,2005,5042,6748,1230,7411,49,215890,1408,0.118956414,-2.128998124,1.243104112,1.163785071,0.151677685,0.53036858,0.400697105,-0.914549487,-1.526597086,0.072816372,-2.619814464,-3.566744869,4.401904959,1.482037392,0.865319283,0.232874349,-1.457256247,-4.47247977,0.255754564,-1.363537029,-6.553741323,0.048590261,-3.024332154,-1.589759917
U1523,B,5,F,3,104,60.17,145170,163,5326,164324,464,3567,34701,-3867,37662,30043,12678,524,2161,129511,4599,315,907,1944,4951,6635,1047,6860,429,216450,1424,0.177279233,-1.730029201,1.479692684,1.253603169,0.22602194,0.595003474,0.42199514,-0.862761481,-1.482292447,0.071930233,-2.632058611,-3.579094315,4.310854442,1.461136131,0.846491427,0.220850115,-1.510271021,-4.509775663,0.22833938,-1.476922247,-6.620717971,0.047398728,-3.049159876,-1.600636942
U1523,B,5,F,3,106,60.19,143383,151,4418,142555,283,3978,41981,-4544,35696,31931,12759,747,2213,126650,4533,328,868,1948,4774,7302,1202,7769,148,216879,1634,0.138360841,-1.97789022,1.3327111,1.117910495,0.111461313,0.495404465,0.399580345,-0.91734042,-1.528984729,0.06930569,-2.669228264,-3.616583627,3.966364974,1.377850052,0.771467327,0.228680593,-1.475429042,-4.485264331,0.243305878,-1.413435869,-6.583216568,0.051172841,-2.972546328,-1.567072546
U1523,B,5,F,3,108,60.21,142793,176,4967,148048,389,4399,39228,-3917,36017,37180,12258,341,1956,121264,4466,316,775,1859,4840,7789,1225,7905,165,222263,1528,0.13359333,-2.012954946,1.311917717,0.968719742,-0.031779933,0.370870526,0.329693384,-1.109592197,-1.693456125,0.05260893,-2.944869411,-3.894595288,3.261538462,1.182199005,0.595224864,0.209494352,-1.5630585,-4.546911655,0.212614309,-1.548275512,-6.662866345,0.041097364,-3.191811292,-1.663132527
U1523,B,7,F,1,8,65.58,121407,138,5326,113403,329,1320,24096,-1163,39658,23402,13884,646,1339,111863,4196,789,848,1153,5646,9475,1449,12948,96,208974,2050,0.227587386,-1.480221001,1.627828946,1.694641484,0.527471204,0.857083465,0.593282625,-0.522084391,-1.190843196,0.057217332,-2.860898422,-3.809902149,4.780061533,1.564453419,0.93955964,0.404879925,-0.904164738,-4.083379893,0.553286044,-0.591880153,-6.097923606,0.08759935,-2.434981696,-1.331565481
U1523,B,7,F,1,10,65.6,126205,116,5957,122173,351,1439,26302,-2408,41995,28254,13705,628,1773,113968,4289,411,832,1085,6328,10143,1628,14579,-15,212300,2194,0.210837404,-1.556668042,1.582495851,1.486338218,0.396315523,0.743056716,0.485064062,-0.723474311,-1.363132273,0.062752177,-2.768562013,-3.716771647,4.033694344,1.394682667,0.786630146,0.358993417,-1.024451228,-4.168001439,0.515997735,-0.661652903,-6.13913837,0.077652722,-2.555508679,-1.384368352
U1523,B,7,F,1,12,65.62,135648,183,6171,130386,448,1422,29377,-2921,45235,33119,14774,724,2129,125694,4437,323,821,1154,6228,10481,1290,14024,289,209778,2188,0.18632809,-1.680246236,1.509213982,1.365832302,0.311763988,0.669547611,0.446088348,-0.807238257,-1.434792329,0.064283342,-2.74445475,-3.692457061,3.795223286,1.333743246,0.731735916,0.316464869,-1.150543042,-4.25670703,0.423442737,-0.859336988,-6.255910359,0.066064797,-2.717119251,-1.455169944
U1523,B,7,F,1,14,65.64,130140,153,5680,119821,441,1269,29211,-2897,43485,29447,14444,474,1707,123106,4215,238,754,1097,6045,9918,1254,13081,175,211787,2238,0.192888919,-1.645640805,1.529735003,1.476720888,0.389824014,0.737412998,0.490508371,-0.712312934,-1.353583715,0.057968554,-2.847854594,-3.796746143,4.180595646,1.430453736,0.818852725,0.336808503,-1.088240749,-4.212877367,0.444221822,-0.811431242,-6.227612434,0.076000951,-2.577009427,-1.39378783
U1523,B,7,F,1,16,65.66,138692,166,6538,137022,372,1299,30991,-3123,47479,33064,15479,910,2064,129089,4210,326,796,1221,6645,10213,1685,14399,240,500280,6594,0.197737721,-1.620813769,1.544457435,1.435972659,0.361842431,0.713085809,0.468152674,-0.758960811,-1.393490973,0.062424389,-2.77379923,-3.722053903,3.904216066,1.362057012,0.757240956,0.308885797,-1.174783659,-4.273760304,0.435488749,-0.831286317,-6.239340828,0.199431406,-1.612284933,-0.971142029
U1523,B,7,F,1,18,65.68,132795,113,6189,129168,371,1112,26717,-2258,44401,40108,14142,652,2079,119776,4368,335,756,1216,6473,10292,1463,12504,327,214692,2121,0.154308367,-1.868802293,1.39740024,1.107036003,0.101686176,0.486905961,0.352597985,-1.042426722,-1.635996061,0.051835045,-2.959688807,-3.909542131,2.98633689,1.094047516,0.515818002,0.256607161,-1.360208921,-4.404206976,0.311758253,-1.165527223,-6.43677693,0.052882218,-2.93968814,-1.552677374
U1523,B,7,F,1,20,65.7,111935,193,4855,101071,263,748,21679,-1200,35905,23775,11634,502,1584,98627,4132,354,795,931,5797,11131,1273,13416,90,210700,2215,0.204206099,-1.588625507,1.563545075,1.51019979,0.412241953,0.756903154,0.489337539,-0.714702763,-1.355628214,0.066624606,-2.708681315,-3.656375974,4.148349106,1.422710449,0.811877573,0.468180862,-0.7589006,-3.981186572,0.564290221,-0.572186584,-6.086290615,0.093165089,-2.373382205,-1.304578744
U1523,B,7,F,1,22,65.72,129910,180,6092,125234,367,825,25050,-2162,43687,29745,14540,643,1740,123499,4379,291,902,1078,6116,9673,1309,12564,106,502040,5811,0.204807531,-1.585684616,1.565289023,1.468717432,0.384389524,0.732688252,0.488821651,-0.715757579,-1.356530608,0.058497226,-2.838775937,-3.78758941,4.151924693,1.423572008,0.812653665,0.325197512,-1.123322551,-4.237557415,0.422390318,-0.861825469,-6.257380305,0.195360565,-1.632908378,-0.98017716
U1523,B,7,F,1,24,65.74,126467,200,5924,118144,414,811,23394,-2331,42349,32340,14038,741,1680,120611,4214,225,731,1129,5873,9201,1480,13519,-101,211849,1964,0.183178726,-1.697292958,1.499105276,1.309492888,0.269639954,0.632924976,0.434075448,-0.834536916,-1.458146332,0.051948052,-2.957511061,-3.907345656,3.729468151,1.316265637,0.715992085,0.284508349,-1.25699268,-4.331594351,0.418027211,-0.872208751,-6.263513709,0.060729746,-2.801321644,-1.492059012
U1523,B,7,F,1,26,65.76,118790,179,5254,103863,277,437,21349,-1708,40647,23012,13081,577,1446,118927,4286,297,874,1191,6418,9891,1230,12718,211,500974,5220,0.228315661,-1.477026128,1.629723506,1.766339301,0.568909214,0.89310967,0.568442552,-0.564855023,-1.227433472,0.062836781,-2.767214695,-3.715412742,5.16804276,1.64249404,1.009858632,0.429819225,-0.844390566,-4.041328763,0.552668173,-0.592997506,-6.098583627,0.226838171,-1.483518417,-0.914729419
U1523,B,7,F,1,28,65.78,120744,164,5500,108363,263,512,21229,-1910,40604,32401,13352,955,1785,118983,4335,251,830,1005,6176,11337,1552,12817,56,211329,1958,0.169747847,-1.773441194,1.453949372,1.253171198,0.225677297,0.594703842,0.412086047,-0.8865231,-1.502620512,0.055090892,-2.898770871,-3.848100301,3.672201475,1.300791339,0.702052838,0.349896608,-1.050117573,-4.186057713,0.395574211,-0.927416872,-6.296125146,0.060430234,-2.806265742,-1.494225022
U1523,B,7,F,1,30,65.8,139032,188,7139,137584,493,703,26125,-3062,47887,34087,15577,707,1661,139387,4371,280,800,1224,6243,9990,1538,12471,218,503029,5178,0.209434682,-1.563343369,1.578537382,1.404846422,0.339927989,0.694033394,0.456977733,-0.783120613,-1.414159684,0.048728254,-3.021496249,-3.971881117,4.089154223,1.408338157,0.798931012,0.293073606,-1.227331487,-4.310727701,0.365857952,-1.005510131,-6.342254834,0.151905418,-1.884497199,-1.090398223
U1523,B,7,F,1,32,65.82,121324,151,4833,111126,303,781,21242,-15,39066,26315,13228,818,1554,118862,4236,277,826,1143,5360,7907,1350,10055,-779,210815,1645,0.18365951,-1.694671726,1.500659667,1.484552537,0.395113405,0.742011594,0.50267908,-0.687803324,-1.332615743,0.059053772,-2.829306867,-3.778038906,4.516891507,1.507824038,0.888547893,0.300475014,-1.202390676,-4.29318184,0.382101463,-0.962069096,-6.316594215,0.062511875,-2.772398735,-1.479387886
U1523,B,7,F,1,38,65.88,97403,73,3587,87922,197,341,16530,-197,28594,22392,8523,396,1485,72401,4280,290,681,827,5485,9854,1201,12293,315,211033,1908,0.16019114,-1.831387554,1.419587181,1.276973919,0.244493153,0.611062348,0.38062701,-0.965935361,-1.570557701,0.066318328,-2.71328898,-3.661023265,3.233342265,1.173516359,0.587403536,0.440067881,-0.820826288,-4.024751294,0.548990711,-0.599673758,-6.102527289,0.085209003,-2.462648179,-1.343686167
U1523,B,7,F,1,40,65.9,92082,98,3140,82029,241,371,16613,79,26855,20770,8267,244,667,64106,4143,253,636,657,5315,10324,1179,11639,-6,214392,2072,0.151179586,-1.889286838,1.385252905,1.292970631,0.256942385,0.62188571,0.398025999,-0.921237952,-1.532319068,0.032113625,-3.438474871,-4.392445755,3.086470871,1.127028325,0.545527116,0.497063072,-0.699038356,-3.939073483,0.560375542,-0.57914811,-6.090402789,0.099759268,-2.304995313,-1.274618447
U1523,B,7,F,1,42,65.92,114560,142,4142,99978,258,791,21904,-2284,32745,54902,10531,666,1624,92671,4265,197,621,785,4743,9861,1112,12079,-25,212242,1677,0.075443518,-2.584371015,0.973067988,0.59642636,-0.516799499,-0.050805484,0.191814506,-1.651226489,-2.156824262,0.029579979,-3.520657536,-4.475335191,1.687934866,0.523505809,0.001874033,0.179610943,-1.716962194,-4.655182904,0.2200102,-1.51408137,-6.642667865,0.030545335,-3.488543295,-1.793130817
U1523,B,7,F,1,46,65.96,117553,135,5074,113756,258,533,22062,-1457,38291,28524,11481,988,1305,102309,4275,188,695,1008,5461,9756,1366,13370,365,501865,5968,0.17788529,-1.726616377,1.481716488,1.342413406,0.294469043,0.654511386,0.402503155,-0.910052343,-1.522749779,0.045750947,-3.084542797,-4.035469865,3.586769037,1.277251807,0.680848428,0.342027766,-1.072863358,-4.202059372,0.468728089,-0.757732447,-6.195892556,0.209227317,-1.564333975,-0.950134715
U1523,B,7,F,1,48,65.98,114304,118,4787,109251,248,696,21262,-2256,35826,25657,11348,579,1184,103436,4369,222,692,1084,5745,9931,1251,12261,244,210574,2160,0.186576763,-1.678912528,1.510004871,1.396344078,0.333857448,0.688755665,0.442296449,-0.815774922,-1.442095446,0.04614725,-3.075917902,-4.026770796,4.03149238,1.394136625,0.786138272,0.387067857,-0.949155261,-4.115030726,0.47788128,-0.738392946,-6.184468713,0.084187551,-2.474708217,-1.34896967
U1523,B,7,F,1,50,66,116916,124,4929,115246,285,584,21182,-1696,37290,28034,11975,713,1421,104498,4388,173,616,1059,5866,9842,1194,13390,67,209112,2157,0.175822216,-1.738281932,1.474798815,1.330170507,0.285307135,0.646546023,0.427159877,-0.850596916,-1.471885662,0.05068845,-2.98205721,-3.932102902,3.727545124,1.315749873,0.715527486,0.351073696,-1.046759117,-4.183695039,0.477634301,-0.7389099,-6.184774078,0.076942284,-2.564699692,-1.388394935
U1523,B,7,F,1,52,66.02,100102,74,3205,80601,157,537,14852,99,28623,19519,9751,304,1041,103281,4275,216,700,1022,5134,8545,1455,11550,-77,212051,1819,0.164198986,-1.80667626,1.434240978,1.466417337,0.38282224,0.731325656,0.499564527,-0.694018506,-1.337932832,0.05333265,-2.931206561,-3.880814937,5.291305907,1.666065079,1.031091423,0.437778575,-0.826042034,-4.028420571,0.591731134,-0.524702913,-6.058242011,0.09319125,-2.373101451,-1.304455746
U1523,B,7,F,1,54,66.04,141715,179,6554,139138,514,1171,23445,-2040,49226,28004,16051,639,1978,160613,4416,229,932,1286,6096,8200,1594,10313,-12,495804,4682,0.234037995,-1.452271807,1.644402819,1.757820311,0.564074582,0.888906442,0.573168119,-0.556576204,-1.220350943,0.070632767,-2.650261124,-3.59745337,5.735359234,1.746650388,1.103682669,0.292815312,-1.228213203,-4.311347988,0.368268819,-0.998942122,-6.338375111,0.167190401,-1.788621988,-1.048395293
U1523,B,7,F,1,60,66.1,108626,51,4648,100259,296,695,15242,-1122,38200,17796,10588,538,1301,108488,4080,178,644,918,5689,7912,1291,10319,-48,209886,1785,0.261182288,-1.342536693,1.709475741,2.146549786,0.763861803,1.062601451,0.594965161,-0.519252429,-1.188420453,0.073106316,-2.615840513,-3.562736742,6.096201394,1.807665855,1.158645402,0.444594291,-0.810593119,-4.017552259,0.579849404,-0.544986857,-6.070223736,0.100303439,-2.299555298,-1.272235176
U1523,B,7,F,1,72,66.22,151631,154,5932,153493,377,1279,31449,-3622,42687,33041,13779,1214,2274,177418,4383,151,952,1738,5035,6654,1304,7124,45,504660,4112,0.179534518,-1.71738779,1.48718904,1.291940317,0.25614521,0.621192645,0.41702733,-0.874603521,-1.492423312,0.068823583,-2.676208819,-3.623624215,5.36963167,1.680759316,1.044327992,0.201386157,-1.602531037,-4.574680584,0.215610908,-1.534279849,-6.654599107,0.124451439,-2.083839686,-1.177730167
U1523,B,7,F,1,74,66.24,148481,190,5843,155001,494,1279,30567,-3742,41307,33863,13504,675,1926,163016,4476,158,813,1715,5198,7212,1154,8460,84,504651,3922,0.172548209,-1.757078609,1.463652385,1.21982695,0.198709004,0.571257608,0.398783333,-0.919337035,-1.530692833,0.056876237,-2.86687766,-3.815932807,4.813985766,1.571525383,0.945930065,0.212975814,-1.546576668,-4.535316686,0.249830198,-1.386973799,-6.567585423,0.115819626,-2.155721245,-1.209221477
U1523,B,7,F,1,76,66.26,154985,230,6398,171524,470,1604,28805,-3799,42960,32713,13381,1029,2238,177558,4324,333,980,1890,4999,5935,1171,6951,253,500766,3691,0.195579739,-1.631787111,1.537950243,1.313239385,0.272496898,0.635408803,0.409042277,-0.893936762,-1.5089629,0.068413169,-2.682189943,-3.629656776,5.427750436,1.691524764,1.054025507,0.181426344,-1.706905524,-4.648108036,0.212484333,-1.548887018,-6.663227562,0.112829762,-2.181875128,-1.220679494
U1523,B,7,F,1,78,66.28,150817,175,6574,167831,552,2916,29681,-4092,42508,27339,13586,710,1989,163779,4491,613,999,2027,5097,5963,1182,7377,47,207386,1281,0.240462343,-1.425191779,1.660461275,1.554848385,0.441378039,0.782234067,0.496945755,-0.699274403,-1.342429252,0.07275321,-2.620682254,-3.567620122,5.990672665,1.790203704,1.142915496,0.218113318,-1.522740544,-4.518547973,0.269834303,-1.309947202,-6.522085812,0.04685614,-3.060673231,-1.605680943
U1523,B,7,F,1,80,66.3,145751,208,6214,164114,391,2445,30143,-3627,41697,25500,14056,780,1680,146981,4501,583,822,2108,5043,6223,1261,6942,180,209832,1465,0.243686275,-1.411873641,1.668358931,1.635176471,0.491750732,0.826028086,0.551215686,-0.595629101,-1.253760696,0.065882353,-2.719884659,-3.667675667,5.763960784,1.751624875,1.108163687,0.244039216,-1.410426347,-4.439534935,0.272235294,-1.301088535,-6.516852997,0.05745098,-2.85682321,-1.516374248
U1523,B,7,F,1,82,66.32,144598,176,6762,171813,473,2043,26633,-3569,42178,24217,13939,969,1754,141324,4467,348,890,2020,5197,6198,1238,7266,329,499689,3892,0.279225338,-1.275736162,1.749088456,1.741669075,0.554843892,0.88088128,0.575587397,-0.552364199,-1.216747572,0.072428459,-2.625155972,-3.572132313,5.835735227,1.764000261,1.119311435,0.255935913,-1.362828207,-4.406049643,0.300037164,-1.203848932,-6.459413564,0.160713548,-1.828131702,-1.065704498
U1523,B,7,F,1,84,66.34,144264,188,6819,174406,391,1828,24660,-3772,42407,25611,14146,746,1727,137862,4417,307,839,1891,5190,6515,1178,7815,-33,211280,1414,0.266252782,-1.323309113,1.720877696,1.655811956,0.504291496,0.836931027,0.552340791,-0.593590048,-1.252016286,0.067431963,-2.696636148,-3.644227218,5.382921401,1.683231238,1.046554699,0.254382882,-1.368914736,-4.410331517,0.305142322,-1.186976983,-6.449447304,0.055210652,-2.896599379,-1.533800188
U1523,B,7,F,1,86,66.36,146693,143,6843,180403,441,1903,26534,-3457,43475,23907,14873,929,2176,139641,4299,213,931,1894,5434,6375,1111,7535,171,207189,1645,0.286234157,-1.250945071,1.763789573,1.81850504,0.598014757,0.91841403,0.622119045,-0.474623814,-1.150240673,0.091019367,-2.396682974,-3.341694448,5.84100891,1.76490354,1.120125109,0.266658301,-1.321787212,-4.377177304,0.315179654,-1.154612471,-6.430329587,0.068808299,-2.676430919,-1.437344386
U1523,B,7,F,1,88,66.38,143528,214,6172,163972,428,2261,31341,-3916,41681,23183,14398,863,2040,136492,4405,304,927,1874,5407,6263,1228,6995,205,207055,1674,0.266229565,-1.323396317,1.720825984,1.797912263,0.586626138,0.908512764,0.621058534,-0.476329943,-1.151700267,0.087995514,-2.430469444,-3.375771481,5.887590044,1.772846753,1.127280355,0.270154855,-1.308759948,-4.368012623,0.301729716,-1.198223643,-6.456090706,0.072208084,-2.628203279,-1.416215857
U1523,B,7,F,1,90,66.4,146036,257,7570,187508,425,1883,23199,-3523,43755,24196,14646,865,2196,137268,4533,271,918,1787,5343,6465,1262,7128,177,208624,1330,0.31286163,-1.161994263,1.816537402,1.808356753,0.592418562,0.913548698,0.605306662,-0.50202007,-1.17367817,0.090758803,-2.399549807,-3.344585935,5.673169119,1.735747889,1.093861698,0.267192924,-1.319784318,-4.375768268,0.294594148,-1.22215664,-6.470227927,0.054967763,-2.901008388,-1.535731775
U1523,B,7,F,1,92,66.42,142136,196,6166,159411,406,2226,29281,-3177,41702,24773,14454,630,1810,139374,4344,231,883,1919,5466,6413,1147,7873,77,210654,1378,0.248900012,-1.390704021,1.680912516,1.683364954,0.520794739,0.851278946,0.583457797,-0.538783158,-1.205128991,0.073063416,-2.616427505,-3.563328782,5.626044484,1.727406617,1.08634788,0.258870545,-1.35142717,-4.398029014,0.317805676,-1.146315166,-6.425428369,0.055625076,-2.889121178,-1.530523988
U1523,B,7,F,1,94,66.44,138502,158,6247,153814,400,1828,26313,-3626,40858,24946,13862,718,1993,136818,4415,236,1370,1654,5632,6710,1189,8830,81,205228,1351,0.250420909,-1.38461214,1.684525001,1.637857773,0.493389152,0.827452529,0.555680269,-0.587562205,-1.246859467,0.079892568,-2.527072447,-3.473205271,5.484566664,1.701938087,1.063405829,0.268980999,-1.313114538,-4.371076077,0.353964563,-1.038558474,-6.361776491,0.054156979,-2.91586843,-1.542241959
U1523,B,7,F,1,96,66.46,137040,168,6156,157121,460,1911,23831,-2226,40523,23749,14485,872,2026,132189,4357,321,978,1715,5286,6669,1168,7750,482,209480,1578,0.259210914,-1.350113208,1.704982867,1.706303423,0.53432929,0.863045885,0.609920418,-0.494426793,-1.167182122,0.085308855,-2.461477019,-3.407045721,5.566086993,1.716692292,1.076696417,0.280811824,-1.270070501,-4.340794597,0.32632953,-1.119847581,-6.409793966,0.066444903,-2.711382202,-1.452656543
U1523,B,7,F,1,98,66.48,139885,196,6849,164970,385,2005,23628,-2616,42739,25724,14376,823,2125,134317,4327,330,915,1756,5168,6644,1257,7572,214,498672,4037,0.266249417,-1.323321752,1.720870201,1.661444565,0.507687444,0.839883464,0.558855543,-0.581864259,-1.241984873,0.082607682,-2.493652606,-3.439498018,5.221466335,1.65277827,1.019122665,0.258280205,-1.353710217,-4.399635137,0.294355466,-1.222967175,-6.47070671,0.156935158,-1.851922566,-1.076127276
U1523,B,7,F,1,100,66.5,141681,231,6961,147917,471,2288,28323,-3294,47712,25962,15955,689,2295,142523,4486,212,897,1451,6246,7913,1330,10094,-188,210033,1578,0.268122641,-1.316310788,1.725027703,1.837762884,0.608549008,0.927572508,0.614552038,-0.486861671,-1.160710159,0.088398428,-2.425901087,-3.371163836,5.489677221,1.70286946,1.064244809,0.304791619,-1.188126954,-4.283147312,0.388799014,-0.944692743,-6.306330003,0.060781142,-2.800475708,-1.491688408
U1523,B,7,F,1,102,66.52,139879,144,5488,150268,491,2641,30436,-2830,39696,25124,13737,408,1923,137520,4419,276,822,1867,5044,6530,1296,7629,-67,208551,1417,0.218436555,-1.521259674,1.603493013,1.580003184,0.457426862,0.796186914,0.546768031,-0.603730642,-1.260691564,0.07654036,-2.569937098,-3.516438557,5.473650693,1.699945796,1.061611173,0.259910842,-1.347416621,-4.395207593,0.303653877,-1.191866789,-6.452335713,0.056400255,-2.875281604,-1.524460871
U1523,B,7,F,1,104,66.54,144711,193,6608,168266,398,2274,27350,-3751,43216,30675,14970,614,2423,135317,4388,294,919,1615,5156,7618,1390,9506,120,210267,1408,0.215419723,-1.535166954,1.595245996,1.408834556,0.342762806,0.696497984,0.48801956,-0.717399792,-1.357935522,0.078989405,-2.538441549,-3.484672146,4.411312143,1.484172183,0.867242303,0.248345558,-1.392934123,-4.427229155,0.309894051,-1.171524812,-6.440319707,0.04590057,-3.081277733,-1.614707775
