FileName,Site,Hole,Core,Core Type,Section,Interval (cm),Depth (CSF-A),Depth (CCSF),Core_ID , Section_ID , Depth , LiveTime , RealTime , MeasurementDate , MeasurementTime , Sample_ID , User_ID,Al_Area,Si_Area,P_Area,S_Area,Cl_Area,Ar_Area,K_Area,Ca_Area,Ti_Area,Cr_Area,Mn_Area,Fe_Area,Rh_Area,Ba_Area
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1  940.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,94,24.44,27.4,0,0,940,15,19,10/27/2015 9:05,,940,,354,30709,-5905,-4216,131636,-54365,-4004,1489343,3733,-271,363,129178,101422,-1039
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1  960.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,96,24.46,27.42,0,0,960,15,19,10/27/2015 9:05,,960,,-57,30307,-5776,-3631,129721,-54049,-3739,1496411,3020,-305,192,129561,102654,-1029
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1  980.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,98,24.48,27.44,0,0,980,15,19,10/27/2015 9:06,,980,,-607,21448,-5962,-2534,172319,-23719,-2020,1393590,1765,-307,653,104455,71827,-733
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1000.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,100,24.5,27.46,0,0,1000,15,19,10/27/2015 9:06,,1000,,-691,13961,-6960,-3282,177668,-29289,-5578,1495759,1151,-264,1005,92898,84251,-789
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1020.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,102,24.52,27.48,0,0,1020,15,19,10/27/2015 9:06,,1020,,-401,21813,-5791,-3033,164924,-40464,-5666,1362161,1861,-335,834,106279,92809,-799
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1040.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,104,24.54,27.5,0,0,1040,15,18,10/27/2015 9:07,,1040,,-16,27488,-5377,-1883,164422,-29620,-529,1166937,4040,-112,322,130498,71387,-1433
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1060.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,106,24.56,27.52,0,0,1060,15,18,10/27/2015 9:07,,1060,,13,28860,-5163,-1929,169267,-26382,1531,1205840,3034,-220,859,126833,66697,-734
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1080.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,108,24.58,27.54,0,0,1080,15,19,10/27/2015 9:08,,1080,,-218,37274,-6505,-2708,119283,-38693,1121,1447202,3437,-389,787,125205,86058,-983
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1100.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,110,24.6,27.56,0,0,1100,15,19,10/27/2015 9:08,,1100,,1736,50787,-4656,-3612,94911,-56342,6606,1340789,5163,-142,856,161745,105308,-1511
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1120.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,112,24.62,27.58,0,0,1120,15,19,10/27/2015 9:09,,1120,,2678,60219,-5054,-3512,100068,-45823,10317,1496307,4978,236,30,171241,79343,-1651
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1140.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,114,24.64,27.6,0,0,1140,15,19,10/27/2015 9:09,,1140,,1392,48926,-5419,-3926,103123,-56541,2276,1540899,4955,-210,-27,158247,94520,-1707
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1160.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,116,24.66,27.62,0,0,1160,15,19,10/27/2015 9:10,,1160,,879,45682,-5909,-2943,124806,-26467,5788,1544641,4256,41,283,143476,71694,-1223
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1180.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,118,24.68,27.64,0,0,1180,15,19,10/27/2015 9:10,,1180,,-89,33022,-5718,-3131,142042,-21982,212,1510342,4991,-242,407,112527,67084,-1509
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1200.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,120,24.7,27.66,0,0,1200,15,19,10/27/2015 9:11,,1200,,199,31014,-5999,-3880,137713,-31474,-1068,1514485,2823,-239,-71,104004,71473,-1044
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1220.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,122,24.72,27.68,0,0,1220,15,19,10/27/2015 9:11,,1220,,2003,60735,-4698,-3473,112889,-29424,13191,1458056,5248,-364,221,174307,61193,-1459
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1240.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,124,24.74,27.7,0,0,1240,15,19,10/27/2015 9:12,,1240,,2906,66442,-4403,-3661,104262,-30094,16026,1416284,6509,-75,625,181690,65258,-1388
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1260.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,126,24.76,27.72,0,0,1260,15,19,10/27/2015 9:12,,1260,,2321,61412,-4739,-3212,102675,-43278,12151,1381693,6525,17,596,179490,80249,-1785
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1280.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,128,24.78,27.74,0,0,1280,15,19,10/27/2015 9:13,,1280,,1539,51427,-5157,-3030,126960,-30103,10960,1324580,5305,-603,457,170537,65995,-1519
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1300.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,130,24.8,27.76,0,0,1300,15,19,10/27/2015 9:13,,1300,,128,32102,-5315,-2537,152112,-28941,3455,1380027,4270,-151,689,143497,66644,-1279
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1320.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,132,24.82,27.78,0,0,1320,15,18,10/27/2015 9:14,,1320,,-81,21760,-5284,-2643,164069,-35093,-3066,1312620,2867,-199,531,110424,81653,-892
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1340.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,134,24.84,27.8,0,0,1340,15,18,10/27/2015 9:14,,1340,,147,17839,-5815,-2536,177580,-22589,-2208,1314104,3496,-24,112,92331,67689,-973
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1360.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,136,24.86,27.82,0,0,1360,15,18,10/27/2015 9:15,,1360,,-357,19483,-5213,-1794,172140,-28246,-2379,1203716,3488,-233,217,107966,66430,-841
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1380.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,138,24.88,27.84,0,0,1380,15,19,10/27/2015 9:15,,1380,,2156,56228,-4993,-2793,130652,-23377,17119,1296648,7442,253,555,184710,57119,-2076
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1400.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,140,24.9,27.86,0,0,1400,15,19,10/27/2015 9:16,,1400,,166,25608,-5193,-3210,153137,-42354,-1768,1322708,3695,-200,546,130126,88322,-1160
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1420.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,142,24.92,27.88,0,0,1420,15,19,10/27/2015 9:16,,1420,,1864,52496,-4618,-2745,132280,-17666,15860,1333711,6643,-341,164,187106,56002,-1516
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1440.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,144,24.94,27.9,0,0,1440,15,19,10/27/2015 9:16,,1440,,833,42472,-4779,-2491,149098,-6371,14300,1370090,5554,-128,167,167525,40569,-1495
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-1\Run 1 at  10kV\U1456A-4H-1 1460.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,1,146,24.96,27.92,0,0,1460,15,17,10/27/2015 9:17,,1460,,612,30015,-3163,-1661,81420,-4759,5542,894292,3766,454,490,108637,36776,-1065
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2   40.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,4,25.04,28,0,0,40,15,19,10/27/2015 11:31,,40,,1318,49465,-5044,-2860,130446,-46911,8846,1261443,6726,-39,876,190476,85767,-1616
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2   60.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,6,25.06,28.02,0,0,60,15,19,10/27/2015 11:31,,60,,112,31958,-6347,-2796,159651,-28994,-691,1456222,4582,-61,314,129139,76569,-1270
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2   80.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,8,25.08,28.04,0,0,80,15,19,10/27/2015 11:32,,80,,951,44782,-5574,-3098,150958,-38462,6236,1442221,5927,-312,388,167741,77407,-1264
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  100.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,10,25.1,28.06,0,0,100,15,19,10/27/2015 11:32,,100,,311,31625,-4554,-3872,147394,-53666,-980,1303744,5790,56,424,157870,90497,-1480
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  120.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,12,25.12,28.08,0,0,120,15,19,10/27/2015 11:32,,120,,567,39313,-5506,-3348,139644,-27436,7743,1375858,5214,281,-119,164938,73588,-1301
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  140.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,14,25.14,28.1,0,0,140,15,19,10/27/2015 11:33,,140,,71,28050,-5861,-3040,159344,-39307,-2508,1385113,2667,-3,94,127075,84269,-857
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  160.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,16,25.16,28.12,0,0,160,15,18,10/27/2015 11:33,,160,,1245,51740,-5013,-2624,129464,-30097,7344,1194125,7097,55,353,158132,71749,-1112
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  180.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,18,25.18,28.14,0,0,180,15,19,10/27/2015 11:34,,180,,1683,55901,-5467,-2989,118570,-30401,11805,1453564,7836,-379,213,199799,68208,-1858
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  200.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,20,25.2,28.16,0,0,200,15,19,10/27/2015 11:34,,200,,1161,49845,-5327,-4159,116581,-45139,5983,1509641,6719,99,257,189224,85277,-2173
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  220.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,22,25.22,28.18,0,0,220,15,19,10/27/2015 11:35,,220,,1211,46314,-5656,-3387,119562,-40121,7132,1480760,5564,-495,194,187607,79598,-1482
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  240.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,24,25.24,28.2,0,0,240,15,19,10/27/2015 11:35,,240,,486,31981,-5316,-2329,144550,-39980,3457,1328032,5732,-103,113,178137,75901,-1451
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  260.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,26,25.26,28.22,0,0,260,15,19,10/27/2015 11:36,,260,,401,34152,-6062,-2431,129077,-38639,2313,1468961,4207,42,154,154333,74815,-1172
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  280.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,28,25.28,28.24,0,0,280,15,18,10/27/2015 11:36,,280,,717,44392,-5512,-2549,124176,-60340,-603,1203344,8108,19,673,167930,99378,-1423
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  300.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,30,25.3,28.26,0,0,300,15,19,10/27/2015 11:37,,300,,-120,30311,-6250,-2029,133306,-43568,-4441,1414771,5027,104,116,124847,91887,-1604
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  320.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,32,25.32,28.28,0,0,320,15,19,10/27/2015 11:37,,320,,-595,15739,-6627,-3259,159612,-38329,-8009,1430898,1629,-4,293,78087,85932,-794
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  340.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,34,25.34,28.3,0,0,340,15,18,10/27/2015 11:38,,340,,-305,19346,-5261,-3281,155436,-55580,-8859,1326415,3018,-252,248,107592,94718,-797
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  360.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,36,25.36,28.32,0,0,360,15,18,10/27/2015 11:38,,360,,-607,16564,-6563,-2019,159758,-33460,-6523,1317314,2926,-40,309,90555,78472,-884
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  380.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,38,25.38,28.34,0,0,380,15,18,10/27/2015 11:39,,380,,36,18324,-4992,-649,158400,-33704,-6892,1032343,2921,167,692,101493,71980,-1012
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  400.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,40,25.4,28.36,0,0,400,15,18,10/27/2015 11:39,,400,,-508,16546,-5442,658,157090,-30687,-5791,946271,3643,458,705,104297,73163,-983
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  420.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,42,25.42,28.38,0,0,420,15,17,10/27/2015 11:40,,420,,-165,12189,-4774,1843,192054,-18016,-4367,691995,3307,446,905,102856,60980,-833
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  440.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,44,25.44,28.4,0,0,440,15,18,10/27/2015 11:40,,440,,-488,27470,-6696,-487,96805,-52555,-9473,1099826,4291,102,601,118548,93565,-1170
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  480.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,48,25.48,28.44,0,0,480,15,18,10/27/2015 11:41,,480,,3886,74031,-3986,-1280,95715,-46489,19044,1067148,16667,510,526,311129,77455,-2902
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  500.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,50,25.5,28.46,0,0,500,15,18,10/27/2015 11:41,,500,,2926,67551,-4273,-955,113526,-25944,24777,1025021,16130,316,607,315183,51332,-3469
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  520.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,52,25.52,28.48,0,0,520,15,18,10/27/2015 11:42,,520,,3432,62329,-4308,-158,115677,-26820,25331,991730,16307,515,514,311584,49569,-3481
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  540.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,54,25.54,28.5,0,0,540,15,18,10/27/2015 11:42,,540,,2842,62154,-3832,-376,111013,-31569,24537,979727,15552,434,727,309145,53304,-2905
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  560.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,56,25.56,28.52,0,0,560,15,18,10/27/2015 11:42,,560,,3131,71402,-4495,-584,93545,-36200,19640,966336,16185,441,642,258520,57450,-3201
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  580.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,58,25.58,28.54,0,0,580,15,18,10/27/2015 11:43,,580,,3221,65665,-3774,-567,104454,-27149,15189,924675,17176,459,796,236936,49491,-3393
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  600.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,60,25.6,28.56,0,0,600,15,18,10/27/2015 11:43,,600,,1620,48792,-4531,-225,95992,-25949,3251,967832,11942,336,409,160228,66510,-2788
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  620.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,62,25.62,28.58,0,0,620,15,18,10/27/2015 11:44,,620,,1402,54890,-4801,-532,78466,-29959,2317,962910,13301,526,848,159376,65454,-2761
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  640.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,64,25.64,28.6,0,0,640,15,18,10/27/2015 11:44,,640,,3990,81087,-3135,-1075,96944,-26368,28520,815162,23404,697,541,335538,47818,-4340
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  660.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,66,25.66,28.62,0,0,660,15,18,10/27/2015 11:45,,660,,4543,77849,-3924,-775,115805,-4768,34479,845394,18607,795,770,322554,21360,-3388
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  680.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,68,25.68,28.64,0,0,680,15,18,10/27/2015 11:45,,680,,5630,89848,-3603,-1015,101016,-17057,33286,907289,19607,1445,565,329427,38047,-4078
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  700.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,70,25.7,28.66,0,0,700,15,18,10/27/2015 11:46,,700,,4261,84174,-3838,-922,91785,-44806,23779,841245,19896,663,703,299722,69693,-3447
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  720.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,72,25.72,28.68,0,0,720,15,17,10/27/2015 11:46,,720,,3264,73979,-3855,60,71983,-19640,12533,774122,13341,417,451,189112,45829,-2447
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  740.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,74,25.74,28.7,0,0,740,15,18,10/27/2015 11:47,,740,,2710,66862,-4230,129,91493,-29647,8225,867092,19147,341,788,209084,56946,-3786
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  800.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,80,25.8,28.76,0,0,800,15,18,10/27/2015 11:47,,800,,4848,74926,-2885,594,99965,-16517,34152,676799,22770,1111,638,371730,30088,-4589
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  820.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,82,25.82,28.78,0,0,820,15,18,10/27/2015 11:48,,820,,4060,73071,-2855,-32,88269,-28200,31326,712280,21478,795,578,357333,42345,-4149
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  840.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,84,25.84,28.8,0,0,840,15,18,10/27/2015 11:48,,840,,6086,85104,-2847,-354,85360,-19682,35507,720854,22734,994,1133,350171,31175,-4173
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  860.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,86,25.86,28.82,0,0,860,15,18,10/27/2015 11:49,,860,,5600,83341,-2815,-100,83100,-19717,34875,735105,21948,1299,990,348918,35944,-4243
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  880.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,88,25.88,28.84,0,0,880,15,18,10/27/2015 11:49,,880,,3288,64759,-1534,-1204,66417,-50108,27745,691494,20458,1219,678,348306,72871,-3345
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  900.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,90,25.9,28.86,0,0,900,15,18,10/27/2015 11:50,,900,,4200,74210,-2140,-240,83635,-15687,35048,727390,20689,1026,746,349994,39849,-3673
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  920.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,92,25.92,28.88,0,0,920,15,18,10/27/2015 11:50,,920,,3010,65416,-3549,-978,83303,-18089,25523,882118,14770,794,1394,274152,41279,-2850
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  940.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,94,25.94,28.9,0,0,940,15,18,10/27/2015 11:50,,940,,3472,68518,-3505,-1842,72218,-33220,19461,1002001,12473,812,1384,231041,63797,-2224
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  960.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,96,25.96,28.92,0,0,960,15,18,10/27/2015 11:51,,960,,2618,61839,-3091,-1568,87780,-26075,21797,990417,13300,429,1409,253403,50251,-2547
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2  980.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,98,25.98,28.94,0,0,980,15,18,10/27/2015 11:51,,980,,2057,61614,-4088,-1355,92157,-27162,16239,1069149,14253,578,947,236526,58922,-2929
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-4H-2\Run 1 at  10kV\U1456A-4H-2 1000.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,4,H,2,100,26,28.96,0,0,1000,15,17,10/27/2015 11:52,,1000,,2715,79357,-4466,404,47216,-43475,-182,779047,27495,801,1016,188779,73404,-4528
